A,171889,test,47,6,1,6 5 6 7 8 9 10 1 2 3 4 5 6 7 6 7 8 9 10 9 8 7 6 5 6 5 4 3 2 3 4 5 6 7 6 5 6 7 8 9 10 9 8 9 10 1,46,429 352 493 216 630 549 259 463 453 361 298 416 1078 390 334 477 459 358 256 499 6948 7857 1337 422 609 434 751 339 276 301 410 421 482 391 437 444 751 428 431 469 418 392 537 479 268 237 681 326 483 1728 287 954 265 888 272 388 918 293 350 231 186 242 2553,39 39 37 37 37 38 38 38 38 39 39 39 40 40 40 40 39 37 37 39 17 37 37 38 38 38 38 40 40 40 40 37 39 39 39 37 38 39 39 38 38 38 38 40 40 40 37 37 37 39 39 37 37 38 38 38 40 40 38 38 38 39 32,1 3 4 6 7 8 10 11 13 14 15 18 19 20 22 24 25 26 28 29 30 33 34 36 38 40 41 42 44 45 46 47 48 50 51 52 53 54 55 56 57 58 59 60 62,46084,1551499983.815,Fri Mar 01 2019 23:13:03 GMT-0500 (Eastern Standard Time)
A,171889,test,48,10,7,10 1 10 1 2 3 4 5 6 7,10,698 435 477 473 851 1799 298 385 505 411 314 314 717 1033 2596,39 40 38 37 37 39 39 39 38 40 40 40 37 37 32,1 4 6 7 10 11 12 13 14,11306,1551500001.127,Fri Mar 01 2019 23:13:21 GMT-0500 (Eastern Standard Time)
A,171889,test,49,1,3,1 2 3,3,291 274 433,39 40 32,1 2,998,1551500008.132,Fri Mar 01 2019 23:13:28 GMT-0500 (Eastern Standard Time)
A,171889,test,50,1,3,1 2 3,3,4539 169 471,39 40 32,1 2,5179,1551500019.321,Fri Mar 01 2019 23:13:39 GMT-0500 (Eastern Standard Time)
A,171889,test,51,3,7,3 2 3 4 5 4 3 2 1 10 1 10 1 2 1 10 9 8 7,19,3247 657 549 253 211 393 679 1053 251 1408 337 422 489 226 438 211 209 729 449 583 280 350 885,38 38 40 40 40 40 38 38 38 37 37 39 37 37 39 39 39 37 37 40 40 40 32,1 3 4 5 7 8 9 10 11 12 13 15 16 18 19 20 21 22,14309,1551500039.644,Fri Mar 01 2019 23:13:59 GMT-0500 (Eastern Standard Time)
A,171889,test,52,10,6,10 9 8 7 6,5,544 812 368 572 548 106 279 1261,40 40 40 40 39 38 38 32,1 2 3 5,4490,1551500050.139,Fri Mar 01 2019 23:14:10 GMT-0500 (Eastern Standard Time)
A,171889,test,53,10,7,10 1 2 1 10 9 8 7,8,523 343 447 464 245 560 336 340 649 812,39 39 39 37 37 37 40 40 40 32,1 2 4 5 7 8 9,4719,1551500060.864,Fri Mar 01 2019 23:14:20 GMT-0500 (Eastern Standard Time)
A,171889,test,54,10,7,10 1 2 1 10 9 8 7,8,378 325 420 666 244 455 391 390 880,39 39 39 37 37 40 40 40 32,1 2 4 5 6 7 8,4149,1551500071.022,Fri Mar 01 2019 23:14:31 GMT-0500 (Eastern Standard Time)
A,171889,test,55,4,6,4 5 4 3 2 3 2 1 10 1 2 3 4 5 4 3 2 3 4 5 6,21,692 347 379 271 360 360 383 274 941 285 466 302 451 578 870 367 313 361 371 396 366 388 380 785 249 385 632 504 634 489 1127 822,40 40 38 38 38 38 38 39 40 37 39 38 38 37 37 37 39 39 39 40 40 40 40 38 38 38 40 37 40 40 37 32,1 3 4 5 9 12 14 15 17 18 20 21 22 24 25 26 27 29 30 31,15528,1551500092.556,Fri Mar 01 2019 23:14:52 GMT-0500 (Eastern Standard Time)
A,171889,test,56,10,7,10 1 2 1 10 9 8 7,8,88 1821 977 386 519 218 429 388 484 383 1122,17 39 39 39 37 37 37 40 40 40 32,2 3 5 6 8 9 10,6815,1551500105.379,Fri Mar 01 2019 23:15:05 GMT-0500 (Eastern Standard Time)
A,171889,test,57,10,7,10 9 8 7,4,372 250 349 893,40 40 40 32,1 2 3,1864,1551500113.272,Fri Mar 01 2019 23:15:13 GMT-0500 (Eastern Standard Time)
A,171889,test,58,1,3,1 2 3,3,2763 512 490,39 40 32,1 2,3765,1551500123.058,Fri Mar 01 2019 23:15:23 GMT-0500 (Eastern Standard Time)
A,171889,test,59,10,7,10 9 8 7,4,427 217 608 451,40 40 40 32,1 2 3,1703,1551500130.796,Fri Mar 01 2019 23:15:30 GMT-0500 (Eastern Standard Time)
A,171889,test,60,10,7,10 9 8 7,4,364 238 185 660,40 40 40 32,1 2 3,1447,1551500138.263,Fri Mar 01 2019 23:15:38 GMT-0500 (Eastern Standard Time)
A,171889,test,61,10,7,10 9 8 7,4,146 248 338 356,40 40 40 32,1 2 3,1088,1551500145.394,Fri Mar 01 2019 23:15:45 GMT-0500 (Eastern Standard Time)
A,171889,test,62,1,3,1 2 3,3,70 486 362,39 40 32,1 2,918,1551500152.321,Fri Mar 01 2019 23:15:52 GMT-0500 (Eastern Standard Time)
A,171889,test,63,4,6,4 5 6,3,391 235 495,40 37 32,1 2,1121,1551500159.452,Fri Mar 01 2019 23:15:59 GMT-0500 (Eastern Standard Time)
A,171889,test,64,3,10,3 2 3 4 5 4 3 2 1 10,10,384 224 270 367 218 203 442 499 207 458 237 335 294 457 216 984,38 38 38 40 40 40 40 38 38 37 37 38 38 37 37 32,1 4 5 6 8 9 12 14 15,5795,1551500171.253,Fri Mar 01 2019 23:16:11 GMT-0500 (Eastern Standard Time)
A,171889,test,65,10,7,10 9 8 7,4,185 219 175 508,40 40 40 32,1 2 3,1087,1551500178.349,Fri Mar 01 2019 23:16:18 GMT-0500 (Eastern Standard Time)
A,171889,test,66,10,7,10 9 8 7,4,40 286 193 528,40 40 40 32,1 2 3,1047,1551500185.403,Fri Mar 01 2019 23:16:25 GMT-0500 (Eastern Standard Time)
A,171889,test,67,10,7,10 9 8 7,4,7945 222 162 148 288,40 40 40 40 32,1 2 3,8765,1551500200.174,Fri Mar 01 2019 23:16:40 GMT-0500 (Eastern Standard Time)
A,171889,test,68,1,3,1 2 3,3,421 316 442,39 40 32,1 2,1179,1551500207.362,Fri Mar 01 2019 23:16:47 GMT-0500 (Eastern Standard Time)
A,171889,test,69,1,3,1 2 3,3,1482 563 361 625,40 39 40 32,2 3,3031,1551500216.399,Fri Mar 01 2019 23:16:56 GMT-0500 (Eastern Standard Time)
A,171889,test,70,10,7,10 9 8 7,4,2081 222 153 122 133 307,40 40 40 40 40 32,1 2 3,3018,1551500225.425,Fri Mar 01 2019 23:17:05 GMT-0500 (Eastern Standard Time)
A,171889,test,71,6,9,6 7 6 5 4 3 2 3 4 5 6 7 6 5 4 3 2 1 10 9,20,532 299 261 404 236 232 385 261 533 390 603 307 422 333 392 321 428 387 390 301 324 1074 449 386 394 1117 309 906 733,37 37 37 39 39 39 38 38 38 38 40 40 37 40 40 37 37 37 39 39 39 38 38 38 38 37 37 40 32,1 4 5 7 8 9 11 12 14 16 17 19 20 22 23 24 26 27 28,13109,1551500244.544,Fri Mar 01 2019 23:17:24 GMT-0500 (Eastern Standard Time)
A,171889,test,72,4,6,4 5 6,3,220 207 481,40 37 32,1 2,908,1551500251.461,Fri Mar 01 2019 23:17:31 GMT-0500 (Eastern Standard Time)
A,171889,test,73,1,3,1 2 3,3,905 424 420,39 40 32,1 2,1749,1551500259.216,Fri Mar 01 2019 23:17:39 GMT-0500 (Eastern Standard Time)
A,171889,test,74,1,3,1 2 3 2 3,5,403 320 5 370 445,39 40 38 40 32,1 2 3 4,1543,1551500266.768,Fri Mar 01 2019 23:17:46 GMT-0500 (Eastern Standard Time)
A,171889,test,75,10,7,10 9 8 7,4,251 216 208 132 439,40 40 40 40 32,1 2 3,1246,1551500274.021,Fri Mar 01 2019 23:17:54 GMT-0500 (Eastern Standard Time)
A,171889,test,76,1,3,1 2 3,3,35 867 814,39 40 32,1 2,1716,1551500281.746,Fri Mar 01 2019 23:18:01 GMT-0500 (Eastern Standard Time)
A,171889,test,77,1,3,1 2 3,3,2781 224 687,39 40 32,1 2,3692,1551500291.445,Fri Mar 01 2019 23:18:11 GMT-0500 (Eastern Standard Time)
A,171889,test,78,1,3,1 2 3,3,536 440 873,39 40 32,1 2,1849,1551500299.301,Fri Mar 01 2019 23:18:19 GMT-0500 (Eastern Standard Time)
A,171889,test,79,4,6,4 5 6,3,329 207 625,40 37 32,1 2,1161,1551500306.471,Fri Mar 01 2019 23:18:26 GMT-0500 (Eastern Standard Time)
A,171889,test,80,10,7,10 9 8 7,4,1089 533 278 180 209 523,37 40 40 40 40 32,2 3 4,2812,1551500315.292,Fri Mar 01 2019 23:18:35 GMT-0500 (Eastern Standard Time)
A,171889,test,81,10,7,10 9 8 7,4,2674 313 348 939,40 40 40 32,1 2 3,4274,1551500325.572,Fri Mar 01 2019 23:18:45 GMT-0500 (Eastern Standard Time)
A,171889,test,82,4,6,4 5 6,3,290 218 531,40 37 32,1 2,1039,1551500332.616,Fri Mar 01 2019 23:18:52 GMT-0500 (Eastern Standard Time)
A,171889,test,83,1,10,1 2 3 2 1 10,6,954 227 483 498 1837 235 206 352 223 729,40 40 39 40 38 38 38 37 37 32,3 4 5 8 9,5744,1551500344.366,Fri Mar 01 2019 23:19:04 GMT-0500 (Eastern Standard Time)
A,171889,test,84,1,3,1 2 3,3,243 256 545,39 40 32,1 2,1044,1551500351.416,Fri Mar 01 2019 23:19:11 GMT-0500 (Eastern Standard Time)
A,171889,test,85,7,1,7 8 9 10 9 8 7 8 7 6 5 4 3 2 1,15,3443 227 358 975 378 289 293 822 461 895 319 283 402 844 1058 535 479 869,38 38 38 40 40 40 40 38 39 40 39 39 39 38 38 38 37 32,1 2 3 4 5 6 8 10 11 12 14 15 16 17,12930,1551500370.351,Fri Mar 01 2019 23:19:30 GMT-0500 (Eastern Standard Time)
A,171889,test,86,1,3,1 2 3,3,341 378 714,39 40 32,1 2,1433,1551500377.791,Fri Mar 01 2019 23:19:37 GMT-0500 (Eastern Standard Time)
A,171889,test,87,1,3,1 2 3,3,366 293 462,39 40 32,1 2,1121,1551500384.919,Fri Mar 01 2019 23:19:44 GMT-0500 (Eastern Standard Time)
A,171889,test,88,1,3,1 2 3,3,270 246 543,39 40 32,1 2,1059,1551500391.986,Fri Mar 01 2019 23:19:51 GMT-0500 (Eastern Standard Time)
A,171889,test,89,10,7,10 1 2 3 4 5 4 3 2 3 4 5 6 7,14,903 359 442 558 331 220 154 440 756 169 438 629 485 267 629 270 235 921,39 39 39 38 40 40 40 40 38 38 38 38 40 40 40 37 37 32,1 2 5 6 7 9 10 11 13 14 15 16 17,8206,1551500406.199,Fri Mar 01 2019 23:20:06 GMT-0500 (Eastern Standard Time)
A,171889,test,90,4,6,4 5 6,3,363 593 247 720,37 40 37 32,2 3,1923,1551500414.129,Fri Mar 01 2019 23:20:14 GMT-0500 (Eastern Standard Time)
A,171889,test,91,4,6,4 5 6,3,296 223 455,40 37 32,1 2,974,1551500421.111,Fri Mar 01 2019 23:20:21 GMT-0500 (Eastern Standard Time)
A,171889,test,92,1,3,1 2 3,3,488 211 599,39 40 32,1 2,1298,1551500428.415,Fri Mar 01 2019 23:20:28 GMT-0500 (Eastern Standard Time)
A,171889,test,93,1,3,1 2 3,3,875 701 798 304 911,40 40 39 40 32,3 4,3589,1551500438.012,Fri Mar 01 2019 23:20:38 GMT-0500 (Eastern Standard Time)
A,171889,test,94,6,1,6 5 6 7 8 9 10 1 2 1,10,7278 293 619 355 380 1193 440 380 952 274 401 505,39 39 37 40 37 38 38 38 39 39 37 32,1 3 5 6 7 8 9 10 11,13070,1551500457.09,Fri Mar 01 2019 23:20:57 GMT-0500 (Eastern Standard Time)
A,171889,test,95,10,7,10 9 8 7,4,1087 224 194 447,40 40 40 32,1 2 3,1952,1551500465.048,Fri Mar 01 2019 23:21:05 GMT-0500 (Eastern Standard Time)
A,171889,test,96,4,8,4 5 6 7 8,5,11493 463 1169 602 1528 882,40 40 37 37 38 32,1 3 4 5,16137,1551500487.193,Fri Mar 01 2019 23:21:27 GMT-0500 (Eastern Standard Time)
A,171889,test,97,10,7,10 9 8 7,4,339 233 208 182 901,40 40 40 40 32,1 2 3,1863,1551500495.062,Fri Mar 01 2019 23:21:35 GMT-0500 (Eastern Standard Time)
A,171889,test,98,4,6,4 5 6,3,323 357 487,40 37 32,1 2,1167,1551500502.233,Fri Mar 01 2019 23:21:42 GMT-0500 (Eastern Standard Time)
A,171889,test,99,10,7,10 1 2 3 4 5 4 3 2 3 4 5 4 3 2 3 4 5 6 7,20,302 183 227 218 346 398 307 198 177 1284 816 475 2139 861 304 565 460 714 495 623 224 382 304 268 226 271 452 237 963,39 40 40 40 39 39 40 40 40 38 38 38 40 40 40 40 38 38 37 38 38 39 40 40 40 40 37 37 32,1 5 7 8 9 10 11 12 13 14 15 17 18 20 23 24 25 27 28,14419,1551500522.66,Fri Mar 01 2019 23:22:02 GMT-0500 (Eastern Standard Time)
A,171889,test,100,1,3,1 2 3,3,426 149 454,39 40 32,1 2,1029,1551500529.698,Fri Mar 01 2019 23:22:09 GMT-0500 (Eastern Standard Time)
A,171889,test,101,4,6,4 5 6 7 6,5,523 404 1470 977 163 2164 550,37 40 37 37 40 39 32,2 3 4 6,6251,1551500541.955,Fri Mar 01 2019 23:22:21 GMT-0500 (Eastern Standard Time)
A,171889,test,102,10,3,10 9 10 1 10 9 8 7 6 5 6 7 6 5 4 3,16,275 1443 457 1242 1445 837 304 368 1421 397 316 832 361 380 258 610 387 683,40 37 38 39 37 40 40 40 39 39 39 37 37 39 39 38 38 32,1 3 4 5 6 7 8 9 10 12 13 14 15 16 17,12016,1551500559.978,Fri Mar 01 2019 23:22:39 GMT-0500 (Eastern Standard Time)
A,171889,test,103,4,10,4 5 6 7 8 7 6 5 6 7 8 7 6 5 6 7 8 9 10,19,8539 333 1263 1982 354 1707 1564 781 453 935 1887 2040 849 1241 624 259 834 289 251 227 862 1240 206 187 181 1445,40 40 37 37 37 38 40 39 39 37 37 38 40 39 39 39 37 37 37 37 37 38 38 38 38 32,1 3 4 6 7 8 9 10 11 12 13 14 15 17 18 22 23 24,30533,1551500596.519,Fri Mar 01 2019 23:23:16 GMT-0500 (Eastern Standard Time)
A,171889,test,104,1,3,1 2 3,3,267 212 473,39 40 32,1 2,952,1551500603.476,Fri Mar 01 2019 23:23:23 GMT-0500 (Eastern Standard Time)
A,171889,test,105,10,7,10 9 8 7,4,7451 225 142 422,40 40 40 32,1 2 3,8240,1551500617.722,Fri Mar 01 2019 23:23:37 GMT-0500 (Eastern Standard Time)
A,171889,test,106,10,7,10 9 8 7,4,1121 176 172 397,40 40 40 32,1 2 3,1866,1551500625.593,Fri Mar 01 2019 23:23:45 GMT-0500 (Eastern Standard Time)
A,171889,test,107,10,7,10 9 8 7,4,103 197 235 424,40 40 40 32,1 2 3,959,1551500632.557,Fri Mar 01 2019 23:23:52 GMT-0500 (Eastern Standard Time)
A,171889,test,108,10,7,10 9 8 7,4,865 228 194 459,40 40 40 32,1 2 3,1746,1551500640.311,Fri Mar 01 2019 23:24:00 GMT-0500 (Eastern Standard Time)
A,171889,test,109,4,6,4 5 6,3,306 272 417,40 37 32,1 2,995,1551500647.313,Fri Mar 01 2019 23:24:07 GMT-0500 (Eastern Standard Time)
A,171889,test,110,4,6,4 5 6,3,230 252 391,40 37 32,1 2,873,1551500654.193,Fri Mar 01 2019 23:24:14 GMT-0500 (Eastern Standard Time)
A,171889,test,111,3,10,3 4 5 6 7 8 9 10,8,3010 462 325 692 272 599 990 301 543 840,40 40 40 37 37 37 38 38 38 32,1 2 4 5 7 8 9,8034,1551500668.232,Fri Mar 01 2019 23:24:28 GMT-0500 (Eastern Standard Time)
A,171889,test,112,1,3,1 2 3,3,70 433 422,39 40 32,1 2,925,1551500675.166,Fri Mar 01 2019 23:24:35 GMT-0500 (Eastern Standard Time)
A,171889,test,113,1,3,1 2 3,3,285 214 436,39 40 32,1 2,935,1551500682.108,Fri Mar 01 2019 23:24:42 GMT-0500 (Eastern Standard Time)
A,171889,test,114,10,7,10 9 8 7,4,148 208 187 423,40 40 40 32,1 2 3,966,1551500689.082,Fri Mar 01 2019 23:24:49 GMT-0500 (Eastern Standard Time)
A,171889,test,115,1,3,1 2 3,3,1171 479 345 717,39 39 40 32,1 3,2712,1551500697.8,Fri Mar 01 2019 23:24:57 GMT-0500 (Eastern Standard Time)
A,171889,test,116,4,6,4 5 6,3,343 476 168 553,37 40 37 32,2 3,1540,1551500705.349,Fri Mar 01 2019 23:25:05 GMT-0500 (Eastern Standard Time)
A,171889,test,117,10,7,10 9 8 7,4,1592 179 154 385,40 40 40 32,1 2 3,2310,1551500713.663,Fri Mar 01 2019 23:25:13 GMT-0500 (Eastern Standard Time)
A,171889,test,118,10,7,10 9 8 7,4,117 231 188 412,40 40 40 32,1 2 3,948,1551500720.619,Fri Mar 01 2019 23:25:20 GMT-0500 (Eastern Standard Time)
A,171889,test,119,1,3,1 2 1 10 9 8 7 8 9 10 1 2 1 10 1 10 9 8 7 8 9 10 1 2 3 4 3,27,1787 328 583 111 546 312 428 451 369 263 422 394 447 358 301 1145 706 656 469 1731 187 213 417 238 349 408 603 232 224 501 46 274 429 1334 232 412 317,39 39 37 37 40 40 40 40 38 38 38 38 39 39 39 37 37 38 39 37 37 37 40 40 40 38 38 38 38 38 39 39 39 40 40 38 32,1 3 4 5 6 7 9 10 11 13 14 16 17 19 20 23 24 25 26 27 28 31 32 34 35 36,18223,1551500744.849,Fri Mar 01 2019 23:25:44 GMT-0500 (Eastern Standard Time)
A,171889,test,120,10,7,10 9 8 7,4,152 202 225 309,40 40 40 32,1 2 3,888,1551500751.745,Fri Mar 01 2019 23:25:51 GMT-0500 (Eastern Standard Time)
A,171889,test,121,5,10,5 4 3 2 3 2 3 4 3 2 1 10,12,2072 2100 424 560 503 698 282 462 237 314 1053 265 760,38 38 38 40 38 40 40 38 38 38 37 37 32,1 2 3 4 5 6 7 8 9 11 12,9730,1551500767.485,Fri Mar 01 2019 23:26:07 GMT-0500 (Eastern Standard Time)
A,171889,test,122,10,7,10 9 8 7,4,158 196 705 724,40 40 40 32,1 2 3,1783,1551500775.273,Fri Mar 01 2019 23:26:15 GMT-0500 (Eastern Standard Time)
A,171889,test,123,4,6,4 5 6,3,332 463 267 453,37 40 37 32,2 3,1515,1551500782.795,Fri Mar 01 2019 23:26:22 GMT-0500 (Eastern Standard Time)
