group, subj_id, stage, trial, start, goal, path, length, RTs, keys, valid_keys, RT_tot, timestamp, datetime
A,1880881988971,train,1,2,3,2 3 4 5 6 5 4 3,8,2190 949 7188 367 1141 7706 913 1613 407,40 40 37 40 37 39 38 38 32,1 2 4 5 6 7 8,22474,1552400814.356,Tue Mar 12 2019 10:26:54 GMT-0400 (Eastern Daylight Time)
A,1880881988971,train,2,4,5,4 5,2,992 1423,40 32,1,2415,1552400822.809,Tue Mar 12 2019 10:27:02 GMT-0400 (Eastern Daylight Time)
A,1880881988971,train,3,5,3,5 4 3,3,432 518 495,38 38 32,1 2,1445,1552400830.287,Tue Mar 12 2019 10:27:10 GMT-0400 (Eastern Daylight Time)
A,1880881988971,train,4,10,7,10 9 8 7,4,517 1035 690 939,40 40 40 32,1 2 3,3181,1552400839.513,Tue Mar 12 2019 10:27:19 GMT-0400 (Eastern Daylight Time)
A,1880881988971,train,5,10,7,10 9 8 7,4,1868 417 419 682,40 40 40 32,1 2 3,3386,1552400848.942,Tue Mar 12 2019 10:27:28 GMT-0400 (Eastern Daylight Time)
A,1880881988971,train,6,4,7,4 3 4 5 6 7,6,2882 632 365 583 358 670 953,38 40 40 40 37 37 32,1 2 3 5 6,6443,1552400861.456,Tue Mar 12 2019 10:27:41 GMT-0400 (Eastern Daylight Time)
A,1880881988971,train,7,2,4,2 3 4,3,1199 413 415,40 40 32,1 2,2027,1552400869.523,Tue Mar 12 2019 10:27:49 GMT-0400 (Eastern Daylight Time)
A,1880881988971,train,8,2,3,2 3,2,448 581,40 32,1,1029,1552400876.58,Tue Mar 12 2019 10:27:56 GMT-0400 (Eastern Daylight Time)
A,1880881988971,train,9,9,1,9 8 7 6 5 4 3 2 3 2 1,11,1498 424 454 434 386 693 344 1164 353 616 805 222 453,40 40 40 39 39 38 38 38 38 40 38 37 32,1 2 4 5 6 7 8 10 11 12,7846,1552400890.457,Tue Mar 12 2019 10:28:10 GMT-0400 (Eastern Daylight Time)
A,1880881988971,train,10,4,5,4 5,2,2667 648,40 32,1,3315,1552400899.795,Tue Mar 12 2019 10:28:19 GMT-0400 (Eastern Daylight Time)
