group, subj_id, stage, trial, start, goal, path, length, RTs, keys, valid_keys, RT_tot, timestamp, datetime
A,1899763839039,train,1,4,5,4 3 2 1 10 9 8 7 8 9 8 7 6 7 6 7 8 9 10 9 8 9 10 1 10 9 8 9 8 7 8 9 10 9 8 7 6 7 8 9 8 9 10 1 10 9 10 9 8 7 8 9 8 7 6 5,56,424 2048 864 2024 1640 2824 658 1518 696 851 3805 648 1304 872 712 627 799 662 952 3080 944 880 1032 1008 592 704 952 448 928 792 1936 472 1185 735 936 584 360 14753 2119 984 1880 1720 1657 2575 1760 1776 1096 2384 2696 2776 1920 1272 1672 3345 1527 1824 1433 2143 2248 5800 1072 1753 2391 3560 832 353 2231 1888 680 1088 977 575 959 1425 5224,40 40 39 39 39 39 38 38 39 38 39 38 40 39 40 39 37 38 38 37 38 39 39 37 38 40 40 39 39 40 39 40 39 40 39 38 38 40 39 40 37 39 38 38 40 38 38 40 40 40 38 38 38 37 39 40 40 38 40 40 37 39 38 40 38 38 38 40 40 37 38 38 37 37 32,1 2 3 4 7 8 10 13 15 18 19 20 22 24 28 30 32 34 36 37 38 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 71 72 73 74,127864,1551549241.25,Sat Mar 02 2019 11:54:01 GMT-0600 (Central Standard Time)
A,1899763839039,train,2,2,3,2 3,2,307 2112,38 32,1,2419,1551549249.673,Sat Mar 02 2019 11:54:09 GMT-0600 (Central Standard Time)
A,1899763839039,train,3,10,7,10 9 10 1 10 9 10 1 2 1 10 9 8 9 10 9 8 7,18,2133 1120 520 1552 616 704 1424 1064 2457 543 1568 1576 376 888 416 2392 360 1152 272 1992 4698,38 40 37 40 39 39 40 38 40 37 37 39 39 38 38 40 40 38 38 38 32,1 2 3 5 8 9 10 11 12 13 14 15 16 17 18 19 20,27823,1551549283.499,Sat Mar 02 2019 11:54:43 GMT-0600 (Central Standard Time)
A,1899763839039,train,4,2,5,2 3 4 5,4,1986 3008 3040 1440,38 38 38 32,1 2 3,9474,1551549298.977,Sat Mar 02 2019 11:54:58 GMT-0600 (Central Standard Time)
A,1899763839039,train,5,4,5,4 3 2 3 4 5,6,1572 1296 1432 1752 1152 1608,40 40 38 38 38 32,1 2 3 4 5,8812,1551549313.793,Sat Mar 02 2019 11:55:13 GMT-0600 (Central Standard Time)
A,1899763839039,train,6,6,5,6 7 6 5,4,810 1440 704 1400 904,39 39 37 37 32,1 3 4,5258,1551549325.057,Sat Mar 02 2019 11:55:25 GMT-0600 (Central Standard Time)
A,1899763839039,train,7,2,3,2 3,2,1996 1200,38 32,1,3196,1551549334.257,Sat Mar 02 2019 11:55:34 GMT-0600 (Central Standard Time)
A,1899763839039,train,8,10,7,10 9 10 1 10 1 2 1 10 9 8 7,12,2339 608 1176 1824 848 442 1310 1032 728 712 3280 1688 432 1296 792 304 3584,39 38 32 39 40 40 37 39 39 37 37 39 39 38 38 38 32,2 5 7 8 10 11 12 13 14 15 16,22395,1551549362.657,Sat Mar 02 2019 11:56:02 GMT-0600 (Central Standard Time)
A,1899763839039,train,9,10,7,10 9 10 1 10 9 8 7,8,688 1064 382 1282 352 856 2104 912 1456 2352 1528,38 40 37 39 39 39 38 38 32 38 32,1 2 3 4 7 8 10,12976,1551549381.641,Sat Mar 02 2019 11:56:21 GMT-0600 (Central Standard Time)
A,1899763839039,train,10,5,1,5 6 5 4 3 4 5 6 7 6 5 4 3 4 5 6 7 8 9 8 7 6 5 4 3 2 3 4 5 4 3 4 5 4 3 2 1 10 1,39,1054 1174 513 2295 1104 560 544 456 1168 1024 520 712 1216 432 2944 371 589 320 3160 1552 1929 1543 1592 600 632 1784 872 832 424 5376 320 1920 1632 360 232 232 840 488 672 1800 752 360 440 514 486 1848 344 576 336 200 1192 2304 313 1335 2049 351 568 1200 915 501 944 456 528 456,39 37 40 40 38 38 39 39 39 37 37 37 40 40 38 38 39 39 13 39 40 40 37 38 38 39 39 38 38 37 37 32 37 37 37 37 40 40 40 38 38 38 38 38 38 40 39 39 39 39 40 38 38 32 40 40 40 32 40 32 39 39 37 32,1 2 3 4 5 6 7 8 10 11 13 14 15 16 17 18 21 22 24 25 30 31 37 38 39 40 41 42 46 51 52 53 55 56 57 61 62 63,64756,1551549452.401,Sat Mar 02 2019 11:57:32 GMT-0600 (Central Standard Time)
