group, subj_id, stage, trial, start, goal, path, length, RTs, keys, valid_keys, RT_tot, timestamp, datetime
A,1688739031256,train,1,5,8,5 4 3 2 3 4 5 6 7 6 5 4 3 2 1 10 1 2 3 4 5 4 3 2 1 10 9 8,28,560 198 337 215 201 160 272 232 183 177 199 288 193 328 456 192 336 184 200 220 276 239 185 279 208 313 224 192 392 224 224 168 143 216 169 184 160 296 167 169 160 160 168 168 175 177 128 512 759 128 464 904,38 38 40 40 40 40 40 38 38 38 38 39 39 39 37 37 37 37 37 38 38 40 40 40 40 39 39 39 39 39 37 37 38 38 38 38 38 40 40 40 40 40 37 37 37 37 39 39 39 38 38 32,3 4 5 8 9 10 12 13 15 16 22 23 24 26 27 31 32 33 34 35 38 39 40 47 48 50 51,13462,1552399946.801,Tue Mar 12 2019 19:42:26 GMT+0530 (India Standard Time)
A,1688739031256,train,2,9,5,9 8 7 6 5,5,356 272 184 216 220 221 219 408,38 38 38 38 37 37 37 32,1 2 5 6,2096,1552399954.941,Tue Mar 12 2019 19:42:34 GMT+0530 (India Standard Time)
A,1688739031256,train,3,5,6,5 4 3 2 3 2 1 10 1 2 3 4 5 6 7 6,16,1146 184 480 256 169 215 656 327 184 303 297 320 344 192 200 431 385 193 271 248 191 209 200 176 320 455,38 38 40 40 40 40 38 40 40 39 39 39 37 37 37 37 38 38 38 38 38 39 39 39 37 32,3 4 5 7 8 10 11 13 14 17 18 19 22 23 25,8352,1552399969.364,Tue Mar 12 2019 19:42:49 GMT+0530 (India Standard Time)
A,1688739031256,train,4,4,5,4 5,2,434 328 488,38 38 32,1,1250,1552399976.661,Tue Mar 12 2019 19:42:56 GMT+0530 (India Standard Time)
A,1688739031256,train,5,4,5,4 5,2,605 832,38 32,1,1437,1552399984.125,Tue Mar 12 2019 19:43:04 GMT+0530 (India Standard Time)
A,1688739031256,train,6,2,3,2 3 4 3,4,539 608 344 216,38 38 40 32,1 2 3,1707,1552399991.9,Tue Mar 12 2019 19:43:11 GMT+0530 (India Standard Time)
A,1688739031256,train,7,4,5,4 5,2,535 1270,38 32,1,1805,1552399999.731,Tue Mar 12 2019 19:43:19 GMT+0530 (India Standard Time)
A,1688739031256,train,8,5,4,5 4,2,758 1311 872 976,38 38 40 32,3,3917,1552400009.683,Tue Mar 12 2019 19:43:29 GMT+0530 (India Standard Time)
A,1688739031256,train,9,10,7,10 9 8 7,4,2444 912 438 544,38 38 38 32,1 2 3,4338,1552400020.056,Tue Mar 12 2019 19:43:40 GMT+0530 (India Standard Time)
A,1688739031256,train,10,10,6,10 9 8 7 8 9 10 1 2 1 10 9 8 7 8 9 10 1 2 3 4 5 6 7 6,25,959 849 384 422 417 199 177 167 201 168 359 513 449 702 416 208 273 264 320 424 256 632 263 185 175 169 176 152 264 168 175 193 200 160 160 167 241 176 168 168 152 176 119 209 552 183,38 38 38 38 40 40 40 40 40 39 39 37 37 37 37 39 39 39 38 38 38 38 40 40 40 40 40 40 39 39 39 37 37 37 37 37 38 38 38 38 38 38 39 39 37 32,1 2 3 5 6 7 12 13 16 17 19 20 21 23 24 25 32 33 37 38 39 43 44 45,13510,1552400039.592,Tue Mar 12 2019 19:43:59 GMT+0530 (India Standard Time)
