group, subj_id, stage, trial, start, goal, path, length, RTs, keys, valid_keys, RT_tot, timestamp, datetime
A,1344810421867,train,1,2,3,2 3 4 5 4 3,6,2439 24 601 1525 994 1523 822,38 38 38 40 40 13 32,1 2 3 4 5,7928,1552417025.405,Tue Mar 12 2019 11:57:05 GMT-0700 (Pacific Daylight Time)
A,1344810421867,train,2,2,3,2 3 4 5 4 3,6,1182 39 1125 1069 395 494 2854 1299,38 38 38 38 40 40 71 32,1 2 3 5 6,8457,1552417039.877,Tue Mar 12 2019 11:57:19 GMT-0700 (Pacific Daylight Time)
A,1344810421867,train,3,9,6,9 8 7 6,4,1134 835 778 883,38 38 39 32,1 2 3,3630,1552417049.52,Tue Mar 12 2019 11:57:29 GMT-0700 (Pacific Daylight Time)
A,1344810421867,train,4,2,10,2 3 4 5 4 3 2 1 10,9,363337 190 1467 1195 427 580 720 505 959,38 38 38 40 40 40 37 37 32,1 2 3 4 5 6 7 8,369380,1552417424.927,Tue Mar 12 2019 12:03:44 GMT-0700 (Pacific Daylight Time)
A,1344810421867,train,5,7,8,7 6 5 4 3 2 1 10 9 8,10,10515 1921 1199 742 607 494 270 494 817 635 538 1002,39 39 40 40 40 40 37 37 16 38 38 32,1 2 3 4 5 7 8 10 11,19234,1552417450.176,Tue Mar 12 2019 12:04:10 GMT-0700 (Pacific Daylight Time)
A,1344810421867,train,6,4,3,4 5 4 3,4,18725 1220 813 993,38 40 40 32,1 2 3,21751,1552417477.942,Tue Mar 12 2019 12:04:37 GMT-0700 (Pacific Daylight Time)
A,1344810421867,train,7,4,5,4 5,2,2660 936,38 32,1,3596,1552417487.557,Tue Mar 12 2019 12:04:47 GMT-0700 (Pacific Daylight Time)
A,1344810421867,train,8,10,7,10 9 8 7,4,3881 555 580 881,38 38 38 32,1 2 3,5897,1552417499.471,Tue Mar 12 2019 12:04:59 GMT-0700 (Pacific Daylight Time)
A,1344810421867,train,9,2,3,2 3 4 3,4,5721 1798 1700 820,38 38 40 32,1 2 3,10039,1552417515.524,Tue Mar 12 2019 12:05:15 GMT-0700 (Pacific Daylight Time)
A,1344810421867,train,10,10,7,10 9 8 7,4,15746 663 667 827,38 38 38 32,1 2 3,17903,1552417539.448,Tue Mar 12 2019 12:05:39 GMT-0700 (Pacific Daylight Time)
A,1344810421867,train,11,7,4,7 6 5 4,4,15772 417 478 640 1235 976,38 39 39 39 40 32,2 3 5,19518,1552417564.983,Tue Mar 12 2019 12:06:04 GMT-0700 (Pacific Daylight Time)
A,1344810421867,train,12,2,3,2 3,2,9656 1034,38 32,1,10690,1552417581.693,Tue Mar 12 2019 12:06:21 GMT-0700 (Pacific Daylight Time)
A,1344810421867,train,13,4,10,4 5 4 3 2 1 10,7,2193 582 267 489 696 987 630 496 849,38 38 40 40 40 40 37 37 32,1 3 4 5 7 8,7189,1552417594.898,Tue Mar 12 2019 12:06:34 GMT-0700 (Pacific Daylight Time)
A,1344810421867,train,14,10,7,10 9 8 7,4,1208 1222 753 921,38 38 38 32,1 2 3,4104,1552417605.018,Tue Mar 12 2019 12:06:45 GMT-0700 (Pacific Daylight Time)
A,1344810421867,train,15,4,5,4 5,2,4140 1197,38 32,1,5337,1552417616.371,Tue Mar 12 2019 12:06:56 GMT-0700 (Pacific Daylight Time)
A,1344810421867,train,16,10,7,10 9 8 7,4,1989 900 580 806,38 38 38 32,1 2 3,4275,1552417626.665,Tue Mar 12 2019 12:07:06 GMT-0700 (Pacific Daylight Time)
A,1344810421867,train,17,4,5,4 5,2,1619 850,38 32,1,2469,1552417635.152,Tue Mar 12 2019 12:07:15 GMT-0700 (Pacific Daylight Time)
A,1344810421867,train,18,4,5,4 5,2,2437 908,38 32,1,3345,1552417644.517,Tue Mar 12 2019 12:07:24 GMT-0700 (Pacific Daylight Time)
A,1344810421867,train,19,2,3,2 3,2,3388 891,38 32,1,4279,1552417654.855,Tue Mar 12 2019 12:07:34 GMT-0700 (Pacific Daylight Time)
A,1344810421867,train,20,10,7,10 9 8 7,4,12021 612 634 842,38 38 38 32,1 2 3,14109,1552417676.149,Tue Mar 12 2019 12:07:56 GMT-0700 (Pacific Daylight Time)
A,1344810421867,train,21,7,8,7 6 5 4 3 2 1 10 9 8,10,7129 1115 1021 416 643 1172 623 1417 502 1053,39 39 40 40 40 37 37 38 38 32,1 2 3 4 5 6 7 8 9,15091,1552417697.258,Tue Mar 12 2019 12:08:17 GMT-0700 (Pacific Daylight Time)
A,1344810421867,train,22,4,9,4 5 4 3 2 1 10 9,8,2396 557 414 465 515 788 508 515 434 875,38 38 40 40 40 37 37 37 38 32,1 3 4 5 6 7 9,7467,1552417710.743,Tue Mar 12 2019 12:08:30 GMT-0700 (Pacific Daylight Time)
A,1344810421867,train,23,2,3,2 3,2,1828 824,38 32,1,2652,1552417719.414,Tue Mar 12 2019 12:08:39 GMT-0700 (Pacific Daylight Time)
A,1344810421867,train,24,8,9,8 7 6 5 4 3 2 1 10 9,10,1975 2376 698 1962 886 544 512 524 418 469 675 749 828,38 39 39 39 40 40 40 40 37 37 37 38 32,1 2 3 5 6 7 9 10 12,12616,1552417742.971,Tue Mar 12 2019 12:09:02 GMT-0700 (Pacific Daylight Time)
A,1344810421867,train,25,4,5,4 5,2,2546 916,38 32,1,3462,1552417752.451,Tue Mar 12 2019 12:09:12 GMT-0700 (Pacific Daylight Time)
A,1344810421867,train,26,6,2,6 5 4 3 2,5,1470 541 364 458 562 899,39 39 40 40 40 32,1 3 4 5,4294,1552417762.766,Tue Mar 12 2019 12:09:22 GMT-0700 (Pacific Daylight Time)
A,1344810421867,train,27,9,10,9 10,2,12676 1774,40 32,1,14450,1552417783.235,Tue Mar 12 2019 12:09:43 GMT-0700 (Pacific Daylight Time)
A,1344810421867,train,28,2,3,2 1 10 9 8 7 6 5 4 3 2 3,12,3124 1307 1143 1119 541 832 347 483 561 359 440 556 546 573,37 37 38 38 38 38 39 39 39 40 40 40 38 32,1 2 3 4 5 7 8 10 11 12 13,11931,1552417801.19,Tue Mar 12 2019 12:10:01 GMT-0700 (Pacific Daylight Time)
A,1344810421867,train,29,7,1,7 6 5 4 3 2 1,7,1528 911 2870 1292 572 924 839,39 39 40 40 40 37 32,1 2 3 4 5 6,8936,1552417816.152,Tue Mar 12 2019 12:10:16 GMT-0700 (Pacific Daylight Time)
A,1344810421867,train,30,4,5,4 5,2,1702 808,38 32,1,2510,1552417824.69,Tue Mar 12 2019 12:10:24 GMT-0700 (Pacific Daylight Time)
A,1344810421867,train,31,7,3,7 6 5 4 3,5,1906 1406 714 387 477 796,39 39 39 40 40 32,1 2 4 5,5686,1552417836.394,Tue Mar 12 2019 12:10:36 GMT-0700 (Pacific Daylight Time)
A,1344810421867,train,32,10,7,10 1 2 1 10 9 8 7,8,2113 2593 2634 743 856 538 916 892,39 39 37 37 38 38 38 32,1 2 3 4 5 6 7,11285,1552417853.7,Tue Mar 12 2019 12:10:53 GMT-0700 (Pacific Daylight Time)
A,1344810421867,train,33,2,3,2 1 10 9 8 7 6 5 4 3,10,2586 498 1261 475 594 910 555 595 563 502 863,37 37 38 38 38 39 39 39 40 40 32,1 2 3 4 5 6 7 9 10,9402,1552417869.125,Tue Mar 12 2019 12:11:09 GMT-0700 (Pacific Daylight Time)
A,1344810421867,train,34,6,1,6 5 4 3 2 1,6,5413 1491 2857 665 1143 888,39 40 40 40 37 32,1 2 3 4 5,12457,1552417887.608,Tue Mar 12 2019 12:11:27 GMT-0700 (Pacific Daylight Time)
A,1344810421867,train,35,4,5,4 5,2,3306 1247,38 32,1,4553,1552417898.187,Tue Mar 12 2019 12:11:38 GMT-0700 (Pacific Daylight Time)
A,1344810421867,train,36,4,5,4 5,2,4989 749,38 32,1,5738,1552417909.948,Tue Mar 12 2019 12:11:49 GMT-0700 (Pacific Daylight Time)
A,1344810421867,train,37,2,3,2 1 10 9 8 7 6 5 4 3,10,1101 918 1075 679 860 862 649 1320 655 1195 803,37 37 38 38 38 39 39 39 40 40 32,1 2 3 4 5 6 7 9 10,10117,1552417926.095,Tue Mar 12 2019 12:12:06 GMT-0700 (Pacific Daylight Time)
A,1344810421867,train,38,4,5,4 3 2 1 10 9 8 7 6 5,10,1615 1040 1041 280 464 1592 1149 534 876 687 866,40 40 40 37 37 38 38 38 39 39 32,1 2 4 5 6 7 8 9 10,10144,1552417942.265,Tue Mar 12 2019 12:12:22 GMT-0700 (Pacific Daylight Time)
A,1344810421867,train,39,4,5,4 5,2,3286 782,38 32,1,4068,1552417952.362,Tue Mar 12 2019 12:12:32 GMT-0700 (Pacific Daylight Time)
A,1344810421867,train,40,6,9,6 5 4 3 2 1 10 9,8,6131 571 864 444 523 792 442 764 763,39 39 40 40 40 37 37 38 32,1 3 4 5 6 7 8,11294,1552417973.867,Tue Mar 12 2019 12:12:53 GMT-0700 (Pacific Daylight Time)
A,1344810421867,train,41,10,9,10 9,2,1715 810,38 32,1,2525,1552417982.415,Tue Mar 12 2019 12:13:02 GMT-0700 (Pacific Daylight Time)
