group, subj_id, stage, trial, start, goal, path, length, RTs, keys, valid_keys, RT_tot, timestamp, datetime
A,1174947890190,train,1,2,3,2 3 4 3,4,1212 374 430 318,40 40 38 32,1 2 3,2334,1552400525.426,Tue Mar 12 2019 10:22:05 GMT-0400 (Eastern Daylight Time)
A,1174947890190,train,2,10,7,10 9 8 7,4,691 499 468 608,40 40 40 32,1 2 3,2266,1552400533.75,Tue Mar 12 2019 10:22:13 GMT-0400 (Eastern Daylight Time)
A,1174947890190,train,3,2,3,2 1 10 9 8 7 6 5 4 3,10,389 1090 771 82 1093 786 558 632 1059 563,37 37 40 40 40 39 39 38 38 32,1 2 3 4 5 6 7 8 9,7023,1552400546.822,Tue Mar 12 2019 10:22:26 GMT-0400 (Eastern Daylight Time)
A,1174947890190,train,4,2,3,2 1 10 9 8 7 6 5 4 3,10,396 461 700 1043 495 513 830 459 814 455 480,37 37 40 40 39 40 39 39 38 38 32,1 2 3 4 6 7 8 9 10,6646,1552400559.507,Tue Mar 12 2019 10:22:39 GMT-0400 (Eastern Daylight Time)
A,1174947890190,train,5,2,1,2 3 4 5 6 7 8 9 10 1,10,428 506 111 468 358 429 448 435 567 496 534 335 474,40 40 40 40 37 37 37 38 38 38 38 39 32,1 2 3 5 6 8 9 10 12,5589,1552400571.118,Tue Mar 12 2019 10:22:51 GMT-0400 (Eastern Daylight Time)
A,1174947890190,train,6,8,2,8 9 10 9 10 1 2,7,404 429 407 342 562 263 254 348 530,38 38 38 40 39 38 39 39 32,1 2 4 6 7 8,3539,1552400580.703,Tue Mar 12 2019 10:23:00 GMT-0400 (Eastern Daylight Time)
A,1174947890190,train,7,9,2,9 8 7 6 5 4 3 2,8,337 412 724 455 456 425 419 582 91 604,40 40 39 39 39 38 38 38 38 32,1 2 3 4 6 7 8,4505,1552400591.259,Tue Mar 12 2019 10:23:11 GMT-0400 (Eastern Daylight Time)
A,1174947890190,train,8,4,5,4 3 2 1 10 9 8 7 6 5,10,405 527 509 429 394 428 320 406 509 681 392 482,38 38 38 37 37 37 40 40 40 39 39 32,1 2 4 5 7 8 9 10 11,5482,1552400602.804,Tue Mar 12 2019 10:23:22 GMT-0400 (Eastern Daylight Time)
A,1174947890190,train,9,4,5,4 3 2 1 10 9 8 7 6 5,10,318 432 523 488 773 386 1016 512 618 409 559,38 38 37 37 40 40 39 40 39 39 32,1 2 3 4 5 6 8 9 10,6034,1552400614.903,Tue Mar 12 2019 10:23:34 GMT-0400 (Eastern Daylight Time)
A,1174947890190,train,10,4,5,4 3 2 1 10 9 8 7 6 5,10,313 655 484 830 741 640 514 579 455 473,38 38 37 37 40 40 40 39 39 32,1 2 3 4 5 6 7 8 9,5684,1552400626.641,Tue Mar 12 2019 10:23:46 GMT-0400 (Eastern Daylight Time)
