group, subj_id, stage, trial, start, goal, path, length, RTs, keys, valid_keys, RT_tot, timestamp, datetime
A,1087337390588,train,1,6,8,6 7 8,3,939 545 430 1284,39 39 40 32,1 3,3198,1552400656.769,Tue Mar 12 2019 10:24:16 GMT-0400 (Eastern Daylight Time)
A,1087337390588,train,2,2,3,2 1 10 9 8 7 6 5 4 3,10,1128 336 440 740 440 655 587 439 454 548 433 550,40 39 39 38 38 38 37 37 37 40 40 32,2 3 4 5 6 7 8 10 11,6750,1552400669.583,Tue Mar 12 2019 10:24:29 GMT-0400 (Eastern Daylight Time)
A,1087337390588,train,3,10,7,10 1 2 3 4 5 6 7,8,463 447 680 985 567 369 367 456 578,37 37 38 38 39 38 39 39 32,1 2 3 4 6 7 8,4912,1552400680.56,Tue Mar 12 2019 10:24:40 GMT-0400 (Eastern Daylight Time)
A,1087337390588,train,4,2,4,2 1 10 9 8 7 6 5 4,9,413 449 540 222 379 443 706 424 520 583 433,39 39 39 38 38 38 37 37 37 40 32,1 2 4 5 6 7 8 10,5112,1552400691.698,Tue Mar 12 2019 10:24:51 GMT-0400 (Eastern Daylight Time)
A,1087337390588,train,5,5,10,5 4 3 2 1 10,6,518 866 582 461 432 461 581,40 40 40 40 39 39 32,1 2 3 5 6,3901,1552400701.641,Tue Mar 12 2019 10:25:01 GMT-0400 (Eastern Daylight Time)
A,1087337390588,train,6,10,8,10 1 2 3 4 5 6 7 8,9,293 518 433 283 355 318 423 271 423 457 439 559,37 37 37 38 38 38 38 39 39 39 40 32,1 2 4 5 6 8 9 11,4772,1552400712.483,Tue Mar 12 2019 10:25:12 GMT-0400 (Eastern Daylight Time)
A,1087337390588,train,7,2,3,2 1 2 3 4 3,6,326 300 259 347 402 224,39 37 38 38 40 32,1 2 3 4 5,1858,1552400720.397,Tue Mar 12 2019 10:25:20 GMT-0400 (Eastern Daylight Time)
A,1087337390588,train,8,9,5,9 8 9 10 1 2 3 4 5,9,556 461 749 487 313 489 806 581 521 568,38 40 40 40 37 37 38 38 38 32,1 2 3 5 6 7 8 9,5531,1552400732.001,Tue Mar 12 2019 10:25:32 GMT-0400 (Eastern Daylight Time)
A,1087337390588,train,9,6,3,6 5 4 3,4,377 533 695 452 536,37 37 40 40 32,1 3 4,2593,1552400740.661,Tue Mar 12 2019 10:25:40 GMT-0400 (Eastern Daylight Time)
A,1087337390588,train,10,10,7,10 9 10 1 2 3 4 5 6 7,10,468 671 402 496 704 456 627 659 495 507,38 40 37 37 38 38 38 39 39 32,1 2 3 4 5 6 7 8 9,5485,1552400752.16,Tue Mar 12 2019 10:25:52 GMT-0400 (Eastern Daylight Time)
A,1087337390588,train,11,10,7,10 9 8 7,4,18 690 630 973,38 38 38 32,1 2 3,2311,1552400760.507,Tue Mar 12 2019 10:26:00 GMT-0400 (Eastern Daylight Time)
