group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, timestamp, datetime
A,150590,train,2,5,2 3 4 5,4,1567 323 264 297,38 38 38 32,2451,1542598685.492,Sun Nov 18 2018 22:38:05 GMT-0500 (Eastern Standard Time)
A,150590,train,4,1,4 3 2 1,4,1152 192 183 159,40 40 37 32,1686,1542598690.215,Sun Nov 18 2018 22:38:10 GMT-0500 (Eastern Standard Time)
A,150590,train,3,7,3 4 5 6 7,5,795 179 178 160 138,38 38 37 37 32,1450,1542598694.689,Sun Nov 18 2018 22:38:14 GMT-0500 (Eastern Standard Time)
A,150590,train,5,1,5 4 3 2 1,5,603 174 145 175 168,40 40 40 37 32,1265,1542598698.982,Sun Nov 18 2018 22:38:18 GMT-0500 (Eastern Standard Time)
A,150590,train,4,3,4 3,2,643 160,40 32,803,1542598702.83,Sun Nov 18 2018 22:38:22 GMT-0500 (Eastern Standard Time)
A,150590,train,7,5,7 6 5,3,844 171 88,39 39 32,1103,1542598706.964,Sun Nov 18 2018 22:38:26 GMT-0500 (Eastern Standard Time)
A,150590,train,9,7,9 8 7,3,752 206 299,38 38 32,1257,1542598711.245,Sun Nov 18 2018 22:38:31 GMT-0500 (Eastern Standard Time)
A,150590,train,5,2,5 4 3 2,4,1240 158 144 120,40 40 40 32,1662,1542598715.947,Sun Nov 18 2018 22:38:35 GMT-0500 (Eastern Standard Time)
A,150590,train,6,2,6 5 4 3 2,5,704 202 167 136 145,39 40 40 40 32,1354,1542598720.332,Sun Nov 18 2018 22:38:40 GMT-0500 (Eastern Standard Time)
A,150590,train,6,1,6 7 8 9 1,5,939 208 154 221 208,37 40 40 39 32,1730,1542598725.099,Sun Nov 18 2018 22:38:45 GMT-0500 (Eastern Standard Time)
A,150590,train,3,9,3 2 1 9,4,1100 402 343 144,40 37 37 32,1989,1542598730.114,Sun Nov 18 2018 22:38:50 GMT-0500 (Eastern Standard Time)
A,150590,train,4,5,4 5,2,815 164,38 32,979,1542598734.126,Sun Nov 18 2018 22:38:54 GMT-0500 (Eastern Standard Time)
A,150590,train,1,2,1 2,2,761 184,39 32,945,1542598738.088,Sun Nov 18 2018 22:38:58 GMT-0500 (Eastern Standard Time)
A,150590,train,5,7,5 6 7,3,915 228 194,37 37 32,1337,1542598742.449,Sun Nov 18 2018 22:39:02 GMT-0500 (Eastern Standard Time)
A,150590,train,9,5,9 8 7 6 5,5,1182 230 265 231 225,38 38 39 39 32,2133,1542598747.623,Sun Nov 18 2018 22:39:07 GMT-0500 (Eastern Standard Time)
A,150590,train,2,9,2 1 9,3,793 183 192,37 37 32,1168,1542598751.822,Sun Nov 18 2018 22:39:11 GMT-0500 (Eastern Standard Time)
A,150590,train,1,6,1 2 3 4 5 6,6,1080 4648 299 173 143 176,39 38 38 38 37 32,6519,1542598761.373,Sun Nov 18 2018 22:39:21 GMT-0500 (Eastern Standard Time)
A,150590,train,9,6,9 8 7 6,4,1357 257 204 193 144,37 38 38 39 32,2155,1542598766.556,Sun Nov 18 2018 22:39:26 GMT-0500 (Eastern Standard Time)
A,150590,train,8,4,8 7 6 5 4,5,1138 223 178 182 159,38 39 39 40 32,1880,1542598771.473,Sun Nov 18 2018 22:39:31 GMT-0500 (Eastern Standard Time)
A,150590,train,6,9,6 7 8 9,4,1354 194 160 121,37 40 40 32,1829,1542598776.342,Sun Nov 18 2018 22:39:36 GMT-0500 (Eastern Standard Time)
A,150590,test,6,1,6 7,2,1752,37,1752,1542598781.132,Sun Nov 18 2018 22:39:41 GMT-0500 (Eastern Standard Time)
