group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, timestamp, datetime
A,190746,train,1,9,1 9,2,360 362,39 32,722,1543795779.787,Sun Dec 02 2018 19:09:39 GMT-0500 (Eastern Standard Time)
A,190746,train,1,9,1 9,2,505 322,39 32,827,1543795786.62,Sun Dec 02 2018 19:09:46 GMT-0500 (Eastern Standard Time)
A,190746,train,8,6,8 7 6,3,375 502 345,40 37 32,1222,1543795793.853,Sun Dec 02 2018 19:09:53 GMT-0500 (Eastern Standard Time)
A,190746,train,1,9,1 9,2,452 337,39 32,789,1543795800.648,Sun Dec 02 2018 19:10:00 GMT-0500 (Eastern Standard Time)
A,190746,train,7,8,7 8,2,553 335,38 32,888,1543795807.541,Sun Dec 02 2018 19:10:07 GMT-0500 (Eastern Standard Time)
A,190746,train,3,2,3 2,2,412 343,38 32,755,1543795814.303,Sun Dec 02 2018 19:10:14 GMT-0500 (Eastern Standard Time)
A,190746,train,1,9,1 9,2,466 394,39 32,860,1543795821.173,Sun Dec 02 2018 19:10:21 GMT-0500 (Eastern Standard Time)
A,190746,train,1,9,1 9,2,292 316,39 32,608,1543795827.786,Sun Dec 02 2018 19:10:27 GMT-0500 (Eastern Standard Time)
A,190746,train,1,9,1 9,2,339 337,39 32,676,1543795834.466,Sun Dec 02 2018 19:10:34 GMT-0500 (Eastern Standard Time)
A,190746,train,8,6,8 9 1 2 3 4 5 6,8,322 575 327 840 892 636 600 319,38 37 37 40 40 40 39 32,4511,1543795844.985,Sun Dec 02 2018 19:10:44 GMT-0500 (Eastern Standard Time)
A,190746,train,1,9,1 9,2,406 321,39 32,727,1543795851.854,Sun Dec 02 2018 19:10:51 GMT-0500 (Eastern Standard Time)
A,190746,train,8,6,8 7 6,3,227 544 288,40 37 32,1059,1543795858.93,Sun Dec 02 2018 19:10:58 GMT-0500 (Eastern Standard Time)
A,190746,train,8,6,8 7 6,3,308 296 391,40 37 32,995,1543795865.934,Sun Dec 02 2018 19:11:05 GMT-0500 (Eastern Standard Time)
A,190746,train,1,9,1 9,2,482 357,39 32,839,1543795872.78,Sun Dec 02 2018 19:11:12 GMT-0500 (Eastern Standard Time)
A,190746,train,2,5,2 3 4 5,4,467 538 484 291,40 40 40 32,1780,1543795880.565,Sun Dec 02 2018 19:11:20 GMT-0500 (Eastern Standard Time)
