group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, timestamp, datetime
A,111856,train,2,5,2 1 9 8 7 6 5,7,518 438 720 255 650 384 352,39 39 40 40 37 37 32,3317,1543794832.445,Mon Dec 03 2018 07:53:52 GMT+0800 (China Standard Time)
A,111856,train,1,9,1 9,2,582 329,39 32,911,1543794839.373,Mon Dec 03 2018 07:53:59 GMT+0800 (China Standard Time)
A,111856,train,2,5,2 3 4 5,4,429 457 496 432,40 40 40 32,1814,1543794847.205,Mon Dec 03 2018 07:54:07 GMT+0800 (China Standard Time)
A,111856,train,2,4,2 1 9 8 7 6 5 4,8,457 600 792 480 593 559 671 593,39 39 40 40 37 37 38 32,4745,1543794857.965,Mon Dec 03 2018 07:54:17 GMT+0800 (China Standard Time)
A,111856,train,1,9,1 9,2,777 320,39 32,1097,1543794865.077,Mon Dec 03 2018 07:54:25 GMT+0800 (China Standard Time)
A,111856,train,8,6,8 7 6,3,346 821 386,40 37 32,1553,1543794872.644,Mon Dec 03 2018 07:54:32 GMT+0800 (China Standard Time)
A,111856,train,2,5,2 1 9 8 7 6 5,7,500 536 687 407 546 384 295,39 39 40 40 37 37 32,3355,1543794882.019,Mon Dec 03 2018 07:54:42 GMT+0800 (China Standard Time)
A,111856,train,3,9,3 4 5 6 7 8 9,7,539 376 920 854 281 361 386 350,40 40 39 39 39 38 38 32,4067,1543794892.108,Mon Dec 03 2018 07:54:52 GMT+0800 (China Standard Time)
A,111856,train,8,6,8 7 6,3,675 537 625,40 37 32,1837,1543794899.972,Mon Dec 03 2018 07:54:59 GMT+0800 (China Standard Time)
A,111856,train,2,5,2 3 4 5,4,332 812 514 647,40 40 40 32,2305,1543794908.292,Mon Dec 03 2018 07:55:08 GMT+0800 (China Standard Time)
A,111856,train,8,6,8 7 6,3,1172 639 482,40 37 32,2293,1543794916.599,Mon Dec 03 2018 07:55:16 GMT+0800 (China Standard Time)
A,111856,train,1,9,1 9,2,636 449,39 32,1085,1543794923.701,Mon Dec 03 2018 07:55:23 GMT+0800 (China Standard Time)
A,111856,train,8,6,8 7 6,3,1500 574 601,40 37 32,2675,1543794932.397,Mon Dec 03 2018 07:55:32 GMT+0800 (China Standard Time)
