group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,155363,train,4,6,4 5 4 3 2 3 2 1 2 1 10 9 8 7 8 9 10 1 2 3 4 3 4 5 6,25,1049 1582 1394 898 1694 1808 483 1088 379 330 1290 638 616 1947 501 846 661 1101 1009 2933 2464 545 367 702 3430,38 40 40 40 38 40 37 39 37 37 38 38 38 40 40 40 39 39 38 38 40 38 38 37 32,29755
A,155363,train,10,7,10 9 8 7,4,752 723 489 1066,38 38 38 32,3030
A,155363,train,6,9,6 7 8 9,4,488 1139 407 691,37 40 40 32,2725
A,155363,train,1,3,1 2 3,3,414 1082 700,39 38 32,2196
A,155363,train,10,7,10 9 8 7,4,508 1089 504 500,38 38 38 32,2601
A,155363,train,4,6,4 5 4 3 2 3 4 5 6,9,468 414 805 630 939 634 973 323 6961 1419 719,38 38 40 37 40 40 38 38 38 37 32,14285
A,155363,train,4,6,4 5 6,3,326 595 415,38 37 32,1336
A,155363,train,4,6,4 5 6,3,429 375 374,38 37 32,1178
A,155363,train,6,3,6 5 4 3,4,619 868 662 735,39 40 40 32,2884
A,155363,train,4,6,4 5 6,3,729 525 468,38 37 32,1722
A,155363,train,10,7,10 9 8 7,4,454 330 393 410,38 38 38 32,1587
A,155363,train,4,6,4 5 6,3,343 688 447,38 37 32,1478
A,155363,train,4,6,4 5 6,3,366 624 370,38 37 32,1360
A,155363,train,4,6,4 5 6,3,458 525 485,38 37 32,1468
A,155363,train,1,3,1 10 9 8 7 8 9 10 9 10 1 2 3,13,510 756 354 361 461 670 304 317 351 1046 854 293 882 685 746,37 38 38 38 38 40 40 40 40 38 40 39 39 38 32,8590
A,155363,train,1,3,1 2 3,3,282 501 458,39 38 32,1241
A,155363,train,10,7,10 9 8 7,4,566 829 385 434,38 38 38 32,2214
A,155363,train,8,10,8 9 10,3,665 685 700,40 40 32,2050
A,155363,train,10,7,10 9 8 7,4,339 252 242 1165,38 38 38 32,1998
A,155363,train,10,7,10 9 8 7,4,1019 113 265 615,38 38 38 32,2012
A,155363,train,7,8,7 8,2,1440 611,40 32,2051
A,155363,train,5,4,5 4,2,408 518,40 32,926
A,155363,train,9,8,9 8,2,652 591,38 32,1243
A,155363,train,4,6,4 5 6,3,551 471 524,38 37 32,1546
A,155363,train,10,7,10 9 8 7,4,2044 764 426 13500,38 38 38 32,16734
A,155363,train,10,7,10 9 8 7,4,294 299 475 444,38 38 38 32,1512
A,155363,train,1,3,1 10 9 8 7 8 9 10 1 2 3,11,375 1170 972 422 458 460 622 458 823 412 554 623 780 434 668,37 40 38 38 38 38 40 40 39 40 39 39 40 38 32,9231
A,155363,train,4,6,4 5 6,3,426 491 518,38 37 32,1435
A,155363,train,1,3,1 2 3,3,600 988 482,39 38 32,2070
A,155363,train,7,10,7 8 9 10,4,745 673 445 460 587,40 39 40 40 32,2910
A,155363,train,6,8,6 5 4 3 2 3 4 5 6 7 8,11,461 900 407 413 390 423 690 697 420 355 648 914 512,39 40 40 40 40 38 38 38 38 37 37 40 32,7230
A,155363,train,1,3,1 2 3,3,4630 1722 896,39 38 32,7248
A,155363,train,1,3,1 2 3,3,2284 616 495,39 38 32,3395
A,155363,train,10,6,10 9 8 7 8 9 10 1 2 3 2 3 4 5 6,15,548 1355 618 1653 688 659 1400 798 567 419 873 643 1449 437 358 465 575 509 1032 675,38 38 38 40 40 40 39 38 40 39 38 32 40 40 38 38 38 38 37 32,15721
A,155363,train,10,7,10 9 8 7,4,487 1119 389 522,38 38 38 32,2517
A,155363,train,5,10,5 4 3 2 1 10,6,768 291 412 418 802 589 837,40 40 40 40 37 37 32,4117
A,155363,train,9,4,9 10 9 8 7 6 5 4,8,437 380 690 482 752 461 730 449 967 581 567,40 40 38 39 38 38 39 40 39 40 32,6496
A,155363,train,1,10,1 2 3 4 5 6 7 8 9 10,10,558 671 434 385 394 499 494 972 371 366 533,39 38 38 38 38 37 37 40 40 40 32,5677
A,155363,train,1,3,1 2 3,3,475 682 615,39 38 32,1772
A,155363,train,1,3,1 10 9 8 7 8 9 10 1 2 3,11,976 543 336 311 422 364 281 287 497 586 502 577 547,37 38 38 38 38 40 40 40 40 39 39 38 32,6229
A,155363,train,1,3,1 2 3,3,452 455 474,39 38 32,1381
A,155363,train,1,3,1 2 3,3,828 628 613,39 38 32,2069
A,155363,train,10,7,10 9 8 7,4,314 402 306 426,38 38 38 32,1448
A,155363,train,10,7,10 9 8 7,4,740 396 391 444,38 38 38 32,1971
A,155363,train,10,3,10 1 2 3,4,437 962 497 686 534,39 38 39 38 32,3116
A,155363,train,10,7,10 9 8 7,4,421 289 320 389,38 38 38 32,1419
A,155363,train,8,3,8 9 10 1 2 3,6,301 428 725 497 697 505,40 40 39 39 38 32,3153
A,155363,train,1,3,1 2 3,3,646 771 454,39 38 32,1871
A,155363,train,4,6,4 5 4 3 2 1 10 9 8 7 8 9 10 1 2 3 4 5 4 5 6,21,628 469 426 275 497 789 445 1202 435 412 405 361 518 563 259 258 594 1209 564 921 1322 565 377 300 416 372 1032 337 801,38 38 40 40 40 37 38 37 38 38 38 38 40 40 40 40 39 38 39 38 32 38 38 38 40 37 38 37 32,16752
A,155363,train,10,7,10 9 8 7,4,362 263 282 880,38 38 38 32,1787
A,155363,train,1,3,1 2 3,3,392 643 505,39 38 32,1540
A,155363,train,1,3,1 2 3,3,2402 462 569,39 38 32,3433
A,155363,train,5,10,5 6 7 8 9 10,6,369 414 684 1108 459 364 518,37 40 37 40 40 40 32,3916
A,155363,train,10,7,10 9 8 7,4,3995 373 371 667,38 38 38 32,5406
A,155363,train,10,7,10 9 8 7,4,601 274 307 606,38 38 38 32,1788
A,155363,train,4,6,4 5 4 3 2 1 10 9 8 7 6,11,2795 307 446 284 320 979 881 445 398 442 954 790,38 38 40 40 40 37 37 38 38 38 39 32,9041
A,155363,train,10,7,10 9 8 7,4,587 190 190 435,38 38 38 32,1402
A,155363,train,10,7,10 9 8 7,4,453 234 187 547,38 38 38 32,1421
