group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,154548,train,1,3,1 10 9 8 7 6 5 4 3,9,1808 1792 1247 1258 1520 1142 849 728 655 2577,39 40 39 40 40 37 37 38 38 32,13576
A,154548,train,10,7,10 9 8 9 10 1 2 3 4 5 6 7,12,1413 1189 1603 974 553 639 649 656 582 905 489 398 491 942,40 39 40 38 38 37 37 40 40 40 40 39 39 32,11483
A,154548,train,10,1,10 9 8 7 6 5 4 3 2 1,10,2188 1890 1182 736 1360 803 613 1074 991 815,40 40 40 37 37 38 38 38 39 32,11652
A,154548,train,4,6,4 3 2 1 10 1 10 9 8 7 6,11,2359 1026 655 1470 667 814 393 616 607 737 705,38 38 39 39 37 39 40 40 40 37 32,10049
A,154548,train,4,6,4 5 6,3,469 1344 768,40 39 32,2581
A,154548,train,10,7,10 1 10 9 10 9 8 7,8,1590 11400 2039 1448 416 1287 362 464 295 1088 872,37 32 39 39 40 38 38 40 40 40 32,21261
A,154548,train,10,7,10 1 2 3 4 5 6 7,8,1423 1039 759 785 1112 1063 1442 792,37 37 40 40 40 39 39 32,8415
A,154548,train,4,1,4 3 2 1,4,1350 769 927 646,38 38 39 32,3692
A,154548,train,4,6,4 5 6,3,2744 1519 601,40 39 32,4864
A,154548,train,4,6,4 5 6,3,398 464 398,40 39 32,1260
A,154548,train,1,3,1 10 9 8 7 6 5 4 3,9,1008 865 959 959 1529 1015 522 406 1593 640,39 40 40 40 37 37 37 38 38 32,9496
A,154548,train,10,7,10 9 8 7,4,424 2359 1358 665,40 40 40 32,4806
A,154548,train,1,3,1 2 3,3,919 1381 904,37 40 32,3204
A,154548,train,4,6,4 5 6,3,337 729 462,40 39 32,1528
A,154548,train,1,7,1 2 3 4 5 6 5 4 3 2 1 10 9 8 7,15,519 807 1230 840 713 1648 728 586 1373 768 1296 617 503 689 633,37 40 40 40 39 37 38 38 38 39 39 40 40 40 32,12950
A,154548,train,1,3,1 2 3,3,510 810 534,37 40 32,1854
A,154548,train,1,3,1 2 3,3,447 447 320,37 40 32,1214
A,154548,train,4,6,4 5 6,3,430 537 335,40 39 32,1302
A,154548,train,10,7,10 9 8 7,4,871 2062 2121 712,40 40 40 32,5766
A,154548,train,4,6,4 5 6,3,481 695 401,40 39 32,1577
A,154548,train,1,3,1 2 3,3,543 759 512,37 40 32,1814
A,154548,train,1,3,1 2 3,3,431 314 254,37 40 32,999
A,154548,train,7,3,7 8 9 10 1 2 3,7,526 1219 1774 889 1184 656 615,38 38 38 37 37 40 32,6863
A,154548,train,3,6,3 2 1 2 3 2 1 10 9 8 7 6,12,550 1104 2094 1139 1040 623 719 969 920 951 1432 795 790,38 39 37 40 39 38 39 39 40 40 40 37 32,13126
A,154548,train,10,7,10 9 8 7,4,416 1247 1911 529,40 40 40 32,4103
A,154548,train,1,3,1 2 3,3,463 1095 409,37 40 32,1967
A,154548,train,1,9,1 10 9,3,750 967 647,39 40 32,2364
A,154548,train,4,3,4 5 6 7 6 5 4 3,8,437 1008 712 2392 1615 1433 681 950 640,40 39 32 39 37 37 38 38 32,9868
A,154548,train,9,10,9 10,2,373 577,38 32,950
A,154548,train,10,7,10 9 8 7,4,485 511 466 358,40 40 40 32,1820
A,154548,train,10,7,10 9 8 7,4,1144 528 567 362,40 40 40 32,2601
A,154548,train,4,6,4 5 6,3,423 239 314,40 39 32,976
A,154548,train,1,3,1 2 3,3,348 383 266,37 40 32,997
A,154548,train,4,6,4 5 6,3,386 241 191,40 39 32,818
A,154548,train,1,3,1 2 3,3,516 216 334,37 40 32,1066
A,154548,train,1,3,1 10 9 8 7 6 5 4 3,9,2280 905 977 767 1215 433 584 599 2545 448 361 557 569,39 40 40 40 40 39 37 32 37 37 38 38 32,12240
A,154548,train,7,10,7 8 9 10,4,397 879 513 526,38 38 38 32,2315
A,154548,train,10,7,10 9 8 7,4,685 737 416 360,40 40 40 32,2198
A,154548,train,1,3,1 2 3,3,745 887 392,37 40 32,2024
A,154548,train,2,10,2 1 10,3,2008 1392 534,39 39 32,3934
A,154548,train,4,6,4 5 6,3,350 351 577,40 39 32,1278
A,154548,train,10,7,10 9 8 7,4,1994 479 351 328,40 40 40 32,3152
A,154548,train,3,6,3 4 5 6,4,322 257 494 2408 842 479,40 39 39 40 39 32,4802
A,154548,train,4,6,4 5 6,3,469 335 289,40 39 32,1093
A,154548,train,10,7,10 9 8 7,4,4392 583 593 382 272,38 40 40 40 32,6222
A,154548,train,1,8,1 2 1 10 9 8,6,3528 2728 737 1103 847 601,37 39 39 40 40 32,9544
A,154548,train,4,6,4 5 6,3,423 335 281,40 39 32,1039
A,154548,train,10,7,10 9 8 7,4,1433 334 657 1199 554,40 40 32 40 32,4177
A,154548,train,1,5,1 2 3 4 5,5,443 1144 497 1048 624,37 40 40 40 32,3756
A,154548,train,4,6,4 5 6,3,350 1897 662,40 39 32,2909
A,154548,train,4,5,4 5,2,289 384,40 32,673
A,154548,train,10,7,10 9 8 7,4,407 520 359 321,40 40 40 32,1607
