group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,112279,train,1,3,1 10 1 10 9 8 7 8 9 10 1 2 3,13,1467 712 575 3306 2831 1271 584 561 1159 1169 520 792 248 376 431 658 614 913 8367,38 40 37 39 40 37 37 40 40 40 40 38 38 38 38 39 39 40 32,26554
A,112279,train,10,7,10 9 8 7,4,1246 879 560 1752,40 40 40 32,4437
A,112279,train,10,7,10 9 8 7,4,336 328 306 1237,40 40 40 32,2207
A,112279,train,10,7,10 9 8 7,4,310 232 232 816,40 40 40 32,1590
A,112279,train,4,6,4 5 6,3,1152 447 592 880 2231,37 39 40 37 32,5302
A,112279,train,1,3,1 10 9 8 7 8 9 10 9 10 1 2 3,13,618 479 1768 408 391 401 328 200 175 169 432 240 672 328 1456 648 1199,40 37 40 40 40 40 38 38 38 38 40 39 38 39 39 40 32,9912
A,112279,train,3,2,3 4 5 6 7 8 9 10 1 2,10,5023 472 753 736 424 529 263 464 1000 833 511 1272,40 40 40 37 37 37 38 38 38 39 39 32,12280
A,112279,train,10,7,10 9 8 7,4,358 369 408 903,40 40 40 32,2038
A,112279,train,10,7,10 9 8 7,4,1274 327 400 737,40 40 40 32,2738
A,112279,train,4,6,4 5 6,3,4409 887 831,40 37 32,6127
A,112279,train,1,3,1 10 9 8 7 8 9 10 1 2 3,11,415 864 432 440 434 334 160 160 144 200 409 520 832 999,37 40 40 40 40 38 38 38 38 38 39 39 40 32,6343
A,112279,train,1,3,1 2 3 4 3,5,361 830 377 319 601,39 40 40 38 32,2488
A,112279,train,4,6,4 3 2 1 10 9 8 7 6,9,801 361 1129 438 353 311 408 673 616 791 529 263 3041,37 38 38 38 39 37 37 40 40 40 40 39 32,9714
A,112279,train,6,8,6 5 4 3 2 1 10 9 8,9,391 487 359 441 455 985 1064 520 447 433 976,39 39 38 38 38 37 37 37 40 40 32,6558
A,112279,train,4,6,4 5 6,3,1084 454 648,40 37 32,2186
A,112279,train,1,3,1 10 9 8 7 6 5 4 3,9,366 576 600 679 448 506 367 1456 423 344 415 1072,40 37 40 40 40 40 39 39 39 38 38 32,7252
A,112279,train,4,6,4 3 2 3 4 5 6,7,2194 990 361 168 407 521 743,38 38 40 40 40 37 32,5384
A,112279,train,10,7,10 9 8 7,4,335 288 312 543,40 40 40 32,1478
A,112279,train,4,6,4 3 2 1 10 9 8 7 6,9,367 392 600 600 424 552 546 557 561 1032,39 38 38 37 37 40 40 40 39 32,5631
A,112279,train,4,6,4 5 6,3,335 359 1707 750 440 408 1384,39 37 40 39 40 37 32,5383
A,112279,train,1,3,1 2 3,3,284 416 393 1351,39 39 40 32,2444
A,112279,train,1,3,1 2 1 10 9 10 9 8 7 8 9 8 9 10 1 2 3 4 3,19,660 456 360 431 457 618 950 472 720 384 663 417 360 664 424 536 576 480 288 368 376 335 345 351 265 431 466 273 478 744 368,39 39 37 37 37 40 38 37 40 40 40 40 37 37 38 38 37 40 37 39 38 38 38 37 39 39 39 40 40 38 32,14716
A,112279,train,10,2,10 9 8 7 6 5 4 3 2,9,1245 576 392 386 598 413 522 337 400 376 1847 17306,40 37 40 40 39 39 39 38 38 38 38 32,24398
A,112279,train,1,3,1 10 9 8 7 6 5 4 3 4 3,11,793 888 986 518 426 518 1072 328 464 272 880 433 311 392 1337 471 2440,40 37 37 38 40 40 39 40 40 39 39 39 38 38 40 38 32,12529
A,112279,train,4,6,4 5 4 3 2 1 10 9 8 7 6,11,3602 416 480 1488 176 1984 616 616 520 392 776 768 385 568 1639 888,40 40 38 37 39 38 38 38 37 37 40 40 40 40 39 32,15314
A,112279,train,1,3,1 2 3,3,527 672 617 926,39 39 40 32,2742
A,112279,train,10,7,10 9 8 7,4,1024 360 352 799,40 40 40 32,2535
A,112279,train,9,4,9 8 7 8 7 6 5 4 3 2 3 4,12,601 990 520 361 607 193 551 1368 512 1865 519 192 841,40 40 40 38 40 39 39 38 38 38 40 40 32,9120
A,112279,train,10,7,10 9 8 7,4,603 622 457 8911,40 40 40 32,10593
A,112279,train,4,6,4 3 2 1 10 9 8 7 6,9,656 1296 440 416 505 416 367 489 527 297 1088,38 38 37 37 37 40 40 40 40 39 32,6497
A,112279,train,10,6,10 1 2 3 4 5 6,7,897 1239 1120 537 664 455 600 1080,39 39 38 40 40 40 37 32,6592
A,112279,train,10,7,10 9 8 7,4,384 271 313 703,40 40 40 32,1671
A,112279,train,4,8,4 3 2 1 10 9 8,7,955 1710 616 928 1936 392 1032,38 38 37 37 40 40 32,7569
A,112279,train,7,1,7 8 9 10 9 8 7 6 7 6 5 4 3 2 1,15,370 390 393 399 360 160 152 352 1032 1096 1272 1272 440 392 328 400 400 608 393 1073,38 38 38 38 40 40 40 40 39 37 39 39 39 40 38 38 38 38 37 32,11282
