group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,102021,train,3,7,3 2 3 4 3 4 3 2 1 10 9 8 7,13,719 420 703 473 336 623 985 578 1405 544 569 4999 968 841 506 27 33 33 32 33 34 31 34 32 33 34 33 33 33 32 33 34 33 33 32 33 34 32 34 32 33 34 33 34 31 34 33 33 33 33 32 35 32 34 148 314 438 1768 744 784 1424 720 3994,38 38 40 39 39 39 37 40 37 38 37 40 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 39 39 39 40 40 40 32,26284
A,102021,train,4,6,4 5 6,3,1417 417 764 444 257 930,39 40 40 40 39 32,4229
A,102021,train,9,4,9 10 9 8 7 8 9 10 9 8 7 6 5 6 7 6 5 6 7 6 7 8 7 8 9 10 9 8 7 8 9 10 1 2 1 10 1 2 3 4,40,479 479 904 426 551 439 624 497 591 321 487 625 1633 1286 817 825 663 624 487 602 344 219 444 22042 1244 489 823 520 440 624 585 600 879 1657 824 1193 457 446 719 688 489 496 591 1633 1073 663 464 553 495 1449 625 1406 1008 496 503 521 479 873 1552 509 403 1468 798 1176,38 38 40 40 40 40 38 39 37 38 38 38 32 40 40 40 40 37 37 37 39 39 39 37 37 37 39 39 39 37 38 38 39 32 38 40 40 38 37 37 38 38 38 39 40 40 40 40 38 38 38 37 37 37 39 39 39 37 37 37 37 40 40 32,68320
A,102021,train,10,7,10 9 8 7,4,1670 647 497 857,40 40 40 32,3671
A,102021,train,1,3,1 2 1 10 1 2 3,7,783 465 679 592 1009 432 513 950 1256 752,37 37 39 40 39 39 37 37 40 32,7431
A,102021,train,3,4,3 4,2,2114 1319,40 32,3433
A,102021,train,1,3,1 2 3,3,2259 497 942 593,37 37 40 32,4291
A,102021,train,6,2,6 7 6 5 6 5 4 3 4 5 4 3 2,13,1282 711 448 355 518 583 921 456 553 454 1195 357 446 529 448 417 664,39 39 37 37 37 39 38 37 38 38 40 40 40 38 38 38 32,10337
A,102021,train,4,6,4 5 6,3,995 831 646,40 39 32,2472
A,102021,train,1,3,1 2 3,3,779 1000 553,37 40 32,2332
A,102021,train,4,6,4 5 6,3,1885 718 591,40 39 32,3194
A,102021,train,10,7,10 9 8 7,4,624 1382 1203 1415,40 40 40 32,4624
A,102021,train,1,3,1 2 3,3,1730 576 962 598,37 37 40 32,3866
A,102021,train,4,6,4 5 6,3,538 650 542,40 39 32,1730
A,102021,train,4,6,4 5 6,3,986 758 521,40 39 32,2265
A,102021,train,10,7,10 9 8 7,4,643 968 1528 736,40 40 40 32,3875
A,102021,train,1,3,1 2 3,3,1242 1575 428 502,37 37 40 32,3747
A,102021,train,10,7,10 9 8 7,4,703 736 760 528,40 40 40 32,2727
A,102021,train,4,6,4 5 6,3,579 790 560,40 39 32,1929
A,102021,train,10,7,10 9 8 7,4,539 377 417 470,40 40 40 32,1803
A,102021,train,4,6,4 5 6,3,643 830 489,40 39 32,1962
A,102021,train,4,6,4 5 6,3,1023 784 456,40 39 32,2263
A,102021,train,4,6,4 5 6,3,483 559 440,40 39 32,1482
A,102021,train,10,7,10 9 8 7,4,528 304 217 455,40 40 40 32,1504
A,102021,train,4,6,4 5 6,3,509 373 528,40 39 32,1410
A,102021,train,10,7,10 9 8 7,4,506 233 240 392,40 40 40 32,1371
A,102021,train,1,3,1 2 3,3,596 711 506,37 40 32,1813
A,102021,train,10,7,10 9 8 7,4,566 236 196 488,40 40 40 32,1486
A,102021,train,4,6,4 5 6,3,428 407 455,40 39 32,1290
A,102021,train,4,6,4 5 6,3,794 336 344,40 39 32,1474
A,102021,train,1,3,1 2 3,3,666 592 456,37 40 32,1714
A,102021,train,5,4,5 4,2,690 518,38 32,1208
A,102021,train,10,7,10 9 8 7,4,618 224 464 344,40 40 40 32,1650
A,102021,train,1,3,1 2 3,3,486 1004 497,37 40 32,1987
A,102021,train,4,6,4 5 6,3,1177 393 376,40 39 32,1946
A,102021,train,1,3,1 2 3,3,498 600 393,37 40 32,1491
A,102021,train,1,8,1 10 1 2 3 4 5 4 3 2 3 4 5 6 7 6 5 6 7 6 5 4 3 4 5 4 3 2 3 4 5 6 7 6 5 4 3 2 3 4 5 4 3 2 3 4 5 6 7 6 5 6 7 8,54,2250 791 465 351 1361 592 359 577 956 219 360 569 711 449 727 1041 593 951 319 240 352 1120 2032 481 543 504 2088 520 1202 606 400 736 384 367 481 840 1487 1361 647 905 528 528 809 259 219 1688 873 616 456 640 352 311 416 600 1689 439 473 424 1921 2117 849 1184 497 737 455 447 345 471 738 984 1601,39 39 37 37 37 40 40 40 38 38 38 38 40 40 40 39 39 37 37 37 37 39 39 39 37 37 38 38 40 40 40 38 38 38 38 40 40 39 40 39 39 39 37 37 37 38 38 38 38 40 40 40 40 38 38 38 38 38 40 40 40 39 39 37 37 37 37 39 39 38 32,54603
A,102021,train,4,5,4 3 2 3 4 5,6,602 600 464 616 399 393 631,38 38 38 40 40 40 32,3705
A,102021,train,4,6,4 5 6,3,850 847 551,40 39 32,2248
A,102021,train,1,3,1 2 3,3,795 705 375,37 40 32,1875
A,102021,train,4,6,4 5 6,3,441 382 392,40 39 32,1215
A,102021,train,10,7,10 9 8 7,4,403 224 240 369,40 40 40 32,1236
A,102021,train,1,3,1 2 3,3,451 302 320,37 40 32,1073
A,102021,train,10,7,10 9 8 7,4,488 232 216 394,40 40 40 32,1330
A,102021,train,1,3,1 2 3,3,522 358 321,37 40 32,1201
A,102021,train,10,7,10 9 8 7,4,409 240 214 378,40 40 40 32,1241
A,102021,train,2,7,2 3 4 5 4 3 2 1 10 1 2 1 10 1 2 3 4 5 4 3 2 3 4 5 6 7,26,212 438 448 777 359 265 479 568 496 1146 286 264 1832 376 448 536 1120 299 862 503 384 392 624 344 216 512 1320 1016 968 896 464 976,40 40 40 40 38 38 38 39 39 37 37 37 39 39 39 37 37 37 40 40 40 40 38 38 38 38 40 40 40 39 39 32,19826
A,102021,train,3,8,3 2 1 10 1 2 3 4 3 2 3 4 5 6 7 8,16,755 989 1329 672 688 512 976 440 328 528 567 633 288 391 536 328 529 977 1207 672 831 983,38 32 39 39 39 37 37 37 37 40 40 38 38 38 40 40 40 39 39 39 38 32,15159
A,102021,train,10,1,10 1,2,1180 670,37 32,1850
A,102021,train,10,7,10 9 8 7,4,561 320 264 585,40 40 40 32,1730
A,102021,train,4,6,4 5 6,3,512 255 351,40 39 32,1118
A,102021,train,1,6,1 10 1 2 3 4 5 6,8,1707 543 464 464 690 542 1591 1297 480 856 696,39 39 37 40 37 37 40 40 40 39 32,9330
A,102021,train,1,3,1 2 3,3,670 571 376,37 40 32,1617
A,102021,train,1,3,1 2 3,3,394 231 336,37 40 32,961
A,102021,train,10,7,10 9 8 7,4,403 213 205 363,40 40 40 32,1184
A,102021,train,4,10,4 5 6 5 4 3 2 1 10,9,1087 872 800 833 359 439 921 815 705,40 39 37 38 38 38 39 39 32,6831
A,102021,train,8,2,8 7 8 9 10 1 10 1 2,9,1067 745 392 688 560 2025 682 485 417 256 576,40 40 38 38 38 37 39 39 37 37 32,7893
A,102021,train,2,5,2 3 4 5,4,723 1031 1007 681,40 40 40 32,3442
A,102021,train,1,3,1 2 3,3,538 352 376,37 40 32,1266
A,102021,train,1,3,1 2 3,3,217 631 263,37 40 32,1111
A,102021,train,6,4,6 7 8 9 10 9 8 7 6 5 6 7 8 9 10 1 10 1 2 1 2 3 4,23,521 511 1257 536 818 1149 240 242 422 1072 521 537 496 311 727 1130 1416 536 1000 929 278 473 328 311 1481 600 383 481 787,40 39 38 38 38 40 40 40 40 37 37 37 39 39 38 38 38 38 37 39 39 37 37 37 39 37 40 40 32,19493
A,102021,train,1,3,1 2 3,3,562 422 335,37 40 32,1319
A,102021,train,10,7,10 9 8 7,4,515 223 192 368,40 40 40 32,1298
A,102021,train,4,6,4 5 6,3,435 199 312,40 39 32,946
A,102021,train,1,3,1 2 3,3,480 480 344,37 40 32,1304
A,102021,train,10,7,10 9 8 7,4,441 231 200 424,40 40 40 32,1296
A,102021,train,4,6,4 5 6,3,427 231 351,40 39 32,1009
A,102021,train,10,7,10 9 8 7,4,412 222 200 392,40 40 40 32,1226
A,102021,train,1,3,1 2 3,3,479 328 320,37 40 32,1127
A,102021,train,10,7,10 9 8 7,4,545 230 191 337,40 40 40 32,1303
A,102021,train,1,3,1 2 3,3,370 223 336,37 40 32,929
A,102021,train,4,6,4 5 6,3,428 293 520,40 39 32,1241
A,102021,train,1,3,1 2 3,3,1025 312 472,37 40 32,1809
A,102021,train,4,3,4 5 6 7 8 9 8 7 8 7 6 5 6 7 8 9 10 9 8 7 8 9 10 1 2 1 10 1 10 9 8 7 8 7 6 5 4 3 2 3,40,816 1335 832 1072 632 456 540 788 745 838 1432 425 632 472 465 323 635 984 921 704 441 656 800 392 480 512 1312 727 834 999 480 437 259 224 895 1016 712 609 511 1336 1177 384 416 601 1182 432 424 481 391,37 40 39 39 39 38 38 40 40 38 40 40 37 37 37 39 39 38 38 38 38 40 40 40 40 38 38 38 37 37 37 39 39 39 37 39 40 40 40 38 40 37 37 37 38 38 38 40 32,34167
A,102021,train,1,4,1 10 9 10 9 8 7 8 7 6 5 6 7 8 9 10 9 8 7 8 7 6 5 6 7 6 7 8 9 10 9 8 7 6 5 4,36,1912 1383 1056 265 566 257 400 912 404 644 552 921 503 752 552 384 817 487 542 1146 584 279 545 816 456 543 993 609 503 433 270 256 1017 626 334 1295 400 559 544 321 392 1016 592 1408 976,39 40 38 38 40 40 40 38 37 39 40 37 37 39 39 39 38 38 38 38 40 40 40 38 37 40 37 37 37 39 39 39 37 39 38 38 38 38 40 40 40 37 37 38 32,30222
A,102021,train,2,1,2 3 4 5 6 5 4 3 2 3 4 3 2 1,14,1227 647 1463 904 953 215 208 528 400 456 680 544 404 652 944 616 1010,40 40 40 39 37 37 37 38 38 38 38 40 40 38 38 39 32,11851
A,102021,train,10,7,10 9 8 7,4,432 303 267 429,40 40 40 32,1431
A,102021,train,10,7,10 9 8 7,4,514 215 191 392,40 40 40 32,1312
A,102021,train,4,3,4 5 6 7 6 7 8 9 8 7 8 9 10 1 2 1 10 9 8 7 8 9 10 9 8 7 8 9 10 9 10 1 10 1 2 1 2 3,38,1233 1648 1210 1086 513 255 609 1439 352 480 513 543 440 367 553 808 496 552 448 224 184 986 926 432 488 328 240 224 544 808 1896 1736 546 366 503 417 397 436 1150 633 888 930 230 792 231 180 429 1321 679 431 857,40 39 39 37 39 38 38 40 40 40 38 37 38 38 38 37 37 37 39 39 39 40 40 40 40 38 38 38 38 40 40 40 40 38 37 39 38 38 40 38 37 39 39 37 37 37 37 39 37 40 32,33977
A,102021,train,4,6,4 5 6,3,489 333 481,40 39 32,1303
A,102021,test,8,3,8 9,2,657,38,657
A,102021,test,3,8,3 4,2,1199,40,1199
A,102021,test,6,1,6 5,2,1220,37,1220
A,102021,test,1,6,1 10,2,1022,39,1022
A,102021,test,2,7,2 3,2,484,40,484
A,102021,test,7,2,7 6,2,1549,37,1549
A,102021,test,6,1,6 5,2,312,37,312
A,102021,test,1,6,1 10,2,521,39,521
A,102021,test,8,3,8 9,2,684,38,684
A,102021,test,7,2,7 6,2,1040,37,1040
A,102021,test,3,8,3 4,2,824,40,824
A,102021,test,2,7,2 1,2,688,39,688
A,102021,test,6,1,6 5,2,468,37,468
A,102021,test,7,2,7 6,2,440,37,440
A,102021,test,8,3,8 9,2,500,38,500
A,102021,test,2,7,2 1,2,848,39,848
A,102021,test,3,8,3 4,2,484,40,484
A,102021,test,1,6,1 10,2,670,39,670
A,102021,test,3,8,3 4,2,428,40,428
A,102021,test,2,7,2 1,2,349,39,349
A,102021,test,1,6,1 10,2,409,39,409
A,102021,test,7,2,7 8,2,970,38,970
A,102021,test,8,3,8 7,2,944,40,944
A,102021,test,6,1,6 5,2,418,37,418
A,102021,test,2,7,2 1,2,284,39,284
A,102021,test,1,6,1 10,2,481,39,481
A,102021,test,7,2,7 6,2,667,37,667
A,102021,test,8,3,8 9,2,800,38,800
A,102021,test,3,8,3 4,2,580,40,580
A,102021,test,6,1,6 5,2,418,37,418
