group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, reward, timestamp, datetime
A,155923,train,5,-1,5,1,431 5078,16 32,5509,298,1543465467.038,Wed Nov 28 2018 20:24:27 GMT-0800 (Pacific Standard Time)
A,155923,train,9,-1,9 8 7 6,4,2988 451 487 450,38 38 39 32,4376,298,1543465472.919,Wed Nov 28 2018 20:24:32 GMT-0800 (Pacific Standard Time)
A,155923,train,3,9,3 2 1 10 9,5,1965 434 476 384 427,40 37 37 38 32,3686,50,1543465478.112,Wed Nov 28 2018 20:24:38 GMT-0800 (Pacific Standard Time)
A,155923,train,4,9,4 3 2 1 10 9,6,1342 401 431 318 339 375,40 40 37 37 38 32,3206,50,1543465482.824,Wed Nov 28 2018 20:24:42 GMT-0800 (Pacific Standard Time)
A,155923,train,9,-1,9 8 7 6,4,1702 461 386 1261,38 38 39 32,3810,298,1543465488.143,Wed Nov 28 2018 20:24:48 GMT-0800 (Pacific Standard Time)
A,155923,train,10,-1,10 9 8 7 6,5,2011 410 329 428 390,38 38 38 39 32,3568,298,1543465493.217,Wed Nov 28 2018 20:24:53 GMT-0800 (Pacific Standard Time)
A,155923,train,2,-1,2 3 4,3,1841 436 459,38 38 32,2736,298,1543465497.46,Wed Nov 28 2018 20:24:57 GMT-0800 (Pacific Standard Time)
A,155923,train,3,-1,3 4,2,1537 540,38 32,2077,298,1543465501.051,Wed Nov 28 2018 20:25:01 GMT-0800 (Pacific Standard Time)
A,155923,train,6,-1,6,1,2354,32,2354,298,1543465504.91,Wed Nov 28 2018 20:25:04 GMT-0800 (Pacific Standard Time)
A,155923,train,4,-1,4,1,1874,32,1874,298,1543465508.289,Wed Nov 28 2018 20:25:08 GMT-0800 (Pacific Standard Time)
A,155923,train,7,6,7 6,2,2874 428,39 32,3302,298,1543465513.095,Wed Nov 28 2018 20:25:13 GMT-0800 (Pacific Standard Time)
A,155923,train,4,7,4 5 6 7,4,1740 396 393 377,38 37 37 32,2906,50,1543465517.509,Wed Nov 28 2018 20:25:17 GMT-0800 (Pacific Standard Time)
A,155923,train,3,-1,3 4 5,3,2009 590 810,38 38 32,3409,298,1543465522.425,Wed Nov 28 2018 20:25:22 GMT-0800 (Pacific Standard Time)
A,155923,train,6,-1,6,1,2205,32,2205,298,1543465526.133,Wed Nov 28 2018 20:25:26 GMT-0800 (Pacific Standard Time)
A,155923,train,1,-1,1 10 9,3,2292 821 1308,37 38 32,4421,227,1543465532.214,Wed Nov 28 2018 20:25:32 GMT-0800 (Pacific Standard Time)
A,155923,train,3,-1,3 2 1 10,4,1467 532 401 538,40 37 37 32,2938,227,1543465536.657,Wed Nov 28 2018 20:25:36 GMT-0800 (Pacific Standard Time)
A,155923,train,5,-1,5 6 7,3,1311 398 389,37 37 32,2098,227,1543465540.258,Wed Nov 28 2018 20:25:40 GMT-0800 (Pacific Standard Time)
A,155923,train,9,-1,9,1,1357,32,1357,227,1543465543.121,Wed Nov 28 2018 20:25:43 GMT-0800 (Pacific Standard Time)
A,155923,train,9,-1,9,1,853,32,853,227,1543465545.481,Wed Nov 28 2018 20:25:45 GMT-0800 (Pacific Standard Time)
A,155923,train,2,5,2 1 10 9 8 7 6 5,8,1397 437 381 730 1331 398 481 377 404,37 37 38 32 38 38 39 39 32,5936,173,1543465552.922,Wed Nov 28 2018 20:25:52 GMT-0800 (Pacific Standard Time)
A,155923,train,6,3,6 5 4 3,4,1562 359 274 323,39 40 40 32,2518,91,1543465556.947,Wed Nov 28 2018 20:25:56 GMT-0800 (Pacific Standard Time)
A,155923,train,6,-1,6 7,2,11452 283 1497,37 37 32,13232,227,1543465571.686,Wed Nov 28 2018 20:26:11 GMT-0800 (Pacific Standard Time)
A,155923,train,2,-1,2 1 10,3,1573 332 782,37 37 32,2687,227,1543465575.876,Wed Nov 28 2018 20:26:15 GMT-0800 (Pacific Standard Time)
A,155923,train,9,-1,9,1,1149,32,1149,227,1543465578.531,Wed Nov 28 2018 20:26:18 GMT-0800 (Pacific Standard Time)
A,155923,train,9,-1,9,1,918,32,918,227,1543465580.952,Wed Nov 28 2018 20:26:20 GMT-0800 (Pacific Standard Time)
A,155923,train,9,10,9 10,2,972 1036 510,32 40 32,2518,227,1543465584.977,Wed Nov 28 2018 20:26:24 GMT-0800 (Pacific Standard Time)
A,155923,train,9,4,9 8 7 6 5 4,6,1577 423 381 363 357 543,38 38 39 39 40 32,3644,173,1543465590.124,Wed Nov 28 2018 20:26:30 GMT-0800 (Pacific Standard Time)
A,155923,train,7,6,7 6,2,851 421,39 32,1272,173,1543465592.901,Wed Nov 28 2018 20:26:32 GMT-0800 (Pacific Standard Time)
A,155923,train,1,3,1 2 3,3,803 1030 553,39 38 32,2386,91,1543465596.794,Wed Nov 28 2018 20:26:36 GMT-0800 (Pacific Standard Time)
A,155923,train,4,3,4 3,2,1425 683 463,39 40 32,2571,91,1543465600.868,Wed Nov 28 2018 20:26:40 GMT-0800 (Pacific Standard Time)
A,155923,train,9,3,9 10 1 2 3,5,1260 1344 432 403 380 449,32 40 39 39 38 32,4268,91,1543465606.643,Wed Nov 28 2018 20:26:46 GMT-0800 (Pacific Standard Time)
A,155923,train,6,4,6 5 4,3,1826 551 528,39 40 32,2905,173,1543465611.057,Wed Nov 28 2018 20:26:51 GMT-0800 (Pacific Standard Time)
A,155923,train,4,-1,4 5 6 7,4,2191 419 479 270,38 37 37 32,3359,227,1543465615.921,Wed Nov 28 2018 20:26:55 GMT-0800 (Pacific Standard Time)
A,155923,train,1,-1,1 10 9,3,1081 436 404,37 38 32,1921,227,1543465619.345,Wed Nov 28 2018 20:26:59 GMT-0800 (Pacific Standard Time)
A,155923,train,10,3,10 1 2 3,4,1685 454 319 445,39 39 38 32,2903,91,1543465623.754,Wed Nov 28 2018 20:27:03 GMT-0800 (Pacific Standard Time)
A,155923,train,3,4,3 4,2,1496 370,38 32,1866,173,1543465627.124,Wed Nov 28 2018 20:27:07 GMT-0800 (Pacific Standard Time)
A,155923,train,3,-1,3 2 1 10,4,2448 518 305 372,40 37 37 32,3643,227,1543465632.271,Wed Nov 28 2018 20:27:12 GMT-0800 (Pacific Standard Time)
A,155923,train,7,-1,7,1,1449,32,1449,227,1543465635.224,Wed Nov 28 2018 20:27:15 GMT-0800 (Pacific Standard Time)
A,155923,train,4,-1,4 5 6 7,4,1208 442 312 275,38 37 37 32,2237,227,1543465638.966,Wed Nov 28 2018 20:27:18 GMT-0800 (Pacific Standard Time)
A,155923,train,1,10,1 10,2,1739 420,37 32,2159,227,1543465642.63,Wed Nov 28 2018 20:27:22 GMT-0800 (Pacific Standard Time)
A,155923,train,4,-1,4 5 6 7,4,1008 534 308 381,38 37 37 32,2231,227,1543465646.365,Wed Nov 28 2018 20:27:26 GMT-0800 (Pacific Standard Time)
A,155923,train,9,8,9 8,2,1248 387,38 32,1635,227,1543465649.507,Wed Nov 28 2018 20:27:29 GMT-0800 (Pacific Standard Time)
A,155923,train,3,8,3 2 1 10 9 8,6,912 692 430 297 452 496 491,37 40 37 37 38 38 32,3770,227,1543465654.781,Wed Nov 28 2018 20:27:34 GMT-0800 (Pacific Standard Time)
A,155923,train,4,-1,4 5 6 7,4,2006 393 241 381,38 37 37 32,3021,227,1543465659.308,Wed Nov 28 2018 20:27:39 GMT-0800 (Pacific Standard Time)
A,155923,train,10,-1,10,1,1383,32,1383,285,1543465662.197,Wed Nov 28 2018 20:27:42 GMT-0800 (Pacific Standard Time)
A,155923,train,3,-1,3 2 1 10,4,2793 757 436 599,40 37 37 32,4585,285,1543465668.29,Wed Nov 28 2018 20:27:48 GMT-0800 (Pacific Standard Time)
A,155923,train,5,-1,5 6 7,3,1505 291 719,37 37 32,2515,285,1543465672.309,Wed Nov 28 2018 20:27:52 GMT-0800 (Pacific Standard Time)
A,155923,train,3,7,3 4 5 6 7,5,1616 373 419 312 223,38 38 37 37 32,2943,285,1543465676.757,Wed Nov 28 2018 20:27:56 GMT-0800 (Pacific Standard Time)
A,155923,train,3,8,3 4 5 6 7 8,6,901 339 516 324 382 434,38 38 37 37 40 32,2896,285,1543465681.157,Wed Nov 28 2018 20:28:01 GMT-0800 (Pacific Standard Time)
