group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,100617,train,3,1,3 2 1,3,147 2872 1001 207,32 39 40 32,4227
A,100617,train,2,1,2 1,2,1187 164,40 32,1351
A,100617,train,3,2,3 2,2,778 192,39 32,970
A,100617,train,1,3,1 2 3,3,822 762 216,38 37 32,1800
A,100617,train,6,7,6 7,2,1006 269,40 32,1275
A,100617,train,10,2,10 9 8 7 6 5 4 3 2,9,1112 860 673 663 422 490 312 657 523,37 37 37 38 38 39 39 39 32,5712
A,100617,train,2,3,2 3,2,797 198,37 32,995
A,100617,train,4,2,4 3 2,3,750 166 405,39 39 32,1321
A,100617,train,6,4,6 7 8 9 10 1 2 3 4,9,1762 716 1032 684 665 413 586 456 321,40 39 39 39 38 38 37 37 32,6635
A,100617,train,4,6,4 5 4 3 4 5 6,7,1638 234 432 239 455 170 490 271,37 37 39 39 37 37 40 32,3929
A,100617,train,9,8,9 8,2,678 177,37 32,855
A,100617,train,7,8,7 8,2,269 237,39 32,506
A,100617,train,8,10,8 7 8 9 10,5,1182 830 284 952 215,37 39 39 39 32,3463
A,100617,train,3,1,3 2 1,3,1538 695 204,39 40 32,2437
A,100617,train,1,6,1 10 9 8 7 6,6,1240 964 718 411 414 492,40 37 37 37 38 32,4239
A,100617,train,5,6,5 6,2,776 184,40 32,960
A,100617,train,1,8,1 10 9 8,4,1030 762 305 198,40 37 37 32,2295
A,100617,train,5,2,5 4 3 2,4,1514 747 412 410,39 39 39 32,3083
A,100617,train,10,8,10 1 2 3 4 5 6 7 8,9,8802 436 495 829 436 517 4339 578 304,38 38 37 37 37 40 40 39 32,16736
A,100617,train,3,2,3 2,2,1226 151,39 32,1377
A,100617,train,2,3,2 3,2,653 208,37 32,861
A,100617,train,6,3,6 5 4 3,4,1116 178 305 235 312,38 38 39 39 32,2146
A,100617,train,1,10,1 10,2,716 179,40 32,895
A,100617,train,4,7,4 5 4 3 2 1 10 9 8 7,10,1717 1000 177 513 691 502 636 505 536 296,37 39 39 39 40 40 37 37 37 32,6573
A,100617,train,10,7,10 9 8 7,4,1084 193 538 153,37 37 37 32,1968
A,100617,train,3,2,3 2,2,991 187,39 32,1178
A,100617,train,1,3,1 10 9 8 7 6 5 4 3,9,1105 549 438 461 469 400 557 473 247,40 37 37 37 38 38 39 39 32,4699
A,100617,train,2,9,2 1 10 9,4,975 612 206 730,40 40 37 32,2523
A,100617,train,7,10,7 8 9 10,4,1118 517 532 184,39 39 39 32,2351
A,100617,train,4,5,4 5,2,1003 144,37 32,1147
A,100617,train,9,8,9 8,2,549 206,37 32,755
A,100617,train,5,8,5 6 7 8,4,642 361 220 361,40 40 39 32,1584
A,100617,train,9,8,9 8,2,475 190,37 32,665
A,100617,train,3,1,3 2 1,3,1433 680 219,39 40 32,2332
A,100617,train,1,3,1 2 3,3,506 254 257,38 37 32,1017
A,100617,train,8,9,8 9,2,1356 121,39 32,1477
A,100617,train,1,2,1 2,2,805 116,38 32,921
A,100617,train,1,3,1 10 9 8 7 6 5 4 3,9,1369 467 206 384 270 320 299 741 233,40 37 37 37 38 38 39 39 32,4289
A,100617,train,2,3,2 3,2,1542 189,37 32,1731
A,100617,train,6,8,6 7 8,3,1550 510 326,40 39 32,2386
A,100617,train,5,4,5 4,2,878 152,39 32,1030
A,100617,train,5,6,5 6,2,1199 164,40 32,1363
A,100617,train,2,3,2 3,2,1090 252,37 32,1342
A,100617,train,4,5,4 5,2,1604 229,37 32,1833
A,100617,train,9,8,9 8,2,521 141,37 32,662
A,100617,train,9,6,9 8 7 6,4,1176 202 483 564,37 37 38 32,2425
A,100617,train,3,4,3 4,2,1014 159,37 32,1173
A,100617,train,2,5,2 3 4 5,4,869 189 352 504,37 37 37 32,1914
A,100617,train,7,8,7 8,2,941 160,39 32,1101
A,100617,train,8,7,8 7,2,241 211,37 32,452
A,100617,train,7,4,7 6 5 4,4,818 417 234 426,38 38 39 32,1895
A,100617,train,9,10,9 10,2,813 177,39 32,990
A,100617,train,1,3,1 10 1 2 3,5,990 766 153 409 265,40 38 38 37 32,2583
A,100617,train,7,9,7 8 9,3,920 155 281,39 39 32,1356
A,100617,train,4,2,4 3 2,3,1288 437 174,39 39 32,1899
A,100617,train,2,1,2 1,2,385 155,40 32,540
A,100617,train,3,1,3 2 1,3,580 179 285 182,39 39 40 32,1226
A,100617,train,8,7,8 7,2,1888 229,37 32,2117
A,100617,train,1,9,1 10 1 10 9,5,1042 748 451 167 648,40 38 40 37 32,3056
A,100617,train,6,4,6 7 8 9 10 1 2 3 4,9,1784 600 167 282 373 275 978 241 329,40 39 39 39 38 38 37 37 32,5029
A,100617,train,8,7,8 7,2,843 215,37 32,1058
A,100617,train,9,8,9 8,2,665 138,37 32,803
A,100617,train,3,1,3 4 3 2 1,5,2044 741 165 574 214,37 39 39 40 32,3738
A,100617,train,4,6,4 5 6,3,1353 513 159,37 40 32,2025
