group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, timestamp, datetime
A,123507,train,105,114,105 104 103 102 101 3 8 13 18 23 28 33 38 43 48 110 111 112 113 114,20,1651 256 191 241 351 501 84 84 83 84 83 84 84 84 413 200 233 200 376 271,37 37 37 37 40 40 40 40 40 40 40 40 40 40 40 39 39 39 39 32,5554,1549943134.288,Mon Feb 11 2019 21:45:34 GMT-0600 (Central Standard Time)
A,123507,train,46,40,46 47 48 49 50 45 40,7,929 248 201 264 240 208 224,39 39 39 39 38 38 32,2314,1549943137.167,Mon Feb 11 2019 21:45:37 GMT-0600 (Central Standard Time)
A,123507,train,96,57,96 91 86 81 76 71 66 61 56 57,10,1114 407 272 184 176 177 192 199 248 217,38 38 38 38 38 38 38 38 39 32,3186,1549943140.911,Mon Feb 11 2019 21:45:40 GMT-0600 (Central Standard Time)
A,123507,train,92,60,92 87 82 77 72 67 62 57 58 59 60,11,814 501 84 85 84 81 84 410 752 193 279,38 38 38 38 38 38 38 39 39 39 32,3367,1549943144.84,Mon Feb 11 2019 21:45:44 GMT-0600 (Central Standard Time)
A,123507,train,15,6,15 14 13 12 11 6,6,1118 176 191 177 208 200,37 37 37 37 38 32,2070,1549943147.471,Mon Feb 11 2019 21:45:47 GMT-0600 (Central Standard Time)
A,123507,train,98,51,98 93 88 83 78 73 68 63 58 53 52 51,12,818 499 84 83 85 82 85 84 316 457 191 233,38 38 38 38 38 38 38 38 38 37 37 32,3017,1549943151.047,Mon Feb 11 2019 21:45:51 GMT-0600 (Central Standard Time)
A,123507,train,97,53,97 92 87 82 77 72 67 62 57 52 53,11,718 501 84 82 85 83 84 86 82 451 238,38 38 38 38 38 38 38 38 38 39 32,2494,1549943154.103,Mon Feb 11 2019 21:45:54 GMT-0600 (Central Standard Time)
A,123507,train,45,37,45 44 43 42 37,5,805 272 184 224 288,37 37 37 38 32,1773,1549943156.439,Mon Feb 11 2019 21:45:56 GMT-0600 (Central Standard Time)
A,123507,train,16,10,16 11 6 7 8 9 10,7,518 208 258 189 224 312 257,38 38 39 39 39 39 32,1966,1549943158.967,Mon Feb 11 2019 21:45:58 GMT-0600 (Central Standard Time)
A,123507,train,98,58,98 93 88 83 78 73 68 63 58,9,665 501 83 85 82 84 83 314 239,38 38 38 38 38 38 38 38 32,2136,1549943161.663,Mon Feb 11 2019 21:46:01 GMT-0600 (Central Standard Time)
A,123507,train,41,39,41 36 37 38 39,5,856 479 281 200 176,38 39 39 39 32,1992,1549943164.215,Mon Feb 11 2019 21:46:04 GMT-0600 (Central Standard Time)
A,123507,train,14,8,14 9 8 3 8,5,683 217 327 520 201,38 37 38 40 32,1948,1549943166.727,Mon Feb 11 2019 21:46:06 GMT-0600 (Central Standard Time)
A,123507,train,98,51,98 93 88 83 78 73 68 63 58 53 52 51,12,589 499 85 82 83 84 84 84 84 402 207 233,38 38 38 38 38 38 38 38 38 37 37 32,2516,1549943169.799,Mon Feb 11 2019 21:46:09 GMT-0600 (Central Standard Time)
A,123507,train,44,38,44 39 38,3,677 265 215,38 37 32,1157,1549943171.519,Mon Feb 11 2019 21:46:11 GMT-0600 (Central Standard Time)
A,123507,train,46,37,46 41 36 37,4,509 251 270 207,38 38 39 32,1237,1549943173.32,Mon Feb 11 2019 21:46:13 GMT-0600 (Central Standard Time)
A,123507,train,48,31,48 43 38 33 32 31,6,1007 224 192 336 608 400,38 38 38 37 37 32,2767,1549943176.647,Mon Feb 11 2019 21:46:16 GMT-0600 (Central Standard Time)
A,123507,train,48,39,48 43 38 39,4,553 201 328 303,38 38 39 32,1385,1549943178.591,Mon Feb 11 2019 21:46:18 GMT-0600 (Central Standard Time)
A,123507,train,12,5,12 7 2 3 4 5,6,610 206 319 248 217 296,38 38 39 39 39 32,1896,1549943181.047,Mon Feb 11 2019 21:46:21 GMT-0600 (Central Standard Time)
A,123507,train,16,10,16 17 12 7 8 9 10,7,505 418 174 255 265 176 408,39 38 38 39 39 39 32,2201,1549943183.807,Mon Feb 11 2019 21:46:23 GMT-0600 (Central Standard Time)
A,123507,train,43,32,43 38 33 32,4,1100 175 280 240,38 38 37 32,1795,1549943186.159,Mon Feb 11 2019 21:46:26 GMT-0600 (Central Standard Time)
A,123507,train,95,51,95 90 85 80 75 70 65 60 55 54 53 52 51,13,679 224 199 210 215 185 199 200 454 240 200 169 295,38 38 38 38 38 38 38 38 37 37 37 37 32,3469,1549943190.191,Mon Feb 11 2019 21:46:30 GMT-0600 (Central Standard Time)
A,123507,train,18,8,18 13 8,3,526 193 407,38 38 32,1126,1549943191.879,Mon Feb 11 2019 21:46:31 GMT-0600 (Central Standard Time)
A,123507,train,99,8,99 94 99 98 118 117 116 115 114 113 112 111 110 48 43 38 33 28 23 18 13 8,22,439 1327 257 256 488 500 84 84 82 85 83 84 247 500 82 84 84 82 85 83 85 418,38 40 37 40 37 37 37 37 37 37 37 37 38 38 38 38 38 38 38 38 38 32,5519,1549943197.959,Mon Feb 11 2019 21:46:37 GMT-0600 (Central Standard Time)
A,123507,train,15,5,15 10 5,3,528 167 184,38 38 32,879,1549943199.398,Mon Feb 11 2019 21:46:39 GMT-0600 (Central Standard Time)
A,123507,train,44,33,44 39 34 33,4,703 193 247 192,38 38 37 32,1335,1549943201.295,Mon Feb 11 2019 21:46:41 GMT-0600 (Central Standard Time)
A,123507,train,42,40,42 37 38 39 40,5,638 232 224 184 224,38 39 39 39 32,1502,1549943203.359,Mon Feb 11 2019 21:46:43 GMT-0600 (Central Standard Time)
A,123507,train,13,2,13 8 3 2,4,773 198 218 215,38 38 37 32,1404,1549943205.319,Mon Feb 11 2019 21:46:45 GMT-0600 (Central Standard Time)
A,123507,train,11,1,11 6 1,3,423 336 207,38 38 32,966,1549943206.847,Mon Feb 11 2019 21:46:46 GMT-0600 (Central Standard Time)
A,123507,train,95,57,95 90 85 80 75 70 65 60 59 58 57,11,1175 224 208 192 192 183 209 247 241 255 257,38 38 38 38 38 38 38 37 37 37 32,3383,1549943210.792,Mon Feb 11 2019 21:46:50 GMT-0600 (Central Standard Time)
A,123507,train,14,7,14 9 8 7,4,625 239 208 159,38 37 37 32,1231,1549943212.583,Mon Feb 11 2019 21:46:52 GMT-0600 (Central Standard Time)
A,123507,train,45,38,45 40 39 38,4,576 697 215 129,38 37 37 32,1617,1549943214.76,Mon Feb 11 2019 21:46:54 GMT-0600 (Central Standard Time)
A,123507,train,96,52,96 91 86 81 76 71 66 61 56 51 52,11,802 501 84 83 83 84 84 250 231 233 195,38 38 38 38 38 38 38 38 38 39 32,2630,1549943217.946,Mon Feb 11 2019 21:46:57 GMT-0600 (Central Standard Time)
A,123507,train,12,6,12 7 6,3,620 224 215,38 37 32,1059,1549943219.567,Mon Feb 11 2019 21:46:59 GMT-0600 (Central Standard Time)
A,123507,train,42,31,42 37 32 31,4,793 223 240 168,38 38 37 32,1424,1549943221.551,Mon Feb 11 2019 21:47:01 GMT-0600 (Central Standard Time)
A,123507,train,20,6,20 19 14 9 8 7 6,7,503 336 200 145 271 192 240,37 38 38 37 37 37 32,1887,1549943223.999,Mon Feb 11 2019 21:47:03 GMT-0600 (Central Standard Time)
A,123507,train,88,108,88 83 78 73 68 63 58 53 109 108,10,485 501 85 81 84 85 259 200 248 257,38 38 38 38 38 38 38 38 37 32,2285,1549943226.848,Mon Feb 11 2019 21:47:06 GMT-0600 (Central Standard Time)
