group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, timestamp, datetime
A,164775,train,105,114,105 104 103 102 101 102 101 3 8 13 18 23 28 33 38 43 48 110 111 112 113 114,22,6228 272 248 233 446 248 449 751 225 215 192 176 217 175 200 305 280 207 376 424 207 168 467,37 37 37 37 39 40 37 40 40 40 40 40 40 40 40 40 40 40 39 39 39 39 32,12709,1549943819.528,Mon Feb 11 2019 21:56:59 GMT-0600 (Central Standard Time)
A,164775,train,50,40,50 45 40,3,2311 246 322,38 38 32,2879,1549943822.967,Mon Feb 11 2019 21:57:02 GMT-0600 (Central Standard Time)
A,164775,train,43,34,43 44 39 34,4,992 422 248 297,39 38 38 32,1959,1549943825.488,Mon Feb 11 2019 21:57:05 GMT-0600 (Central Standard Time)
A,164775,train,100,52,100 99 98 97 92 87 82 77 72 67 62 57 52,13,1628 272 239 417 216 175 377 200 175 199 185 151 369,37 37 37 38 38 38 38 38 38 38 38 38 32,4603,1549943830.663,Mon Feb 11 2019 21:57:10 GMT-0600 (Central Standard Time)
A,164775,train,94,54,94 89 84 79 74 69 64 59 54,9,1421 383 202 191 200 184 368 247 474,38 38 38 38 38 38 38 38 32,3670,1549943834.897,Mon Feb 11 2019 21:57:14 GMT-0600 (Central Standard Time)
A,164775,train,12,4,12 13 14 15 14 9 4,7,1017 240 200 641 575 184 192 184,39 39 39 37 38 38 38 32,3233,1549943838.696,Mon Feb 11 2019 21:57:18 GMT-0600 (Central Standard Time)
A,164775,train,99,59,99 94 89 84 79 74 69 64 59,9,1341 224 177 198 202 174 216 169 368,38 38 38 38 38 38 38 38 32,3069,1549943842.328,Mon Feb 11 2019 21:57:22 GMT-0600 (Central Standard Time)
A,164775,train,17,10,17 18 19 20 15 10,6,946 263 209 376 225 342,39 39 39 38 38 32,2361,1549943845.254,Mon Feb 11 2019 21:57:25 GMT-0600 (Central Standard Time)
A,164775,train,12,5,12 13 14 15 10 5,6,1391 217 201 382 241 440,39 39 39 38 38 32,2872,1549943848.688,Mon Feb 11 2019 21:57:28 GMT-0600 (Central Standard Time)
A,164775,train,15,6,15 14 13 12 11 6,6,1019 672 255 217 233 335 600,39 37 37 37 37 38 32,3331,1549943852.574,Mon Feb 11 2019 21:57:32 GMT-0600 (Central Standard Time)
