group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, timestamp, datetime
A,170386,train,5,7,5 6 7,3,5281 164 749,37 37 32,6194,1542408256.256,Fri Nov 16 2018 17:44:16 GMT-0500 (Eastern Standard Time)
A,170386,train,9,7,9 8 7,3,8874 928 647,38 38 32,10449,1542408269.737,Fri Nov 16 2018 17:44:29 GMT-0500 (Eastern Standard Time)
A,170386,train,9,7,9 8 7,3,46334 174 228,38 38 32,46736,1542408319.491,Fri Nov 16 2018 17:45:19 GMT-0500 (Eastern Standard Time)
A,170386,train,9,1,9 1,2,853 135,39 32,988,1542408323.511,Fri Nov 16 2018 17:45:23 GMT-0500 (Eastern Standard Time)
A,170386,train,9,7,9 8 7,3,1513 161 168,38 38 32,1842,1542408328.387,Fri Nov 16 2018 17:45:28 GMT-0500 (Eastern Standard Time)
A,170386,train,9,7,9 8 7,3,585 157 152,38 38 32,894,1542408332.312,Fri Nov 16 2018 17:45:32 GMT-0500 (Eastern Standard Time)
A,170386,train,4,6,4 5 6 7 6,5,1254 250 149 725 167,38 37 37 39 32,2545,1542408337.888,Fri Nov 16 2018 17:45:37 GMT-0500 (Eastern Standard Time)
A,170386,train,9,7,9 8 7,3,1049 160 274,38 38 32,1483,1542408342.404,Fri Nov 16 2018 17:45:42 GMT-0500 (Eastern Standard Time)
A,170386,train,9,7,9 8 7,3,476 169 216,38 38 32,861,1542408346.285,Fri Nov 16 2018 17:45:46 GMT-0500 (Eastern Standard Time)
A,170386,train,9,7,9 8 7,3,566 152 195,38 38 32,913,1542408350.233,Fri Nov 16 2018 17:45:50 GMT-0500 (Eastern Standard Time)
A,170386,train,1,3,1 2 3,3,994 1013 194,39 38 32,2201,1542408355.452,Fri Nov 16 2018 17:45:55 GMT-0500 (Eastern Standard Time)
A,170386,train,1,4,1 2 3 4,4,1027 1 670 127 263,39 45 38 38 32,2088,1542408360.552,Fri Nov 16 2018 17:46:00 GMT-0500 (Eastern Standard Time)
A,170386,train,9,7,9 8 7,3,1034 155 251,38 38 32,1440,1542408365.02,Fri Nov 16 2018 17:46:05 GMT-0500 (Eastern Standard Time)
A,170386,train,1,9,1 9,2,1180 176,37 32,1356,1542408369.407,Fri Nov 16 2018 17:46:09 GMT-0500 (Eastern Standard Time)
A,170386,train,9,7,9 8 7,3,972 639 266,38 38 32,1877,1542408374.303,Fri Nov 16 2018 17:46:14 GMT-0500 (Eastern Standard Time)
A,170386,train,9,7,9 8 7,3,891 158 153,38 38 32,1202,1542408378.546,Fri Nov 16 2018 17:46:18 GMT-0500 (Eastern Standard Time)
A,170386,train,1,3,1 2 3,3,482 581 159,39 38 32,1222,1542408382.798,Fri Nov 16 2018 17:46:22 GMT-0500 (Eastern Standard Time)
A,170386,train,1,3,1 2 3,3,549 519 203,39 38 32,1271,1542408387.097,Fri Nov 16 2018 17:46:27 GMT-0500 (Eastern Standard Time)
A,170386,train,1,3,1 2 3,3,553 473 224,39 38 32,1250,1542408391.374,Fri Nov 16 2018 17:46:31 GMT-0500 (Eastern Standard Time)
A,170386,train,9,7,9 8 7,3,807 191 271,38 38 32,1269,1542408395.678,Fri Nov 16 2018 17:46:35 GMT-0500 (Eastern Standard Time)
A,170386,train,9,7,9 8 7,3,400 203 179,38 38 32,782,1542408399.49,Fri Nov 16 2018 17:46:39 GMT-0500 (Eastern Standard Time)
A,170386,train,9,7,9 8 7,3,768 166 170,38 38 32,1104,1542408403.608,Fri Nov 16 2018 17:46:43 GMT-0500 (Eastern Standard Time)
A,170386,train,6,1,6 5 4 3 2 1,6,1406 228 138 174 149 304 394,39 39 40 40 40 37 32,2793,1542408409.43,Fri Nov 16 2018 17:46:49 GMT-0500 (Eastern Standard Time)
A,170386,train,1,3,1 2 3 4 3,5,855 213 143 451 247,39 38 38 40 32,1909,1542408414.378,Fri Nov 16 2018 17:46:54 GMT-0500 (Eastern Standard Time)
A,170386,train,4,6,4 5 6,3,666 417 172,38 37 32,1255,1542408418.645,Fri Nov 16 2018 17:46:58 GMT-0500 (Eastern Standard Time)
A,170386,train,1,3,1 2 3,3,591 238 213,39 38 32,1042,1542408422.736,Fri Nov 16 2018 17:47:02 GMT-0500 (Eastern Standard Time)
A,170386,train,1,3,1 2 3,3,457 229 171,39 38 32,857,1542408426.621,Fri Nov 16 2018 17:47:06 GMT-0500 (Eastern Standard Time)
A,170386,train,9,7,9 8 7,3,607 155 164,38 38 32,926,1542408430.565,Fri Nov 16 2018 17:47:10 GMT-0500 (Eastern Standard Time)
A,170386,train,9,7,9 8 7,3,347 145 117,38 38 32,609,1542408434.208,Fri Nov 16 2018 17:47:14 GMT-0500 (Eastern Standard Time)
A,170386,train,9,7,9 8 7,3,349 161 132,38 38 32,642,1542408437.889,Fri Nov 16 2018 17:47:17 GMT-0500 (Eastern Standard Time)
A,170386,train,4,6,4 5 6,3,634 320 238,38 37 32,1192,1542408442.103,Fri Nov 16 2018 17:47:22 GMT-0500 (Eastern Standard Time)
A,170386,train,4,6,4 5 6,3,283 176 158,38 37 32,617,1542408445.754,Fri Nov 16 2018 17:47:25 GMT-0500 (Eastern Standard Time)
A,170386,train,3,8,3 4 5 6 7 8,6,595 176 458 158 422 200,38 38 37 37 40 32,2009,1542408450.776,Fri Nov 16 2018 17:47:30 GMT-0500 (Eastern Standard Time)
A,170386,train,9,7,9 8 7,3,1018 206 394 188,38 16 38 32,1806,1542408455.615,Fri Nov 16 2018 17:47:35 GMT-0500 (Eastern Standard Time)
