group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, timestamp, datetime
A,135174,train,9,6,9 8 7 6,4,1307 994 833 2599,38 38 39 32,5733,1542376029.47,Fri Nov 16 2018 05:47:09 GMT-0800 (Pacific Standard Time)
A,135174,train,4,8,4 5 6 7 8,5,1400 263 199 249 727,38 37 37 40 32,2838,1542376035.326,Fri Nov 16 2018 05:47:15 GMT-0800 (Pacific Standard Time)
A,135174,train,1,3,1 2 3,3,896 137 279,39 38 32,1312,1542376039.646,Fri Nov 16 2018 05:47:19 GMT-0800 (Pacific Standard Time)
A,135174,train,8,5,8 7 6 5,4,848 402 158 177,38 39 39 32,1585,1542376044.237,Fri Nov 16 2018 05:47:24 GMT-0800 (Pacific Standard Time)
A,135174,train,1,3,1 2 3,3,1091 104 313,39 38 32,1508,1542376048.749,Fri Nov 16 2018 05:47:28 GMT-0800 (Pacific Standard Time)
A,135174,train,1,3,1 2 3,3,849 79 280,39 38 32,1208,1542376052.964,Fri Nov 16 2018 05:47:32 GMT-0800 (Pacific Standard Time)
A,135174,train,1,2,1 2,2,1095 103,39 32,1198,1542376057.167,Fri Nov 16 2018 05:47:37 GMT-0800 (Pacific Standard Time)
A,135174,train,1,3,1 2 3,3,515 72 217,39 38 32,804,1542376060.977,Fri Nov 16 2018 05:47:40 GMT-0800 (Pacific Standard Time)
A,135174,train,1,3,1 2 3,3,404 557 56 152,38 39 38 32,1169,1542376065.152,Fri Nov 16 2018 05:47:45 GMT-0800 (Pacific Standard Time)
A,135174,train,1,3,1 2 3,3,826 48 143,39 38 32,1017,1542376069.176,Fri Nov 16 2018 05:47:49 GMT-0800 (Pacific Standard Time)
A,135174,train,1,2,1 2,2,467 121,39 32,588,1542376072.769,Fri Nov 16 2018 05:47:52 GMT-0800 (Pacific Standard Time)
A,135174,train,1,3,1 2 3,3,448 56 184,39 38 32,688,1542376076.464,Fri Nov 16 2018 05:47:56 GMT-0800 (Pacific Standard Time)
A,135174,train,2,3,2 3,2,458 174,38 32,632,1542376080.104,Fri Nov 16 2018 05:48:00 GMT-0800 (Pacific Standard Time)
A,135174,train,9,8,9 8,2,488 107,38 32,595,1542376083.703,Fri Nov 16 2018 05:48:03 GMT-0800 (Pacific Standard Time)
A,135174,train,8,1,8 9 1,3,326 143 174,40 39 32,643,1542376087.353,Fri Nov 16 2018 05:48:07 GMT-0800 (Pacific Standard Time)
A,135174,train,7,4,7 6 5 4,4,1143 159 273 182,39 39 40 32,1757,1542376092.117,Fri Nov 16 2018 05:48:12 GMT-0800 (Pacific Standard Time)
A,135174,train,1,3,1 2 3,3,419 64 119,39 38 32,602,1542376095.724,Fri Nov 16 2018 05:48:15 GMT-0800 (Pacific Standard Time)
A,135174,train,1,2,1 2,2,354 96,39 32,450,1542376099.18,Fri Nov 16 2018 05:48:19 GMT-0800 (Pacific Standard Time)
A,135174,train,1,3,1 2 3,3,394 56 240,39 38 32,690,1542376102.877,Fri Nov 16 2018 05:48:22 GMT-0800 (Pacific Standard Time)
