group, subj_id, stage, trial, start, goal, path, length, RTs, keys, valid_keys, RT_tot, timestamp, datetime
A,165329,train,1,9,1,9 8 7 6 5 6 7 8 9 10 1,11,2640 269 936 377 440 448 447 232 229 411 263 265 352 464 199 152 184 6906 1254,40 40 40 39 39 39 37 37 37 16 16 16 16 16 38 38 38 39 32,1 2 4 5 7 8 15 16 17 18,16468,1551489341.837,Fri Mar 01 2019 19:15:41 GMT-0600 (Central Standard Time)
A,165329,train,2,4,5,4 3 2 3 4 5,6,801 665 1119 505 839 944 728 745,38 38 38 38 40 40 40 32,1 2 5 6 7,6346,1551489354.199,Fri Mar 01 2019 19:15:54 GMT-0600 (Central Standard Time)
A,165329,train,3,4,5,4 5,2,1023 1368,40 32,1,2391,1551489362.602,Fri Mar 01 2019 19:16:02 GMT-0600 (Central Standard Time)
A,165329,train,4,2,3,2 1 10 9 8 7 6 5 6 7 8 9 10 9 8 7 6 5 6 7 8 9 10 1 2 3,26,1127 880 1527 1169 920 1277 1073 1305 633 1352 543 997 1990 813 769 904 840 2312 791 1313 662 794 922 844 1330 1841,37 37 40 40 40 39 39 37 37 38 38 38 40 40 40 39 39 37 37 38 38 38 39 39 40 32,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25,28928,1551489397.556,Fri Mar 01 2019 19:16:37 GMT-0600 (Central Standard Time)
A,165329,train,5,10,2,10 1 2,3,1503 699 1280,39 39 32,1 2,3482,1551489407.056,Fri Mar 01 2019 19:16:47 GMT-0600 (Central Standard Time)
A,165329,train,6,2,3,2 1 10 9 8 7 6 5 6 7 6 5 4 3,14,893 744 1817 646 752 918 1544033 184 184 3236 580 834 407 552 728 464 1696,37 37 40 40 40 39 39 39 39 37 37 39 39 39 38 38 32,1 2 3 4 5 6 7 10 11 12 13 15 16,1558668,1551490971.766,Fri Mar 01 2019 19:42:51 GMT-0600 (Central Standard Time)
A,165329,train,7,8,2,8 7 6 5 6 7 8 9 10 1 2,11,101 976 713 1879 637 1396 583 584 922 582 1575,40 39 39 37 37 38 38 38 39 39 32,1 2 3 4 5 6 7 8 9 10,9948,1551490988.203,Fri Mar 01 2019 19:43:08 GMT-0600 (Central Standard Time)
A,165329,train,8,2,3,2 3,2,957 1098,40 32,1,2055,1551490996.298,Fri Mar 01 2019 19:43:16 GMT-0600 (Central Standard Time)
A,165329,train,9,4,5,4 5,2,1094 1136,40 32,1,2230,1551491004.546,Fri Mar 01 2019 19:43:24 GMT-0600 (Central Standard Time)
A,165329,train,10,5,8,5 6 7 6 5 4 3 2 3 4 5 6 7 6 5 4 3 2 3 4 5 6 7 6 5 4 3 2 3 4 5 6 7 6 5 4 3 2 3 4 5 6 7 6 5 4 3 2 1 10 1 2 3 4 5 6 5 6 5 6 7 8,62,1754 796 1079 1090 783 1033 623 728 648 511 471 880 936 675 877 943 1537 575 873 975 420 547 865 601 856 608 1533 426 679 1001 587 598 832 535 808 418 824 511 705 853 442 536 811 443 868 332 713 631 692 781 927 488 440 457 987 637 662 881 763 648 526 447 384 792 1441,37 37 39 39 39 38 38 38 38 40 40 40 37 37 39 39 38 38 38 40 40 40 37 37 39 39 38 38 38 40 40 40 37 37 39 39 38 38 38 40 40 40 37 37 39 39 38 38 38 37 37 37 39 39 40 40 40 37 39 37 39 37 37 38 32,1 2 3 4 6 7 8 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 53 54 55 56 57 58 59 60 61 62 63 64,48723,1551491059.29,Fri Mar 01 2019 19:44:19 GMT-0600 (Central Standard Time)
A,165329,train,11,4,5,4 5,2,1418 1301,40 32,1,2719,1551491068.025,Fri Mar 01 2019 19:44:28 GMT-0600 (Central Standard Time)
A,165329,train,12,10,7,10 9 8 7,4,1548 591 732 1452,40 40 40 32,1 2 3,4323,1551491078.37,Fri Mar 01 2019 19:44:38 GMT-0600 (Central Standard Time)
A,165329,train,13,4,5,4 5,2,1690 1083,40 32,1,2773,1551491087.166,Fri Mar 01 2019 19:44:47 GMT-0600 (Central Standard Time)
A,165329,train,14,4,5,4 5,2,809 1089,40 32,1,1898,1551491095.085,Fri Mar 01 2019 19:44:55 GMT-0600 (Central Standard Time)
A,165329,train,15,4,5,4 5,2,1846 1217,40 32,1,3063,1551491104.179,Fri Mar 01 2019 19:45:04 GMT-0600 (Central Standard Time)
A,165329,train,16,10,7,10 9 8 7,4,1778 872 940 1141,40 40 40 32,1 2 3,4731,1551491114.935,Fri Mar 01 2019 19:45:14 GMT-0600 (Central Standard Time)
A,165329,train,17,2,3,2 3,2,2097 1030,40 32,1,3127,1551491124.083,Fri Mar 01 2019 19:45:24 GMT-0600 (Central Standard Time)
A,165329,train,18,4,5,4 5,2,1876 1504,40 32,1,3380,1551491133.486,Fri Mar 01 2019 19:45:33 GMT-0600 (Central Standard Time)
A,165329,train,19,8,7,8 7,2,1064 1184,40 32,1,2248,1551491141.777,Fri Mar 01 2019 19:45:41 GMT-0600 (Central Standard Time)
A,165329,train,20,7,4,7 6 5 6 7 8 9 10 1 2 3 4,12,1726 627 1073 779 609 1672 456 559 928 487 1216 616 1128,39 39 39 37 37 38 38 38 39 39 40 40 32,1 2 4 5 6 7 8 9 10 11 12,11876,1551491159.677,Fri Mar 01 2019 19:45:59 GMT-0600 (Central Standard Time)
A,165329,train,21,2,3,2 3,2,13888 1366,40 32,1,15254,1551491180.954,Fri Mar 01 2019 19:46:20 GMT-0600 (Central Standard Time)
A,165329,train,22,4,5,4 5,2,830 784,40 32,1,1614,1551491188.579,Fri Mar 01 2019 19:46:28 GMT-0600 (Central Standard Time)
A,165329,train,23,4,5,4 5,2,2149 935,40 32,1,3084,1551491197.675,Fri Mar 01 2019 19:46:37 GMT-0600 (Central Standard Time)
A,165329,train,24,2,3,2 3,2,2326 833,40 32,1,3159,1551491206.843,Fri Mar 01 2019 19:46:46 GMT-0600 (Central Standard Time)
A,165329,train,25,2,3,2 3,2,2136 1064,40 32,1,3200,1551491216.06,Fri Mar 01 2019 19:46:56 GMT-0600 (Central Standard Time)
A,165329,train,26,4,5,4 5,2,805 783,40 32,1,1588,1551491223.66,Fri Mar 01 2019 19:47:03 GMT-0600 (Central Standard Time)
A,165329,train,27,2,6,2 3 4 5 6,5,2317 1119 856 1129 1039,40 40 40 37 32,1 2 3 4,6460,1551491236.132,Fri Mar 01 2019 19:47:16 GMT-0600 (Central Standard Time)
A,165329,train,28,1,5,1 10 9 8 7 6 5,7,1852 695 800 648 593 1063 544 1144,37 37 40 40 40 39 39 32,1 3 4 5 6 7,7339,1551491249.484,Fri Mar 01 2019 19:47:29 GMT-0600 (Central Standard Time)
A,165329,train,29,3,1,3 4 5 6 7 6 5 4 3 2 3 4 5 6 7 6 5 4 3 2 3 4 5 6 5 6 5 6 5 4 5 4 3 2 1,35,2193 710 1096 560 1145 431 1432 657 649 1087 335 569 1200 425 1087 464 1288 624 840 1815 617 1336 1296 1265 399 688 835 1061 1096 8 1043 613 736 1545 1503,40 40 37 37 39 39 38 38 38 40 40 40 37 37 39 39 38 38 38 40 40 40 37 39 37 39 37 39 38 40 38 38 38 37 32,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34,32648,1551491288.143,Fri Mar 01 2019 19:48:08 GMT-0600 (Central Standard Time)
A,165329,train,30,2,3,2 3,2,1332 630,40 32,1,1962,1551491296.118,Fri Mar 01 2019 19:48:16 GMT-0600 (Central Standard Time)
A,165329,train,31,10,7,10 9 8 7,4,611 857 689 1479,40 40 40 32,1 2 3,3636,1551491305.767,Fri Mar 01 2019 19:48:25 GMT-0600 (Central Standard Time)
A,165329,train,32,3,2,3 4 5 6 7 6 5 4 3 2,10,1243 1215 769 456 792 1503 1232 482 504 4806,40 40 37 37 39 39 38 38 38 32,1 2 3 4 5 6 7 8 9,13002,1551491324.782,Fri Mar 01 2019 19:48:44 GMT-0600 (Central Standard Time)
A,165329,train,33,10,7,10 9 8 7,4,3640 765 568 969,40 40 40 32,1 2 3,5942,1551491336.734,Fri Mar 01 2019 19:48:56 GMT-0600 (Central Standard Time)
A,165329,train,34,6,1,6 5 6 7 6 5 4 3 2 3 4 5 6 7 6 5 4 3 4 5 6 7 6 5 4 3 4 3 4 5 6 5 6 7 8 9 10 1,38,1829 1769 774 1096 1032 840 32 528 544 744 584 600 729 969 657 494 1047 545 1983 704 968 288 560 625 800 671 1633 911 504 712 560 1024 840 337 1079 400 504 544 568 1128,39 37 37 39 39 38 39 38 38 40 40 40 37 37 39 39 38 38 40 40 37 37 39 39 38 38 40 38 40 40 37 39 37 37 40 38 38 38 39 32,1 2 3 4 5 6 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 36 37 38 39,32156,1551491374.902,Fri Mar 01 2019 19:49:34 GMT-0600 (Central Standard Time)
A,165329,train,35,9,4,9 8 7 6 5 6 7 8 9 10 1 2 3 4,14,356879 629 640 424 1080 432 1648 560 488 792 592 721 519 1056,40 40 39 39 37 37 38 38 38 39 39 40 40 32,1 2 3 4 5 6 7 8 9 10 11 12 13,366460,1551491747.377,Fri Mar 01 2019 19:55:47 GMT-0600 (Central Standard Time)
A,165329,train,36,4,5,4 5,2,6052 905,40 32,1,6957,1551491761.202,Fri Mar 01 2019 19:56:01 GMT-0600 (Central Standard Time)
A,165329,train,37,9,3,9 8 7 6 5 6 7 8 9 10 9 8 7 6 5 6 7 8 9 10 9 8 7 6 5 4 3,27,1266 633 831 968 962 1294 424 1417 687 744 1176 648 600 872 385 543 457 431 945 407 584 584 448 592 1104 712 1440 721 1607,40 40 40 39 39 37 37 38 38 38 40 40 40 39 39 39 37 37 38 38 38 40 40 40 39 39 38 38 32,1 2 4 5 6 7 8 9 10 11 12 13 14 15 17 18 19 20 21 22 23 24 25 26 27 28,23482,1551491790.697,Fri Mar 01 2019 19:56:30 GMT-0600 (Central Standard Time)
A,165329,train,38,10,7,10 9 8 7,4,2778 991 1656 1279,40 40 40 32,1 2 3,6704,1551491803.41,Fri Mar 01 2019 19:56:43 GMT-0600 (Central Standard Time)
A,165329,train,39,2,3,2 3,2,2033 926,40 32,1,2959,1551491812.378,Fri Mar 01 2019 19:56:52 GMT-0600 (Central Standard Time)
A,165329,train,40,2,3,2 3,2,1309 768,40 32,1,2077,1551491820.466,Fri Mar 01 2019 19:57:00 GMT-0600 (Central Standard Time)
A,165329,train,41,2,3,2 3,2,744 814,40 32,1,1558,1551491828.034,Fri Mar 01 2019 19:57:08 GMT-0600 (Central Standard Time)
A,165329,train,42,2,3,2 3,2,705 767,40 32,1,1472,1551491835.518,Fri Mar 01 2019 19:57:15 GMT-0600 (Central Standard Time)
A,165329,train,43,10,7,10 9 8 7,4,567 808 504 1065,40 40 40 32,1 2 3,2944,1551491844.47,Fri Mar 01 2019 19:57:24 GMT-0600 (Central Standard Time)
A,165329,train,44,10,7,10 9 8 7,4,521 519 440 976,40 40 40 32,1 2 3,2456,1551491852.942,Fri Mar 01 2019 19:57:32 GMT-0600 (Central Standard Time)
A,165329,train,45,2,3,2 3,2,1015 1145,40 32,1,2160,1551491861.111,Fri Mar 01 2019 19:57:41 GMT-0600 (Central Standard Time)
A,165329,train,46,10,7,10 9 8 7,4,1379 450 462 904,40 40 40 32,1 2 3,3195,1551491870.316,Fri Mar 01 2019 19:57:50 GMT-0600 (Central Standard Time)
A,165329,train,47,4,10,4 5 4 3 2 3 4 5 6 7 6 5 4 3 2 3 4 5 6 7 8 9 10,23,425 518 864 447 1144 1088 498 918 696 792 2720 1169 1496 623 1408 408 1273 656 560 792 359 376 896 448 1513 407 792 1256,40 40 16 16 38 38 38 38 39 40 40 40 37 37 39 39 38 38 38 40 40 40 37 37 38 38 38 32,1 5 6 7 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27,24542,1551491900.876,Fri Mar 01 2019 19:58:20 GMT-0600 (Central Standard Time)
A,165329,train,48,5,10,5 4 3 2 1 10,6,1164 561 543 512 632 368 1272,38 38 38 38 37 37 32,1 2 3 5 6,5052,1551491911.938,Fri Mar 01 2019 19:58:31 GMT-0600 (Central Standard Time)
A,165329,train,49,10,7,10 9 8 7,4,3918 543 632 904,40 40 40 32,1 2 3,5997,1551491923.946,Fri Mar 01 2019 19:58:43 GMT-0600 (Central Standard Time)
A,165329,train,50,1,4,1 10 1 2 3 4,6,1388 658 654 464 914 1438 1552,37 37 39 39 40 40 32,1 3 4 5 6,7068,1551491937.027,Fri Mar 01 2019 19:58:57 GMT-0600 (Central Standard Time)
A,165329,train,51,4,5,4 5,2,1052 780,40 32,1,1832,1551491944.867,Fri Mar 01 2019 19:59:04 GMT-0600 (Central Standard Time)
A,165329,train,52,10,8,10 9 8,3,1245 703 1104,40 40 32,1 2,3052,1551491953.931,Fri Mar 01 2019 19:59:13 GMT-0600 (Central Standard Time)
A,165329,train,53,2,3,2 3,2,633 991,40 32,1,1624,1551491961.571,Fri Mar 01 2019 19:59:21 GMT-0600 (Central Standard Time)
A,165329,train,54,3,2,3 4 5 4 3 2,6,1204 560 1216 505 599 1417,40 40 38 38 38 32,1 2 3 4 5,5501,1551491973.083,Fri Mar 01 2019 19:59:33 GMT-0600 (Central Standard Time)
A,165329,train,55,10,7,10 9 8 7,4,646 664 489 993,40 40 40 32,1 2 3,2792,1551491981.884,Fri Mar 01 2019 19:59:41 GMT-0600 (Central Standard Time)
A,165329,train,56,10,7,10 9 8 7,4,4558 511 632 992,40 40 40 32,1 2 3,6693,1551491994.587,Fri Mar 01 2019 19:59:54 GMT-0600 (Central Standard Time)
A,165329,train,57,9,6,9 8 7 6 5 6,6,10222 583 1032 336 1008 808,40 40 39 39 37 32,1 2 3 4 5,13989,1551492014.587,Fri Mar 01 2019 20:00:14 GMT-0600 (Central Standard Time)
A,165329,train,58,1,2,1 10 1 2,4,2046 1823 408 1296,37 39 39 32,1 2 3,5573,1551492026.171,Fri Mar 01 2019 20:00:26 GMT-0600 (Central Standard Time)
A,165329,train,59,4,5,4 5,2,8627 863,40 32,1,9490,1551492041.674,Fri Mar 01 2019 20:00:41 GMT-0600 (Central Standard Time)
A,165329,train,60,6,10,6 5 4 3 2 3 4 5 6 7 6 5 4 5 6 7 6 5 4 3 2 3 4 5 6 7 6 5 4 3 2 3 4 5 6 7 6 5 4 3 2 3 4 5 6 7 6 5 4 3 2 3 4 5 6 7 6 5 4 3 2 3 4 5 6 7 6 5 4 3 2 1 10,73,597 545 871 1129 864 935 608 704 992 672 1257 672 649 2238 537 1719 920 904 936 616 1873 511 568 1249 352 513 719 551 872 672 1384 568 481 599 288 463 657 423 1040 385 4472 503 563 2405 633 1311 496 1152 489 951 352 1258 447 2136 904 288 520 1552 424 1152 296 832 417 527 785 279 328 856 400 464 568 408 1416 449 655 712 648 504 1440,39 39 38 38 38 40 40 40 37 37 40 39 39 39 38 40 37 37 39 39 38 38 38 40 40 40 37 37 39 39 38 38 38 40 40 40 37 37 39 39 38 38 38 40 40 40 40 37 37 39 39 38 38 38 40 40 40 37 37 39 39 38 38 38 40 40 40 37 37 37 39 39 38 38 38 38 37 37 32,1 3 4 5 6 7 8 9 10 12 13 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 71 72 73 74 75 77 78,66525,1551492114.21,Fri Mar 01 2019 20:01:54 GMT-0600 (Central Standard Time)
A,165329,train,61,2,3,2 3,2,1079 1071,40 32,1,2150,1551492122.374,Fri Mar 01 2019 20:02:02 GMT-0600 (Central Standard Time)
A,165329,train,62,1,2,1 10 9 8 7 6 5 4 3 2,10,1945 1465 591 506 965 480 825 368 704 1168,37 40 40 40 39 39 38 38 38 32,1 2 3 4 5 6 7 8 9,9017,1551492137.406,Fri Mar 01 2019 20:02:17 GMT-0600 (Central Standard Time)
A,165329,train,63,4,5,4 5,2,495 655,40 32,1,1150,1551492144.566,Fri Mar 01 2019 20:02:24 GMT-0600 (Central Standard Time)
A,165329,train,64,10,7,10 9 8 7,4,535 552 584 1040,40 40 40 32,1 2 3,2711,1551492153.286,Fri Mar 01 2019 20:02:33 GMT-0600 (Central Standard Time)
A,165329,train,65,1,10,1 10,2,80966 863 952,40 37 32,2,82781,1551492242.081,Fri Mar 01 2019 20:04:02 GMT-0600 (Central Standard Time)
A,165329,train,66,2,7,2 1 10 9 8 7,6,732 696 1298 526 568 1128,37 37 40 40 40 32,1 2 3 4 5,4948,1551492253.041,Fri Mar 01 2019 20:04:13 GMT-0600 (Central Standard Time)
A,165329,train,67,4,5,4 5,2,846 1785,40 32,1,2631,1551492261.682,Fri Mar 01 2019 20:04:21 GMT-0600 (Central Standard Time)
A,165329,train,68,6,1,6 7 6 5 4 3 4 3 2 3 4 5 6 7 6 5 4 3 2 3 4 5 6 7 6 5 4 3 2 3 4 5 6 7 6 7 6 5 4 3 2 1,42,627 584 664 360 608 584 376 16 714 614 1136 360 450 822 712 632 424 600 432 784 952 328 448 841 239 657 247 272 424 280 233 759 448 544 1256 472 1352 2504 849 506 1829 576 552 1088 984,37 37 39 39 39 38 38 40 38 38 40 40 40 37 37 39 39 38 38 38 40 40 40 37 37 39 39 39 38 38 38 40 40 40 37 37 39 37 39 39 38 38 38 37 32,1 3 4 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44,30139,1551492297.832,Fri Mar 01 2019 20:04:57 GMT-0600 (Central Standard Time)
A,165329,train,69,2,3,2 3,2,19370 863,40 32,1,20233,1551492324.076,Fri Mar 01 2019 20:05:24 GMT-0600 (Central Standard Time)
A,165329,train,70,8,7,8 7,2,3422 1399,40 32,1,4821,1551492334.908,Fri Mar 01 2019 20:05:34 GMT-0600 (Central Standard Time)
A,165329,train,71,4,8,4 3 2 1 10 1 2 3 4 5 6 5 6 7 8 7 8,17,601 752 792 681 678 371 926 548 492 735 457 23 5326 803 600 1151 16 656 537,38 38 37 37 39 39 40 40 40 40 37 18 39 37 37 38 40 38 32,1 2 3 4 5 6 7 8 9 11 13 14 15 16 17 18,16145,1551492357.06,Fri Mar 01 2019 20:05:57 GMT-0600 (Central Standard Time)
A,165329,train,72,2,3,2 3,2,582 865,40 32,1,1447,1551492364.517,Fri Mar 01 2019 20:06:04 GMT-0600 (Central Standard Time)
A,165329,train,73,1,2,1 10 9 8 7 8 9 10 1 2,10,501 1216 1471 584 1082 286 464 657 296 1039,37 40 40 40 38 38 38 39 39 32,1 2 3 4 5 6 7 8 9,7596,1551492378.124,Fri Mar 01 2019 20:06:18 GMT-0600 (Central Standard Time)
A,165329,train,74,4,3,4 5 6 7 8 9 10 1 2 3 4 3,12,731 1346 838 1121 592 552 768 263 1505 239 1416 441,40 37 37 38 38 38 39 39 40 40 38 32,1 2 3 4 5 6 7 8 9 10 11,9812,1551492393.949,Fri Mar 01 2019 20:06:33 GMT-0600 (Central Standard Time)
A,165329,train,75,10,7,10 9 8 7,4,590 646 536 872,40 40 40 32,1 2 3,2644,1551492402.604,Fri Mar 01 2019 20:06:42 GMT-0600 (Central Standard Time)
A,165329,train,76,2,9,2 1 2 1 10 1 2 3 4 5 4 3 2 3 4 5 6 7 6 5 4 3 2 3 4 5 6 7 6 5 4 3 2 3 4 5 6 7 6 5 6 7 8 9,44,613 1385 1055 528 1616 1112 920 497 751 808 488 632 1040 649 566 1081 776 520 431 272 1056 432 432 656 264 464 616 408 216 409 351 232 680 417 463 984 312 400 512 440 336 600 368 728 368 560 440 904 1144 584 993,37 39 37 37 39 39 40 40 40 38 38 38 40 40 40 37 37 37 39 39 38 38 38 40 40 40 40 37 37 37 39 39 38 38 38 40 40 40 40 37 37 39 38 39 39 37 37 40 38 38 32,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 22 23 24 25 26 28 29 31 32 33 34 35 36 37 38 40 41 42 44 46 47 49 50,32509,1551492441.126,Fri Mar 01 2019 20:07:21 GMT-0600 (Central Standard Time)
A,165329,train,77,10,7,10 9 8 7,4,531 520 432 896,40 40 40 32,1 2 3,2379,1551492449.517,Fri Mar 01 2019 20:07:29 GMT-0600 (Central Standard Time)
A,165329,train,78,2,3,2 3,2,1678 1343,40 32,1,3021,1551492458.549,Fri Mar 01 2019 20:07:38 GMT-0600 (Central Standard Time)
A,165329,train,79,4,5,4 5,2,949 368,40 32,1,1317,1551492465.876,Fri Mar 01 2019 20:07:45 GMT-0600 (Central Standard Time)
A,165329,train,80,10,7,10 9 8 7,4,16771 263 465 457,40 40 40 32,1 2 3,17956,1551492489.846,Fri Mar 01 2019 20:08:09 GMT-0600 (Central Standard Time)
A,165329,train,81,7,5,7 8 9 10 9 8 7 6 5,9,546 224 425 439 1096 1889 552 1055 864 960,38 38 38 38 40 40 40 39 39 32,1 2 3 5 6 7 8 9,8050,1551492503.908,Fri Mar 01 2019 20:08:23 GMT-0600 (Central Standard Time)
A,165329,train,82,6,2,6 5 6 7 6 5 4 3 2,9,563 1023 472 1120 280 880 568 552 1360,39 37 37 39 39 38 38 38 32,1 2 3 4 5 6 7 8,6818,1551492516.748,Fri Mar 01 2019 20:08:36 GMT-0600 (Central Standard Time)
A,165329,train,83,10,7,10 9 8 7,4,497 325 296 592,40 40 40 32,1 2 3,1710,1551492524.468,Fri Mar 01 2019 20:08:44 GMT-0600 (Central Standard Time)
A,165329,train,84,2,9,2 3 4 5 6 7 8 9 10 9,10,1258 184 416 552 834 327 1415 321 376 1030 400,40 40 40 40 37 37 38 38 38 40 32,1 2 3 5 6 7 8 9 10,7113,1551492537.596,Fri Mar 01 2019 20:08:57 GMT-0600 (Central Standard Time)
A,165329,train,85,2,3,2 3,2,715 671,40 32,1,1386,1551492544.997,Fri Mar 01 2019 20:09:04 GMT-0600 (Central Standard Time)
A,165329,train,86,1,5,1 2 3 4 5,5,1156 1128 792 601 760,39 40 40 40 32,1 2 3 4,4437,1551492555.446,Fri Mar 01 2019 20:09:15 GMT-0600 (Central Standard Time)
A,165329,train,87,1,5,1 2 3 4 5,5,564 888 592 1120 465,39 40 40 40 32,1 2 3 4,3629,1551492565.086,Fri Mar 01 2019 20:09:25 GMT-0600 (Central Standard Time)
A,165329,train,88,10,7,10 9 8 7,4,1323 232 602 390,40 40 40 32,1 2 3,2547,1551492573.645,Fri Mar 01 2019 20:09:33 GMT-0600 (Central Standard Time)
A,165329,train,89,10,7,10 9 8 7,4,617 311 384 480,40 40 40 32,1 2 3,1792,1551492581.445,Fri Mar 01 2019 20:09:41 GMT-0600 (Central Standard Time)
A,165329,train,90,3,2,3 4 5 4 3 2,6,536 216 424 767 224 473 834,40 40 40 38 38 38 32,1 2 4 5 6,3474,1551492590.935,Fri Mar 01 2019 20:09:50 GMT-0600 (Central Standard Time)
A,165329,train,91,4,5,4 5,2,1276 1456,40 32,1,2732,1551492599.679,Fri Mar 01 2019 20:09:59 GMT-0600 (Central Standard Time)
A,165329,train,92,10,7,10 9 8 7,4,1130 198 472 712,40 40 40 32,1 2 3,2512,1551492608.207,Fri Mar 01 2019 20:10:08 GMT-0600 (Central Standard Time)
A,165329,train,93,4,5,4 5,2,2334 561,40 32,1,2895,1551492617.112,Fri Mar 01 2019 20:10:17 GMT-0600 (Central Standard Time)
A,165329,train,94,2,3,2 3,2,1448 919,40 32,1,2367,1551492626.159,Fri Mar 01 2019 20:10:26 GMT-0600 (Central Standard Time)
A,165329,train,95,10,7,10 9 8 7,4,979 127 607 648,40 40 40 32,1 2 3,2361,1551492634.53,Fri Mar 01 2019 20:10:34 GMT-0600 (Central Standard Time)
A,165329,train,96,4,5,4 5,2,1130 1603,40 32,1,2733,1551492643.277,Fri Mar 01 2019 20:10:43 GMT-0600 (Central Standard Time)
A,165329,train,97,2,5,2 3 4 5,4,675 471 776 368,40 40 40 32,1 2 3,2290,1551492651.579,Fri Mar 01 2019 20:10:51 GMT-0600 (Central Standard Time)
A,165329,train,98,9,6,9 10 1 2 1 10 9 8 7 8 9 10 9 8 7 6,16,486 542 665 424 488 456 368 880 376 407 681 247 521 671 1400 1152 754 871,38 38 39 39 39 37 37 40 40 40 38 38 38 40 40 40 39 32,1 3 4 6 7 8 9 10 11 12 13 14 15 16 17,11389,1551492668.979,Fri Mar 01 2019 20:11:08 GMT-0600 (Central Standard Time)
A,165329,train,99,8,7,8 7,2,714 1080,40 32,1,1794,1551492676.783,Fri Mar 01 2019 20:11:16 GMT-0600 (Central Standard Time)
A,165329,train,100,3,5,3 4 5,3,750 512 519,40 40 32,1 2,1781,1551492684.575,Fri Mar 01 2019 20:11:24 GMT-0600 (Central Standard Time)
A,165329,train,101,2,3,2 3,2,390 695,40 32,1,1085,1551492691.671,Fri Mar 01 2019 20:11:31 GMT-0600 (Central Standard Time)
A,165329,train,102,5,4,5 4,2,849 399,38 32,1,1248,1551492698.927,Fri Mar 01 2019 20:11:38 GMT-0600 (Central Standard Time)
A,165329,train,103,6,1,6 7 6 5 4 3 2 3 4 5 6 7 6 5 4 3 2 3 4 5 6 7 6 5 4 3 2 1,28,453 504 624 448 1552 489 607 1015 1161 1232 768 744 640 320 1112 424 840 737 1040 1135 992 584 736 376 1112 671 1057 584 960,37 37 39 39 38 38 38 40 40 40 37 37 39 39 38 38 38 40 40 40 37 37 39 39 38 38 38 37 32,1 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28,22917,1551492727.855,Fri Mar 01 2019 20:12:07 GMT-0600 (Central Standard Time)
A,165329,test,1,8,3,8 7 8 9 10 1 2 3,8,985 443 760 416 936 1400 1144 1960 832,40 40 38 38 38 39 39 40 32,1 3 4 5 6 7 8,8876,1551492742.751,Fri Mar 01 2019 20:12:22 GMT-0600 (Central Standard Time)
A,165329,test,2,1,3,1 10 1 2 3,5,556 935 312 712 896,37 39 39 40 32,1 2 3 4,3411,1551492752.174,Fri Mar 01 2019 20:12:32 GMT-0600 (Central Standard Time)
A,165329,test,3,1,3,1 10 1 2 3,5,621 840 335 784 944,37 39 39 40 32,1 2 3 4,3524,1551492761.71,Fri Mar 01 2019 20:12:41 GMT-0600 (Central Standard Time)
A,165329,test,4,1,3,1 2 3,3,608 488 696 857,39 39 40 32,1 3,2649,1551492770.368,Fri Mar 01 2019 20:12:50 GMT-0600 (Central Standard Time)
A,165329,test,5,1,3,1 10 1 2 3,5,807644 1078 464 424 848 800,37 39 40 39 40 32,1 2 4 5,811258,1551493587.641,Fri Mar 01 2019 20:26:27 GMT-0600 (Central Standard Time)
