group, subj_id, stage, trial, start, goal, path, length, RTs, keys, valid_keys, RT_tot, timestamp, datetime
A,163417,train,1,10,3,10 9 8 7 6 5 4 3,8,3027 797 813 843 734 828 782 1093 766 1140,40 40 40 40 37 37 37 38 38 32,1 2 3 5 6 8 9,10823,1551504746.965,Fri Mar 01 2019 21:32:26 GMT-0800 (Pacific Standard Time)
A,163417,train,2,2,3,2 1 10 9 8 7 6 5 4 3,10,908 1092 1312 781 1094 1082 936 795 796 766 968 844,39 39 40 40 40 40 37 37 37 38 38 32,1 2 3 4 5 7 8 10 11,11374,1551504764.385,Fri Mar 01 2019 21:32:44 GMT-0800 (Pacific Standard Time)
A,163417,train,3,10,7,10 9 8 7,4,3281 1391 1371 1395,40 40 40 32,1 2 3,7438,1551504777.917,Fri Mar 01 2019 21:32:57 GMT-0800 (Pacific Standard Time)
A,163417,train,4,3,1,3 2 1,3,2186 1784 903,38 39 32,1 2,4873,1551504788.838,Fri Mar 01 2019 21:33:08 GMT-0800 (Pacific Standard Time)
A,163417,train,5,10,7,10 9 8 7,4,3373 2109 1032 1266,40 40 40 32,1 2 3,7780,1551504802.667,Fri Mar 01 2019 21:33:22 GMT-0800 (Pacific Standard Time)
A,163417,train,6,2,3,2 1 10 9 8 7 6 5 4 3,10,1216 1234 1828 1407 1468 1656 922 1892 1139 985,39 39 40 40 40 37 37 38 38 32,1 2 3 4 5 6 7 8 9,13747,1551504822.479,Fri Mar 01 2019 21:33:42 GMT-0800 (Pacific Standard Time)
A,163417,train,7,4,5,4 5,2,3295 1219,40 32,1,4514,1551504833.057,Fri Mar 01 2019 21:33:53 GMT-0800 (Pacific Standard Time)
A,163417,train,8,4,5,4 3 2 1 10 9 8 7 6 5,10,195140 16203 1803 811 1027 827 891 939 813 1201 1125 845 1545,32 38 38 38 39 39 39 40 40 40 37 37 32,2 3 5 6 8 9 10 11 12,223170,1551505062.651,Fri Mar 01 2019 21:37:42 GMT-0800 (Pacific Standard Time)
A,163417,train,9,9,5,9 10 9 8 7 6 5,7,2653 1455 1546 1280 1563 891 1781,38 40 40 40 37 37 32,1 2 3 4 5 6,11169,1551505079.885,Fri Mar 01 2019 21:37:59 GMT-0800 (Pacific Standard Time)
A,163417,train,10,4,5,4 3 2 1 10 9 8 7 6 5,10,497 1063 1562 1188 1437 1203 1500 2344 875 2000,38 38 39 39 40 40 40 37 37 32,1 2 3 4 5 6 7 8 9,13669,1551505099.604,Fri Mar 01 2019 21:38:19 GMT-0800 (Pacific Standard Time)
