group, subj_id, stage, trial, start, goal, path, length, RTs, keys, valid_keys, RT_tot, timestamp, datetime
A,1987919407792,train,1,10,2,10 1 2,3,1050 1631 2384,39 39 32,1 2,5065,1552400129.653,Tue Mar 12 2019 09:15:29 GMT-0500 (CDT)
A,1987919407792,train,2,10,7,10 9 8 7,4,565 1328 951 760,38 38 38 32,1 2 3,3604,1552400139.282,Tue Mar 12 2019 09:15:39 GMT-0500 (CDT)
A,1987919407792,train,3,2,3,2 3,2,482 1128,38 32,1,1610,1552400146.906,Tue Mar 12 2019 09:15:46 GMT-0500 (CDT)
A,1987919407792,train,4,4,5,4 3 2 1 10 9 8 7 6 5,10,1428 667 886 719 921 863 666 1126 816 697,40 40 37 37 38 38 38 39 39 32,1 2 3 4 5 6 7 8 9,8789,1552400161.714,Tue Mar 12 2019 09:16:01 GMT-0500 (CDT)
A,1987919407792,train,5,10,7,10 1 2 3 4 5 6 7,8,719 904 783 1248 737 743 802 574,39 39 38 38 38 37 37 32,1 2 3 4 5 6 7,6510,1552400174.281,Tue Mar 12 2019 09:16:14 GMT-0500 (CDT)
A,1987919407792,train,6,10,7,10 9 8 7,4,447 576 696 1608,38 38 38 32,1 2 3,3327,1552400183.624,Tue Mar 12 2019 09:16:23 GMT-0500 (CDT)
A,1987919407792,train,7,6,10,6 7 8 9 10,5,971 863 464 408 792,37 40 40 40 32,1 2 3 4,3498,1552400193.135,Tue Mar 12 2019 09:16:33 GMT-0500 (CDT)
A,1987919407792,train,8,2,3,2 3,2,477 472,38 32,1,949,1552400200.095,Tue Mar 12 2019 09:16:40 GMT-0500 (CDT)
A,1987919407792,train,9,2,3,2 3,2,644 352,38 32,1,996,1552400207.102,Tue Mar 12 2019 09:16:47 GMT-0500 (CDT)
A,1987919407792,train,10,4,5,4 5,2,582 478,38 32,1,1060,1552400214.175,Tue Mar 12 2019 09:16:54 GMT-0500 (CDT)
A,1987919407792,train,11,7,3,7 6 5 4 3,5,1112 648 848 528 552,39 39 40 40 32,1 2 3 4,3688,1552400223.886,Tue Mar 12 2019 09:17:03 GMT-0500 (CDT)
A,1987919407792,train,12,10,7,10 9 8 7,4,994 567 512 713,38 38 38 32,1 2 3,2786,1552400232.694,Tue Mar 12 2019 09:17:12 GMT-0500 (CDT)
A,1987919407792,train,13,1,4,1 2 3 4,4,983 672 488 695,39 38 38 32,1 2 3,2838,1552400241.548,Tue Mar 12 2019 09:17:21 GMT-0500 (CDT)
A,1987919407792,train,14,10,7,10 9 8 7,4,629 423 433 487,38 38 38 32,1 2 3,1972,1552400249.532,Tue Mar 12 2019 09:17:29 GMT-0500 (CDT)
A,1987919407792,train,15,10,7,10 9 8 7,4,443 224 216 440,38 38 38 32,1 2 3,1323,1552400256.876,Tue Mar 12 2019 09:17:36 GMT-0500 (CDT)
A,1987919407792,train,16,10,7,10 9 8 7,4,507 223 408 553,38 38 38 32,1 2 3,1691,1552400264.579,Tue Mar 12 2019 09:17:44 GMT-0500 (CDT)
A,1987919407792,train,17,10,7,10 9 8 7,4,541 208 176 592,38 38 38 32,1 2 3,1517,1552400272.115,Tue Mar 12 2019 09:17:52 GMT-0500 (CDT)
A,1987919407792,train,18,10,5,10 1 2 3 4 5,6,625 448 696 384 376 536,39 39 38 38 38 32,1 2 3 4 5,3065,1552400281.194,Tue Mar 12 2019 09:18:01 GMT-0500 (CDT)
