group, subj_id, stage, trial, start, goal, path, length, RTs, keys, valid_keys, RT_tot, timestamp, datetime
A,102901,train,1,8,10,8 9 10,3,438 513 1443,38 38 32,1 2,2394,1551511607.476,Fri Mar 01 2019 23:26:47 GMT-0800 (Pacific Standard Time)
A,102901,train,2,5,4,5 4,2,382 539,38 32,1,921,1551511614.41,Fri Mar 01 2019 23:26:54 GMT-0800 (Pacific Standard Time)
A,102901,train,3,4,5,4 5,2,366 422,40 32,1,788,1551511621.22,Fri Mar 01 2019 23:27:01 GMT-0800 (Pacific Standard Time)
A,102901,train,4,2,3,2 1 10 1 2 3,6,598 510 490 538 310 555 642 781,39 39 39 37 37 38 40 32,1 2 4 5 7,4424,1551511631.656,Fri Mar 01 2019 23:27:11 GMT-0800 (Pacific Standard Time)
A,102901,train,5,2,4,2 1 10 9 8 7 6 5 6 7 8 9 10 1 2 3 4,17,510 434 1263 759 648 522 374 1069 640 235 514 381 398 580 289 670 499 300 370 544,39 39 40 40 40 40 37 37 39 39 38 38 38 38 37 37 37 40 40 32,1 2 3 4 5 7 8 9 10 11 12 13 15 16 18 19,10999,1551511648.668,Fri Mar 01 2019 23:27:28 GMT-0800 (Pacific Standard Time)
A,102901,train,6,10,7,10 1 10 9 8 9 10 9 8 7,10,586 457 295 574 1049 420 360 984 310 375 994,37 39 40 40 38 38 38 40 40 40 32,1 2 3 4 5 6 8 9 10,6404,1551511661.084,Fri Mar 01 2019 23:27:41 GMT-0800 (Pacific Standard Time)
A,102901,train,7,10,6,10 1 2 1 10 9 8 7 6,9,344 447 544 435 629 640 354 409 375 325 574,37 37 37 39 39 40 40 40 40 37 32,1 2 4 5 6 7 8 10,5076,1551511672.175,Fri Mar 01 2019 23:27:52 GMT-0800 (Pacific Standard Time)
A,102901,train,8,4,5,4 5,2,294 508,40 32,1,802,1551511678.991,Fri Mar 01 2019 23:27:58 GMT-0800 (Pacific Standard Time)
A,102901,train,9,2,3,2 1 2 3,4,315 489 365 469,39 37 40 32,1 2 3,1638,1551511686.643,Fri Mar 01 2019 23:28:06 GMT-0800 (Pacific Standard Time)
A,102901,train,10,4,5,4 5,2,3084 404,40 32,1,3488,1551511696.14,Fri Mar 01 2019 23:28:16 GMT-0800 (Pacific Standard Time)
A,102901,train,11,10,7,10 9 8 7,4,479 399 370 454,40 40 40 32,1 2 3,1702,1551511704.408,Fri Mar 01 2019 23:28:24 GMT-0800 (Pacific Standard Time)
A,102901,train,12,10,7,10 9 8 7,4,115 421 363 520,40 40 40 32,1 2 3,1419,1551511711.836,Fri Mar 01 2019 23:28:31 GMT-0800 (Pacific Standard Time)
A,102901,train,13,6,7,6 7,2,367 392 432,39 40 32,1,1191,1551511719.038,Fri Mar 01 2019 23:28:39 GMT-0800 (Pacific Standard Time)
A,102901,train,14,4,5,4 5,2,342 265,40 32,1,607,1551511725.657,Fri Mar 01 2019 23:28:45 GMT-0800 (Pacific Standard Time)
A,102901,train,15,6,7,6 7,2,329 227,39 32,1,556,1551511732.226,Fri Mar 01 2019 23:28:52 GMT-0800 (Pacific Standard Time)
A,102901,train,16,2,3,2 3,2,334 330,40 32,1,664,1551511738.905,Fri Mar 01 2019 23:28:58 GMT-0800 (Pacific Standard Time)
