group, subj_id, stage, trial, start, goal, path, length, RTs, keys, valid_keys, RT_tot, timestamp, datetime
A,107887,train,1,5,7,5 4 3 2 1 10 1 2 3 4 5 6 7,13,1761 2459 2471 1299 1295 904 515 470 496 662 452 12252 515 1072,38 38 38 37 37 39 39 39 40 40 40 37 37 32,1 2 3 4 5 6 7 9 10 11 12 13,26623,1551487168.782,Fri Mar 01 2019 19:39:28 GMT-0500 (Eastern Standard Time)
A,107887,train,2,4,5,4 5,2,1646 986,40 32,1,2632,1551487177.471,Fri Mar 01 2019 19:39:37 GMT-0500 (Eastern Standard Time)
A,107887,train,3,2,3,2 1 10 1 2 3,6,871 2136 695 475 268 651 626,37 37 39 39 39 40 32,1 2 3 4 6,5722,1551487189.243,Fri Mar 01 2019 19:39:49 GMT-0500 (Eastern Standard Time)
A,107887,train,4,2,3,2 3,2,709 615,40 32,1,1324,1551487196.616,Fri Mar 01 2019 19:39:56 GMT-0500 (Eastern Standard Time)
A,107887,train,5,10,7,10 1 2 3 4 5 4 3 2 1 10 1 2 3 4 5 4 3 2 1 10 1 2 3 4 3 2 3 4 5 6 7,32,717 677 1240 471 458 555 281 183 233 376 788 451 501 293 461 433 322 532 730 827 289 284 302 544 423 337 369 280 268 252 478 661 502 1156 614 442 313 259 282 1016 1098 731,39 39 40 40 40 40 38 38 38 38 37 37 37 39 39 39 40 40 40 38 38 38 38 37 37 37 39 39 39 39 40 40 37 38 38 38 40 40 40 37 37 32,1 2 3 4 5 7 8 9 11 12 14 15 17 18 19 20 21 22 24 25 27 28 31 32 34 35 37 38 39 40 41,21429,1551487224.092,Fri Mar 01 2019 19:40:24 GMT-0500 (Eastern Standard Time)
A,107887,train,6,10,7,10 1 2 3 4 5 4 3 2 1 2 1 10 9 8 7,16,941 1908 599 991 571 709 368 1842 1260 836 319 416 776 1339 793 1058 493 691,39 39 40 40 40 38 38 38 37 39 39 37 40 37 40 40 40 32,1 2 3 4 5 6 7 8 9 10 12 14 15 16 17,15910,1551487246.066,Fri Mar 01 2019 19:40:46 GMT-0500 (Eastern Standard Time)
A,107887,train,7,4,5,4 5,2,544 719,40 32,1,1263,1551487253.378,Fri Mar 01 2019 19:40:53 GMT-0500 (Eastern Standard Time)
A,107887,train,8,4,5,4 5,2,1211 578,40 32,1,1789,1551487261.194,Fri Mar 01 2019 19:41:01 GMT-0500 (Eastern Standard Time)
A,107887,train,9,4,5,4 5,2,647 393,40 32,1,1040,1551487268.263,Fri Mar 01 2019 19:41:08 GMT-0500 (Eastern Standard Time)
A,107887,train,10,5,2,5 4 3 2,4,568 818 490 607,38 38 38 32,1 2 3,2483,1551487276.759,Fri Mar 01 2019 19:41:16 GMT-0500 (Eastern Standard Time)
A,107887,train,11,2,3,2 1 10 1 2 3,6,1040 569 443 326 473 347 624 773,37 37 37 39 39 39 40 32,1 2 4 5 7,4595,1551487287.427,Fri Mar 01 2019 19:41:27 GMT-0500 (Eastern Standard Time)
A,107887,train,12,2,3,2 3,2,458 467,40 32,1,925,1551487294.407,Fri Mar 01 2019 19:41:34 GMT-0500 (Eastern Standard Time)
