group, subj_id, stage, trial, start, goal, path, length, RTs, keys, valid_keys, RT_tot, timestamp, datetime
A,191174,train,1,2,3,2 3,2,668 5039,40 32,1,5707,1551511236.3,Sat Mar 02 2019 02:20:36 GMT-0500 (Eastern Standard Time)
A,191174,train,2,4,5,4 5,2,517 739,40 32,1,1256,1551511243.562,Sat Mar 02 2019 02:20:43 GMT-0500 (Eastern Standard Time)
A,191174,train,3,4,5,4 5,2,461 476,40 32,1,937,1551511250.508,Sat Mar 02 2019 02:20:50 GMT-0500 (Eastern Standard Time)
A,191174,train,4,4,5,4 5,2,690 575,40 32,1,1265,1551511257.778,Sat Mar 02 2019 02:20:57 GMT-0500 (Eastern Standard Time)
A,191174,train,5,2,3,2 3,2,391 431,40 32,1,822,1551511264.608,Sat Mar 02 2019 02:21:04 GMT-0500 (Eastern Standard Time)
A,191174,train,6,10,7,10 9 8 7,4,1102 785 544 596,40 40 40 32,1 2 3,3027,1551511273.644,Sat Mar 02 2019 02:21:13 GMT-0500 (Eastern Standard Time)
A,191174,train,7,2,3,2 3,2,538 448,40 32,1,986,1551511280.636,Sat Mar 02 2019 02:21:20 GMT-0500 (Eastern Standard Time)
A,191174,train,8,2,3,2 3,2,427 459,40 32,1,886,1551511287.528,Sat Mar 02 2019 02:21:27 GMT-0500 (Eastern Standard Time)
A,191174,train,9,10,7,10 9 8 7,4,443 350 422 459,40 40 40 32,1 2 3,1674,1551511295.209,Sat Mar 02 2019 02:21:35 GMT-0500 (Eastern Standard Time)
A,191174,train,10,6,2,6 5 4 3 2,5,405 1533 553 612 975 655 541 567,40 40 39 39 38 38 38 32,3 5 6 7,5841,1551511307.055,Sat Mar 02 2019 02:21:47 GMT-0500 (Eastern Standard Time)
A,191174,train,11,2,3,2 3 4 3,4,462 304 532 365,40 40 38 32,1 2 3,1663,1551511314.724,Sat Mar 02 2019 02:21:54 GMT-0500 (Eastern Standard Time)
A,191174,train,12,10,7,10 9 8 7,4,523 425 27038 631,40 40 40 32,1 2 3,28617,1551511349.347,Sat Mar 02 2019 02:22:29 GMT-0500 (Eastern Standard Time)
A,191174,train,13,2,3,2 3,2,575 554,40 32,1,1129,1551511356.482,Sat Mar 02 2019 02:22:36 GMT-0500 (Eastern Standard Time)
A,191174,train,14,10,7,10 9 8 7,4,636 309 362 401,40 40 40 32,1 2 3,1708,1551511364.197,Sat Mar 02 2019 02:22:44 GMT-0500 (Eastern Standard Time)
A,191174,train,15,2,3,2 3,2,512 410,40 32,1,922,1551511371.125,Sat Mar 02 2019 02:22:51 GMT-0500 (Eastern Standard Time)
A,191174,train,16,2,3,2 3,2,506 360,40 32,1,866,1551511377.996,Sat Mar 02 2019 02:22:57 GMT-0500 (Eastern Standard Time)
A,191174,train,17,10,9,10 9,2,500 556,40 32,1,1056,1551511385.057,Sat Mar 02 2019 02:23:05 GMT-0500 (Eastern Standard Time)
A,191174,train,18,4,9,4 5 6 7 6 7 8 9,8,1738 553 601 1168 523 1566 685 472 896 464 516,40 40 39 37 37 39 38 37 38 38 32,1 4 5 6 8 9 10,9182,1551511400.245,Sat Mar 02 2019 02:23:20 GMT-0500 (Eastern Standard Time)
A,191174,train,19,8,2,8 7 6 5 4 3 2,7,490 508 576 589 655 593 535 492 499,40 40 39 39 39 38 38 38 32,1 3 4 6 7 8,4937,1551511411.188,Sat Mar 02 2019 02:23:31 GMT-0500 (Eastern Standard Time)
A,191174,train,20,3,2,3 4 5 6 7 8 9 10 1 2,10,710 411 485 419 381 634 992 467 488 614 300 413 524,40 40 40 39 37 37 38 38 38 38 39 39 32,1 2 5 6 7 8 9 11 12,6838,1551511424.034,Sat Mar 02 2019 02:23:44 GMT-0500 (Eastern Standard Time)
A,191174,train,21,4,5,4 5,2,994 452,40 32,1,1446,1551511431.487,Sat Mar 02 2019 02:23:51 GMT-0500 (Eastern Standard Time)
A,191174,train,22,2,3,2 3,2,584 457,40 32,1,1041,1551511438.533,Sat Mar 02 2019 02:23:58 GMT-0500 (Eastern Standard Time)
A,191174,train,23,2,3,2 3,2,515 439,40 32,1,954,1551511445.494,Sat Mar 02 2019 02:24:05 GMT-0500 (Eastern Standard Time)
A,191174,train,24,4,5,4 5,2,401 490,40 32,1,891,1551511452.391,Sat Mar 02 2019 02:24:12 GMT-0500 (Eastern Standard Time)
A,191174,train,25,10,7,10 1 2 3 4 5 6 7,8,431 519 540 499 515 420 600 356 424 710,39 39 39 40 40 40 40 37 37 32,1 2 4 5 6 8 9,5014,1551511463.412,Sat Mar 02 2019 02:24:23 GMT-0500 (Eastern Standard Time)
A,191174,train,26,2,3,2 3,2,481 366,40 32,1,847,1551511470.264,Sat Mar 02 2019 02:24:30 GMT-0500 (Eastern Standard Time)
A,191174,train,27,5,10,5 4 3 2 1 10,6,507 1559 594 690 638 488 561,40 38 38 38 37 37 32,2 3 4 5 6,5037,1551511481.308,Sat Mar 02 2019 02:24:41 GMT-0500 (Eastern Standard Time)
A,191174,train,28,7,10,7 6 5 4 3 2 1 10,8,651 842 480 1276 499 487 880 453 455,40 39 39 38 38 38 37 37 32,2 3 4 5 6 7 8,6023,1551511493.339,Sat Mar 02 2019 02:24:53 GMT-0500 (Eastern Standard Time)
A,191174,train,29,7,6,7 6,2,21200 1052,39 32,1,22252,1551511521.596,Sat Mar 02 2019 02:25:21 GMT-0500 (Eastern Standard Time)
A,191174,train,30,4,5,4 5,2,900 624,40 32,1,1524,1551511529.128,Sat Mar 02 2019 02:25:29 GMT-0500 (Eastern Standard Time)
A,191174,train,31,10,7,10 9 8 7,4,389 668 425 519,40 40 40 32,1 2 3,2001,1551511537.133,Sat Mar 02 2019 02:25:37 GMT-0500 (Eastern Standard Time)
A,191174,train,32,4,5,4 5,2,459 454,40 32,1,913,1551511544.055,Sat Mar 02 2019 02:25:44 GMT-0500 (Eastern Standard Time)
A,191174,train,33,4,5,4 5,2,551 405,40 32,1,956,1551511551.017,Sat Mar 02 2019 02:25:51 GMT-0500 (Eastern Standard Time)
A,191174,train,34,6,1,6 5 4 3 2 1,6,466 425 907 450 528 755 734,39 39 38 38 38 37 32,1 3 4 5 6,4265,1551511561.289,Sat Mar 02 2019 02:26:01 GMT-0500 (Eastern Standard Time)
A,191174,train,35,4,5,4 5,2,474 755 469,39 40 32,2,1698,1551511568.993,Sat Mar 02 2019 02:26:08 GMT-0500 (Eastern Standard Time)
A,191174,train,36,4,6,4 5 6,3,1034 1051 865 493,40 40 37 32,1 3,3443,1551511578.443,Sat Mar 02 2019 02:26:18 GMT-0500 (Eastern Standard Time)
A,191174,train,37,10,7,10 1 2 3 4 5 4 3 2 1 10 1 2 3 4 5 4 3 2 1 10 9 8 7,24,727 536 513 1130 630 493 481 382 273 380 475 339 497 684 1114 559 891 585 507 486 497 986 477 571 768 718 4149 498 488 621,39 39 39 40 40 40 40 38 38 38 38 37 37 37 39 39 39 40 40 40 40 38 38 38 37 37 40 40 40 32,1 2 4 5 6 8 9 10 12 13 15 16 18 19 20 22 23 24 25 26 27 28 29,21455,1551511605.904,Sat Mar 02 2019 02:26:45 GMT-0500 (Eastern Standard Time)
A,191174,train,38,10,7,10 9 8 7,4,676 399 400 470,40 40 40 32,1 2 3,1945,1551511613.856,Sat Mar 02 2019 02:26:53 GMT-0500 (Eastern Standard Time)
