group, subj_id, stage, trial, start, goal, path, length, RTs, keys, valid_keys, RT_tot, timestamp, datetime
A,186344,train,1,4,7,4 5 4 3 2 3 4 5 4 3 2 1 10 1 10 1 2 1 10 9 8 7,22,954 567 1336 240 232 312 208 184 184 248 168 168 171 157 152 216 240 192 160 168 160 264 184 160 176 216 137 183 160 168 152 272 209 159 170 158 176 215 185 200 184 216 480 313 2551 376 288 376 176 184 216 160 160 176 264 224 272 192 216 168 168 2227,38 40 37 37 40 40 40 40 40 38 38 38 38 38 38 39 39 40 39 39 39 37 37 37 40 39 39 39 37 37 37 40 39 39 39 37 37 37 37 37 37 39 37 39 38 38 39 39 39 39 37 37 37 37 40 40 38 38 38 38 38 32,1 2 5 6 10 11 12 18 25 32 36 37 42 43 44 47 51 52 57 58 59,19548,1551454454.847,Fri Mar 01 2019 10:34:14 GMT-0500 (Eastern Standard Time)
A,186344,train,2,8,2,8 7 6 5 6 5 4 3 2,9,4842 584 216 184 416 128 240 160 359 205 173 175 168 200 352 368 208 168 176 192 168 240 543 192 185 1632,39 37 37 37 37 38 37 37 39 39 39 39 39 39 37 40 40 40 39 39 39 40 40 40 40 32,6 9 10 15 19 22 23 24,12474,1551454475.084,Fri Mar 01 2019 10:34:35 GMT-0500 (Eastern Standard Time)
A,186344,train,3,10,7,10 1 2 1 10 9 8 7,8,66 216 200 224 232 256 192 200 288 208 257 159 177 207 696,39 39 39 39 39 37 37 37 40 40 38 38 38 38 32,1 2 6 7 11 12 13,3578,1551454484.668,Fri Mar 01 2019 10:34:44 GMT-0500 (Eastern Standard Time)
A,186344,train,4,10,7,10 9 8 7,4,74 168 192 184 192 408,38 38 38 38 38 32,1 2 3,1218,1551454491.892,Fri Mar 01 2019 10:34:51 GMT-0500 (Eastern Standard Time)
A,186344,train,5,8,9,8 7 6 5 4 3 2 3 4 5 6 7 8 9 10 9,16,768 256 216 208 184 160 160 200 168 353 175 168 152 160 168 240 176 176 145 207 192 200 217 175 152 168 256 416,37 39 38 38 38 38 39 39 39 40 40 40 40 40 40 38 38 38 38 37 37 37 40 40 40 40 38 32,3 7 8 10 11 12 16 17 18 20 21 23 24 25 27,6216,1551454504.116,Fri Mar 01 2019 10:35:04 GMT-0500 (Eastern Standard Time)
A,186344,train,6,5,7,5 4 3 2 3 4 5 4 5 6 7,11,48 200 200 193 143 288 96 280 176 160 176 184 328 328 192 240 288 240 232 848,40 40 40 40 40 40 40 38 38 38 38 38 40 37 37 38 37 37 37 32,1 2 3 8 9 10 13 16 17 18,4840,1551454514.965,Fri Mar 01 2019 10:35:14 GMT-0500 (Eastern Standard Time)
A,186344,train,7,10,7,10 1 2 1 10 9 8 7,8,3293 200 168 296 168 176 192 432 289 223 183 721,39 39 39 37 37 37 37 40 38 38 38 32,1 2 4 5 9 10 11,6341,1551454527.316,Fri Mar 01 2019 10:35:27 GMT-0500 (Eastern Standard Time)
A,186344,train,8,10,7,10 9 8 7,4,5754 184 176 200 184 400 608,37 37 37 38 38 38 32,4 5 6,7506,1551454540.843,Fri Mar 01 2019 10:35:40 GMT-0500 (Eastern Standard Time)
A,186344,train,9,4,5,4 5,2,1055 230 136 192 176 464,37 37 38 38 38 32,3,2253,1551454549.108,Fri Mar 01 2019 10:35:49 GMT-0500 (Eastern Standard Time)
A,186344,train,10,4,5,4 5,2,4546 217 167 424,38 38 38 32,1,5354,1551454560.476,Fri Mar 01 2019 10:36:00 GMT-0500 (Eastern Standard Time)
A,186344,train,11,3,4,3 4 5 4,4,808 320 40 344 360,38 37 38 40 32,1 3 4,1872,1551454568.356,Fri Mar 01 2019 10:36:08 GMT-0500 (Eastern Standard Time)
A,186344,train,12,4,5,4 3 2 3 4 5,6,333 448 208 184 224 224 312 184 193 959,37 40 40 40 40 40 38 38 38 32,2 3 7 8 9,3269,1551454577.636,Fri Mar 01 2019 10:36:17 GMT-0500 (Eastern Standard Time)
A,186344,train,13,2,3,2 3 4 3,4,63 208 256 200 440 360,40 40 38 38 40 32,3 4 5,1527,1551454585.172,Fri Mar 01 2019 10:36:25 GMT-0500 (Eastern Standard Time)
A,186344,train,14,4,5,4 3 2 3 4 5 4 5,8,399 256 407 249 199 304 288 449,40 40 38 38 38 40 38 32,1 2 3 4 5 6 7,2551,1551454593.732,Fri Mar 01 2019 10:36:33 GMT-0500 (Eastern Standard Time)
A,186344,train,15,4,9,4 3 2 3 4 5 4 3 2 3 4 5 6 7 8 9 10 9,18,238 232 248 272 264 208 192 200 816 266 230 240 248 288 209 183 184 432 352 432 284 212 176 168 280 376,40 40 40 40 38 38 38 38 40 40 40 40 40 38 38 38 38 37 37 37 40 40 40 40 38 32,1 2 5 6 7 9 10 11 14 15 16 18 19 21 22 23 25,7230,1551454606.972,Fri Mar 01 2019 10:36:46 GMT-0500 (Eastern Standard Time)
A,186344,train,16,3,7,3 4 5 6 7,5,522 231 344 224 328 208 192 200 616,38 38 38 38 38 37 37 37 32,1 2 6 7,2865,1551454615.844,Fri Mar 01 2019 10:36:55 GMT-0500 (Eastern Standard Time)
A,186344,train,17,9,8,9 10 9 8 7 8,6,63 758 440 193 456 367,40 38 38 38 40 32,1 2 3 4 5,2277,1551454624.132,Fri Mar 01 2019 10:37:04 GMT-0500 (Eastern Standard Time)
A,186344,train,18,2,3,2 1 10 9 8 7 6 5 4 3 2 3,12,197 225 223 216 248 232 488 216 216 192 152 200 208 176 200 200 137 239 216 185 199 209 167 200 416 328,40 40 40 40 40 40 37 37 37 37 40 40 38 38 38 38 38 39 39 39 39 40 40 40 38 32,7 8 13 14 15 18 19 22 23 24 25,5885,1551454636.028,Fri Mar 01 2019 10:37:16 GMT-0500 (Eastern Standard Time)
A,186344,train,19,2,3,2 1 10 9 8 7 6 5 4 3 2 3,12,128 224 160 264 200 200 208 176 289 287 216 224 209 159 192 200 448 344,37 37 37 37 38 38 38 38 38 39 39 39 39 40 40 40 38 32,1 2 5 6 7 10 11 14 15 16 17,4128,1551454646.164,Fri Mar 01 2019 10:37:26 GMT-0500 (Eastern Standard Time)
