group, subj_id, stage, trial, start, goal, path, length, RTs, keys, valid_keys, RT_tot, timestamp, datetime
A,106372,train,1,6,7,6 7,2,1170 1461,39 32,1,2631,1551496145.988,Fri Mar 01 2019 19:09:05 GMT-0800 (Pacific Standard Time)
A,106372,train,2,7,4,7 8 9 10 1 2 3 4,8,1463 1096 1838 646 733 543 502 956 930 864 1505,16 16 38 38 38 38 37 37 40 40 32,3 4 5 7 8 9 10,11076,1551496163.094,Fri Mar 01 2019 19:09:23 GMT-0800 (Pacific Standard Time)
A,106372,train,3,2,3,2 3,2,935 1131,40 32,1,2066,1551496171.177,Fri Mar 01 2019 19:09:31 GMT-0800 (Pacific Standard Time)
A,106372,train,4,2,3,2 3,2,766 405,40 32,1,1171,1551496178.371,Fri Mar 01 2019 19:09:38 GMT-0800 (Pacific Standard Time)
A,106372,train,5,6,7,6 7,2,578 574,39 32,1,1152,1551496185.555,Fri Mar 01 2019 19:09:45 GMT-0800 (Pacific Standard Time)
A,106372,train,6,9,5,9 10 1 2 3 4 5,7,479 471 523 945 1536 828 824 910,38 38 37 37 40 40 40 32,1 3 4 5 6 7,6516,1551496198.103,Fri Mar 01 2019 19:09:58 GMT-0800 (Pacific Standard Time)
A,106372,train,7,6,3,6 5 4 3,4,528 1137 773 605,37 38 38 32,1 2 3,3043,1551496207.161,Fri Mar 01 2019 19:10:07 GMT-0800 (Pacific Standard Time)
A,106372,train,8,5,1,5 6 7 8 9 10 1,7,325 485 685 489 678 1028 948 682,39 39 39 38 38 38 37 32,1 2 4 5 6 7,5320,1551496218.507,Fri Mar 01 2019 19:10:18 GMT-0800 (Pacific Standard Time)
A,106372,train,9,8,2,8 9 10 1 2,5,8335 582 445 634 437 671,38 38 38 37 37 32,1 2 4 5,11104,1551496235.631,Fri Mar 01 2019 19:10:35 GMT-0800 (Pacific Standard Time)
A,106372,train,10,4,1,4 5 6 7 6 5 4 3 2 1,10,851 1020 727 573 642 314 1310 522 420 395 952 908,40 39 39 39 37 37 38 38 38 38 39 32,1 2 3 5 6 7 8 9 11,8634,1551496250.282,Fri Mar 01 2019 19:10:50 GMT-0800 (Pacific Standard Time)
