group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,132489,train,10,7,10 9 8 7 6 7 8 9 8 7 6 7 6 5 6 7 8 9 10 9 8 7,22,497 286 2495 925 945 1425 750 1395 1687 465 1292 642 969 1158 418 1530 375 331 261 269 803 452 660 375 280 336 337 418 310 311 308 402 298 338 735 3545,38 38 38 39 37 40 37 40 38 38 39 38 37 37 37 39 39 39 39 39 37 37 40 40 40 40 40 38 38 38 38 38 38 38 38 32,28023
A,132489,train,10,7,10 1 2 3 4 5 4 3 2 1 10 1 2 3 4 5 6 7,18,2236 12561 466 484 338 636 254 380 305 396 426 418 468 1130 348 331 436 685 381 359 432 363 398 355 969 381 325 452 1293 415 2034,39 38 38 38 38 39 39 39 39 38 38 38 38 40 40 40 40 37 37 37 39 39 39 39 38 38 38 38 37 37 32,30455
A,132489,train,6,4,6 5 4,3,667 452 1501 1744,39 39 40 32,4364
A,132489,train,10,7,10 9 8 7,4,709 463 396 626,38 38 38 32,2194
A,132489,train,4,6,4 3 2 1 10 9 8 7 6,9,1880 415 1372 381 587 429 419 622 545,40 40 37 37 38 38 38 39 32,6650
A,132489,train,4,6,4 5 6,3,1954 464 814 475,38 38 37 32,3707
A,132489,train,4,6,4 5 6,3,559 861 634,38 37 32,2054
A,132489,train,10,7,10 9 8 7,4,680 341 369 434,38 38 38 32,1824
A,132489,train,10,7,10 9 8 7,4,424 327 281 334,38 38 38 32,1366
A,132489,train,4,8,4 5 6 7 8,5,511 422 728 372 562 2177 644,38 38 37 37 37 40 32,5416
A,132489,train,1,3,1 2 1 10 9 8 7 6 7 6 5 4 3,13,526 431 1059 496 582 1183 416 477 541 637 2573 467 699 386 533 888 457 632,39 39 37 37 37 38 38 38 38 39 37 37 39 39 39 40 40 32,12983
A,132489,train,4,6,4 5 6,3,680 1693 466,38 37 32,2839
A,132489,train,10,7,10 9 8 7,4,413 347 284 395,38 38 38 32,1439
A,132489,train,4,6,4 5 6,3,516 1159 1354,38 37 32,3029
A,132489,train,1,3,1 2 1 10 9 8 7 8 9 10 1 2 3,13,483 3244 994 1748 470 1398 676 698 412 357 1542 1647 604 1168 684,39 37 37 38 38 38 38 40 40 40 39 39 39 38 32,16125
A,132489,train,4,6,4 5 6,3,878 968 587,38 37 32,2433
A,132489,train,7,5,7 8 9 10 9 8 7 6 5,9,570 457 409 625 799 298 345 823 454 706,40 40 40 40 38 38 38 39 39 32,5486
A,132489,train,4,6,4 5 6,3,413 649 486,38 37 32,1548
A,132489,train,1,3,1 2 3,3,1379 712 549,39 38 32,2640
