group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,100020,train,1,3,1 2 3,3,277 431 336 0 552,39 39 40 38 32,1596
A,100020,train,4,6,4 5 6,3,725 840 280,38 37 32,1845
A,100020,train,4,6,4 5 6,3,443 390 360 368,38 38 37 32,1561
A,100020,train,3,8,3 4 5 6 5 4 3 2 1 10 9 8,12,462 352 696 880 296 402 454 424 648 511 721 456 792,38 38 37 39 39 40 40 40 37 37 38 38 32,7094
A,100020,train,10,7,10 9 8 7,4,425 311 408 680,38 38 38 32,1824
A,100020,train,3,8,3 2 1 10 9 8,6,1457 368 343 393 513 527 351,40 40 37 37 38 38 32,3952
A,100020,train,4,6,4 5 6,3,993 561 879,38 37 32,2433
A,100020,train,7,2,7 8 9 10 1 2,6,778 542 889 719 1145 480,40 40 40 39 39 32,4553
A,100020,train,1,3,1 10 9 8 7 6 5 4 3,9,3461 543 151 473 1503 552 384 488 504 391 745,37 37 38 38 38 39 39 39 40 40 32,9195
A,100020,train,1,3,1 2 3,3,413 526 728,39 38 32,1667
A,100020,train,10,7,10 1 2 3 4 5 6 7,8,1028 497 528 336 328 498 438 344,39 39 38 38 38 37 37 32,3997
