group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,136428,train,5,7,5 4 3 2 1 10 9 10 1 2 3 2 1 2 3 4 5 4 3 2 1 2 3 2 3 4 5 6 5 6 7,31,2326 3043 1846 2645 3207 1756 1565 594 844 1350 2097 462 1512 953 671 1942 1018 1146 688 543 1405 1122 11429 6889 1903 951 1405 1755 9649 958 456 4810,37 37 37 38 38 39 37 40 40 39 40 37 38 40 39 39 39 37 37 37 38 40 39 37 39 39 39 38 40 38 38 32,72940
A,136428,train,4,6,4 3 2 1 2 3 4 5 6,9,902 2819 3116 1386 468 744 1927 960 1923,37 37 38 40 39 39 39 38 32,14245
A,136428,train,1,3,1 10 9 8 7 6 5 4 3,9,321835 864 889 876 619 694 899 981 1030 605 1336,39 39 38 39 39 39 40 40 37 37 32,330628
A,136428,train,10,7,10 1 2 1 10 9 8 7,8,286458 2496 3352 992 979 1457 1301 1015,40 40 38 38 39 39 39 32,298050
A,136428,train,1,3,1 2 3,3,1902 1270 558,40 39 32,3730
A,136428,train,1,3,1 2 3,3,403 926 551,40 39 32,1880
A,136428,train,7,5,7 6 5,3,1606 1147 568,40 40 32,3321
A,136428,train,3,8,3 4 5 4 3 2 1 10 9 8,10,1837 4635 2441 658 1366 2897 925 2325 1142 1363,39 39 37 37 37 38 38 39 39 32,19589
A,136428,train,4,6,4 5 6,3,4622 1108 1155 669,35 39 38 32,7554
A,136428,train,1,3,1 2 3,3,2070 618 727,40 39 32,3415
A,136428,train,9,4,9 10 1 2 3 4,6,215802 1416 967 873 775 817,37 40 40 39 39 32,220650
A,136428,train,10,7,10 9 8 7,4,569 1060 775 656,39 39 39 32,3060
A,136428,train,9,1,9 10 1,3,490 1152 594,37 40 32,2236
A,136428,train,10,7,10 9 8 7,4,3864 1286 790 697,39 39 39 32,6637
A,136428,train,4,6,4 5 6,3,364 880 862,39 38 32,2106
A,136428,train,1,3,1 2 3,3,27521 540 601,40 39 32,28662
A,136428,train,8,10,8 9 10,3,2108 530 616,37 37 32,3254
A,136428,train,5,10,5 4 3 2 1 10,6,13401 1706 1097 2002 897 1614,37 37 37 38 38 32,20717
A,136428,train,1,3,1 2 3,3,58241 568 498,40 39 32,59307
A,136428,train,7,8,7 8,2,1662 847,37 32,2509
A,136428,train,10,7,10 9 8 7,4,866 644 856 568,39 39 39 32,2934
A,136428,train,6,8,6 7 8,3,2425 599 866,38 37 32,3890
A,136428,train,4,6,4 5 6,3,1065375 557 951 919,39 16 38 32,1067802
A,136428,train,4,6,4 5 6,3,701 954 529,39 38 32,2184
A,136428,train,1,3,1 2 3,3,898 382 688,40 39 32,1968
A,136428,train,7,10,7 8 9 10,4,382 1006 725 693,37 37 37 32,2806
A,136428,train,8,2,8 9 10 1 2,5,1396 652 1557 598 720,37 37 40 40 32,4923
A,136428,train,10,7,10 9 8 7,4,950 773 842 571,39 39 39 32,3136
A,136428,train,10,7,10 9 8 7,4,121223 670 1119 901,39 39 39 32,123913
A,136428,train,10,7,10 9 8 7,4,88297 687 562 695,39 39 39 32,90241
A,136428,train,4,6,4 5 6,3,3254 945 710,39 38 32,4909
A,136428,train,1,3,1 2 3,3,6438 667 628,40 39 32,7733
A,136428,train,7,4,7 8 9 10 1 2 3 4,8,13237 1409 991 785 957 680 590 839,37 37 37 40 40 39 39 32,19488
A,136428,train,1,3,1 2 3,3,2718 319 867,40 39 32,3904
A,136428,train,6,4,6 7 8 9 10 1 2 3 4,9,3377 908 852 1260 2384 1032 877 677 820,38 37 37 37 40 40 39 39 32,12187
A,136428,train,10,7,10 9 8 7,4,852 976 1840 805,39 39 39 32,4473
A,136428,train,1,3,1 2 3,3,11433 325 679,40 39 32,12437
A,136428,train,4,6,4 5 6,3,399 977 1355,39 38 32,2731
A,136428,train,10,7,10 9 8 7,4,1417 655 1002 805,39 39 39 32,3879
A,136428,train,10,7,10 9 8 7,4,7946 617 488 1129,39 39 39 32,10180
A,136428,train,10,7,10 9 8 7,4,3026 480 418 730,39 39 39 32,4654
A,136428,train,6,2,6 5 4 3 2,5,695 1605 985 887 875,40 37 37 37 32,5047
A,136428,train,9,7,9 8 7,3,331 476 585,39 39 32,1392
A,136428,train,10,7,10 9 8 7,4,1799 578 473 586,39 39 39 32,3436
A,136428,train,10,7,10 9 8 7,4,19314 508 513 635,39 39 39 32,20970
A,136428,train,10,7,10 9 8 7,4,30085 4079 369 367 841,79 39 39 39 32,35741
A,136428,train,4,6,4 5 6,3,429 828 437,39 38 32,1694
A,136428,train,8,1,8 9 10 1,4,1779 1090 697 812,37 37 40 32,4378
A,136428,train,1,3,1 2 3,3,4622 278 673,40 39 32,5573
A,136428,train,1,3,1 2 3,3,8347 318 788,40 39 32,9453
A,136428,train,4,6,4 5 6,3,4688 1258 914,39 38 32,6860
A,136428,train,1,3,1 2 3,3,3886 314 1291,40 39 32,5491
A,136428,train,4,6,4 5 6,3,2028 562 820,39 38 32,3410
A,136428,train,4,6,4 5 6,3,10487 862 855,39 38 32,12204
A,136428,train,4,6,4 5 6,3,993 655 644,39 38 32,2292
A,136428,train,1,3,1 2 3,3,3901 312 799,40 39 32,5012
A,136428,train,4,6,4 5 6,3,17006 472 601,39 38 32,18079
A,136428,train,8,5,8 9 10 1 2 3 4 5,8,2783 1907 1564 1080 2190 754 1358 621,37 37 40 40 39 39 39 32,12257
A,136428,train,1,3,1 2 3,3,88344 585 944,40 39 32,89873
A,136428,train,1,3,1 2 3,3,6597 731 754,40 39 32,8082
A,136428,train,1,3,1 2 1 2 3,5,11467 24 596 381 407,40 38 40 39 32,12875
A,136428,train,4,6,4 5 6,3,4838 395 727,39 38 32,5960
A,136428,train,10,7,10 9 8 7,4,3094 450 1200 494,39 39 39 32,5238
A,136428,train,4,6,4 5 6,3,356 591 528,39 38 32,1475
A,136428,train,10,7,10 9 10 9 8 7,6,3141 1532 835 603 468 594,39 37 39 39 39 32,7173
A,136428,train,10,7,10 9 8 7,4,29920 317 589 503,39 39 39 32,31329
A,136428,train,4,6,4 5 6,3,35708 408 450,39 38 32,36566
A,136428,train,4,6,4 5 6,3,347 483 670,39 38 32,1500
A,136428,train,4,6,4 5 6,3,332 352 724,39 38 32,1408
A,136428,train,10,7,10 9 8 7,4,89 681 924 793,39 39 39 32,2487
A,136428,train,10,7,10 9 8 7,4,318 334 836 475,39 39 39 32,1963
A,136428,train,4,10,4 5 4 3 2 1 10,7,991 2358 961 1165 955 1108 453,39 37 37 37 38 38 32,7991
A,136428,train,10,7,10 9 8 7,4,4344 600 585 1007,39 39 39 32,6536
A,136428,train,1,3,1 2 3,3,3422 323 440,40 39 32,4185
A,136428,train,1,3,1 2 3,3,812 292 493,40 39 32,1597
A,136428,train,4,6,4 5 6,3,366 380 514,39 38 32,1260
A,136428,train,10,7,10 9 8 7,4,568 332 560 744,39 39 39 32,2204
A,136428,train,1,3,1 2 3,3,324 362 455,40 39 32,1141
A,136428,train,1,3,1 2 3,3,3300 331 537,40 39 32,4168
A,136428,train,4,6,4 5 6,3,4534 387 495,39 38 32,5416
A,136428,test,1,6,1 2,2,854,40,854
A,136428,test,2,7,2 1,2,2118,38,2118
A,136428,test,7,2,7 6,2,559,40,559
A,136428,test,7,2,7 6,2,339,40,339
A,136428,test,2,7,2 1,2,3556,38,3556
A,136428,test,6,1,6 5,2,9469,40,9469
A,136428,test,7,2,7 6,2,3133,40,3133
A,136428,test,7,2,7 6,2,1905,40,1905
A,136428,test,1,6,1 2,2,1579,40,1579
A,136428,test,6,1,6 5,2,3017,40,3017
A,136428,test,2,7,2 3,2,3154,39,3154
A,136428,test,6,1,6 5,2,1211,40,1211
A,136428,test,2,7,2 3,2,3529,39,3529
A,136428,test,7,2,7 6,2,8616,40,8616
A,136428,test,1,6,1 2,2,34311,40,34311
A,136428,test,6,1,6 5,2,9031,40,9031
A,136428,test,2,7,2 3,2,1005,39,1005
A,136428,test,6,1,6 5,2,3662,40,3662
A,136428,test,1,6,1 2,2,1661,40,1661
A,136428,test,1,6,1 2,2,18751,40,18751
