group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,162092,train,1,3,1 2 3 4 5 6 7 8 9 10 9 10 1 2 3,15,619 2180 1508 1562 1412 2314 1338 1889 1871 1502 1206 600 1382 1632 1504,38 37 37 37 40 40 39 39 39 37 39 38 38 37 32,22519
A,162092,train,10,7,10 9 10 1 2 3 4 5 6 7,10,958 1043 426 946 1235 437 1369 1016 1239 1122 407,37 39 38 38 38 37 37 37 40 40 32,10198
A,162092,train,4,6,4 3 4 5 6,5,242 1200 288 1097 214,39 37 37 40 32,3041
A,162092,train,4,6,4 5 4 5 4 5 6,7,1732 611 449 650 221 374 376 448,37 37 39 37 39 37 40 32,4861
A,162092,train,10,7,10 9 8 7,4,181 1107 437 437 295,37 37 38 37 32,2457
A,162092,train,1,3,1 2 3,3,317 875 546,38 37 32,1738
A,162092,train,4,6,4 5 6,3,336 795 272,37 40 32,1403
A,162092,train,10,1,10 1,2,379 345,38 32,724
A,162092,train,1,3,1 2 3,3,263 465 243,38 37 32,971
A,162092,train,1,3,1 2 3,3,350 315 293,38 37 32,958
A,162092,train,5,7,5 4 3 2 1 10 9 8 7,9,403 915 658 890 627 463 325 654 269 390 367,39 39 39 39 40 37 40 37 37 37 32,5961
A,162092,train,4,6,4 5 6,3,349 686 372,37 40 32,1407
A,162092,train,10,7,10 9 8 7,4,37 932 639 393,37 37 37 32,2001
A,162092,train,4,6,4 5 6,3,354 727 340,37 40 32,1421
A,162092,train,10,7,10 9 8 7,4,218 269 405 443,37 37 37 32,1335
A,162092,train,4,6,4 5 4 5 6,5,695 316 362 48 478 255 303,37 37 39 40 37 40 32,2457
A,162092,train,1,3,1 2 3,3,1405 272 371 258,38 38 37 32,2306
A,162092,train,4,6,4 5 6,3,330 255 296,37 40 32,881
A,162092,train,10,7,10 9 8 7,4,357 202 156 493,37 37 37 32,1208
A,162092,train,10,7,10 9 8 7,4,738 668 235 336,37 37 37 32,1977
A,162092,train,1,3,1 2 3,3,270 708 236,38 37 32,1214
A,162092,train,10,7,10 9 8 7,4,834 198 296 444,37 37 37 32,1772
A,162092,train,1,3,1 2 3,3,309 328 513 804,38 38 37 32,1954
A,162092,train,9,10,9 10,2,130 452,39 32,582
A,162092,train,1,3,1 2 3,3,350 305 424,38 37 32,1079
A,162092,train,4,6,4 5 6,3,311 213 497 253,37 37 40 32,1274
A,162092,train,4,2,4 5 6 7 8 9 10 1 2,9,257 675 555 362 308 278 287 583 330 376,37 40 40 40 39 39 39 38 38 32,4011
A,162092,train,4,6,4 5 6,3,158 474 426 499 354,38 38 37 40 32,1911
A,162092,train,4,6,4 5 6,3,539 377 271,37 40 32,1187
A,162092,train,1,3,1 2 3,3,274 462 778,38 37 32,1514
A,162092,train,4,6,4 5 6,3,252 576 168,37 40 32,996
A,162092,train,1,3,1 10 9 8 7 6 5 4 3,9,519 304 269 444 456 408 856 220 710 243 562,40 40 37 40 37 37 38 38 39 39 32,4991
A,162092,train,10,7,10 9 8 7,4,373 521 250 550,37 37 37 32,1694
A,162092,train,6,1,6 7 6 5 4 3 2 1,8,36 306 365 476 378 377 283 334 198 169 450 440,40 40 37 38 39 38 39 39 39 39 40 32,3812
A,162092,train,2,4,2 3 4 5 4,5,274 284 318 337 261,37 37 37 39 32,1474
A,162092,train,4,6,4 5 6,3,356 610 221,37 40 32,1187
A,162092,train,9,2,9 8 7 6 5 4 3 2,8,312 309 297 573 246 155 245 293 221 463 360,37 37 40 38 38 38 38 39 39 39 32,3474
A,162092,train,8,9,8 9,2,654 143,39 32,797
A,162092,train,2,5,2 3 4 5,4,547 639 485 450 501 209,39 39 37 37 37 32,2831
A,162092,train,4,6,4 3 2 3 4 5 6,7,335 383 401 212 178 162 453 413,39 39 37 37 37 37 40 32,2537
A,162092,train,5,9,5 4 3 2 3 4 5 6 7 8 9,11,615 261 348 440 403 188 184 265 237 197 477 190 360,39 39 39 39 37 37 37 40 40 40 39 39 32,4165
A,162092,train,1,3,1 2 3 4 5 4 3,7,991 389 191 473 361 188 402,38 37 37 37 39 39 32,2995
A,162092,train,1,3,1 2 3,3,839 579 250,38 37 32,1668
A,162092,train,1,2,1 2,2,277 165,38 32,442
A,162092,train,1,3,1 2 3,3,1108 597 214,38 37 32,1919
A,162092,train,4,3,4 5 6 7 8 9 10 9 8 7 8 9 10 1 2 3,16,676 729 223 786 245 312 492 1478 217 401 403 398 202 190 206 149 232 191 241 307 427,37 40 40 39 39 38 39 37 37 37 37 39 39 39 39 39 38 38 38 37 32,8505
A,162092,train,4,6,4 5 4 3 4 5 6,7,4846 2782 224 193 292 199 245 189 182 167,38 37 38 38 39 39 37 37 40 32,9319
A,162092,train,10,7,10 9 8 7,4,949 544 415 273,37 37 37 32,2181
A,162092,train,10,7,10 9 8 7,4,343 258 283 467,37 37 37 32,1351
A,162092,train,10,7,10 9 8 7,4,593 258 257 373,37 37 37 32,1481
A,162092,train,1,3,1 2 3,3,472 326 499 387 282,37 37 38 37 32,1966
A,162092,train,10,7,10 9 8 7,4,389 206 174 198 402,37 37 37 37 32,1369
A,162092,train,2,5,2 3 4 5,4,1297 237 182 139 444,37 37 37 37 32,2299
A,162092,train,4,6,4 5 6,3,228 206 150 372 246,37 37 37 40 32,1202
A,162092,train,4,6,4 5 6,3,155 357 272 211,37 37 40 32,995
A,162092,train,4,6,4 5 6,3,288 344 309 168,37 37 40 32,1109
A,162092,train,6,5,6 5,2,913 420,38 32,1333
A,162092,train,4,6,4 5 6,3,331 242 225,37 40 32,798
A,162092,train,4,6,4 5 6,3,165 187 408 175,37 37 40 32,935
A,162092,train,10,7,10 9 8 7,4,37 194 308 400,37 37 37 32,939
A,162092,train,1,3,1 2 3,3,349 492 454,38 37 32,1295
A,162092,train,10,7,10 9 8 7,4,36 171 448 430,37 37 37 32,1085
A,162092,train,10,7,10 9 8 7,4,1010 187 141 405,37 37 37 32,1743
A,162092,train,1,3,1 2 3,3,1119 227 367 183 279 594,37 37 38 38 37 32,2769
A,162092,train,10,7,10 9 8 7,4,917 262 250 450,37 37 37 32,1879
A,162092,train,4,6,4 5 6,3,238 351 385 5538,37 37 40 32,6512
A,162092,train,8,2,8 7 6 5 4 3 2,7,362 196 342 215 276 249 248 391 368,37 37 38 38 38 39 39 39 32,2647
A,162092,train,4,6,4 5 6,3,664 305 276 822,37 37 40 32,2067
A,162092,train,10,7,10 9 8 7,4,312 287 439 243,37 37 37 32,1281
A,162092,train,10,7,10 9 8 7,4,28 509 312 770,37 37 37 32,1619
A,162092,train,8,6,8 7 6,3,1526 525 708,37 38 32,2759
A,162092,train,1,3,1 2 3,3,357 296 315 375 276,37 38 38 37 32,1619
A,162092,train,3,5,3 4 5,3,451 391 314,37 37 32,1156
A,162092,train,1,3,1 2 3,3,402 288 456 163,37 38 37 32,1309
A,162092,train,10,6,10 9 8 7 6,5,443 699 398 206 341 221,37 37 37 37 38 32,2308
A,162092,train,10,7,10 9 8 7,4,530 258 330 269,37 37 37 32,1387
A,162092,train,1,3,1 10 9 8 7 6 5 4 3,9,480 454 529 218 509 620 305 326 167 272 187 516,37 40 37 37 37 40 38 38 38 39 39 32,4583
A,162092,train,1,3,1 10 9 8 7 6 5 4 3,9,380 479 271 342 512 412 301 217 473 218 729,37 40 37 37 37 37 38 38 39 39 32,4334
A,162092,train,1,3,1 2 3,3,342 277 443 552,37 38 37 32,1614
A,162092,train,10,7,10 9 8 7,4,398 173 135 659,37 37 37 32,1365
A,162092,test,1,6,1 2,2,350,38,350
A,162092,test,1,6,1 2,2,236,38,236
A,162092,test,6,1,6 7,2,314,40,314
A,162092,test,7,2,7 8,2,323,39,323
A,162092,test,6,1,6 5,2,711,38,711
A,162092,test,2,7,2 3,2,378,37,378
A,162092,test,6,1,6 7,2,382,40,382
A,162092,test,2,7,2 3,2,640,37,640
A,162092,test,7,2,7 8,2,1156,39,1156
A,162092,test,1,6,1 2,2,399,38,399
A,162092,test,6,1,6 5,2,210,38,210
A,162092,test,2,7,2 3,2,261,37,261
A,162092,test,1,6,1 10,2,66,40,66
A,162092,test,2,7,2 3,2,312,37,312
A,162092,test,6,1,6 5,2,418,38,418
A,162092,test,7,2,7 6,2,815,38,815
A,162092,test,1,6,1 2,2,635,38,635
A,162092,test,7,2,7 6,2,393,38,393
A,162092,test,2,7,2 3,2,72,37,72
A,162092,test,7,2,7 6,2,118 774,37 38,892
