group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,168757,train,1,3,1 10 1 2 3,5,906 2325 3846 1489 3346 1255 752,40 38 13 32 38 37 32,13919
A,168757,train,1,3,1 2 3,3,448 719 378,38 37 32,1545
A,168757,train,10,7,10 9 8 7,4,515 1201 767 440,37 37 37 32,2923
A,168757,train,1,3,1 2 1 10 9 8 7 8 9 10 1 2 3,13,393 1238 856 793 1176 1351 503 961 512 473 439 1297 769 327,38 40 40 37 37 37 39 39 39 39 38 38 37 32,11088
A,168757,train,10,3,10 1 2 3,4,400 903 649 407,38 38 37 32,2359
A,168757,train,9,6,9 8 7 6,4,682 711 896 527,37 37 38 32,2816
A,168757,train,4,6,4 3 4 5 6,5,650 848 248 1163 398,39 37 37 40 32,3307
A,168757,train,10,4,10 1 2 3 4,5,3899 710 1168 1081 302,38 38 37 37 32,7160
A,168757,train,4,6,4 5 6,3,346 970 310,37 40 32,1626
A,168757,train,4,6,4 5 6,3,391 919 320,37 40 32,1630
A,168757,train,10,7,10 9 8 7,4,447 773 495 305,37 37 37 32,2020
A,168757,train,4,6,4 5 6,3,343 703 328,37 40 32,1374
A,168757,train,1,3,1 2 3,3,385 519 344,38 37 32,1248
A,168757,train,10,7,10 9 8 7,4,582 400 320 383,37 37 37 32,1685
A,168757,train,2,3,2 3,2,392 311,37 32,703
A,168757,train,4,10,4 3 2 1 10,5,436 808 792 688 328,39 39 40 40 32,3052
A,168757,train,1,3,1 2 3,3,436 456 287,38 37 32,1179
A,168757,train,10,7,10 9 8 7,4,326 537 351 328,37 37 37 32,1542
A,168757,train,1,4,1 2 3 4,4,360 534 535 304,38 37 37 32,1733
A,168757,train,1,3,1 2 3,3,327 456 304,38 37 32,1087
A,168757,train,10,7,10 9 8 7,4,334 415 401 280,37 37 37 32,1430
A,168757,train,1,3,1 2 3,3,357 482 302,38 37 32,1141
A,168757,train,1,3,1 2 3,3,311 368 288,38 37 32,967
A,168757,train,1,7,1 10 9 8 7,5,357 561 608 296 272,40 37 37 37 32,2094
A,168757,train,7,9,7 8 9,3,1444 495 407,39 39 32,2346
A,168757,train,4,6,4 5 6,3,925 737 360,37 40 32,2022
A,168757,train,3,10,3 4 5 6 7 8 9 10,8,1048 615 736 519 1216 879 737 472,37 37 40 40 39 39 39 32,6222
A,168757,train,5,8,5 6 7 8,4,468 517 665 767,40 40 39 32,2417
A,168757,train,1,3,1 2 3,3,434 383 272,38 37 32,1089
A,168757,train,1,3,1 2 3,3,428 296 239,38 37 32,963
A,168757,train,4,6,4 5 6,3,380 392 377,37 40 32,1149
A,168757,train,4,6,4 5 6,3,430 317 257,37 40 32,1004
A,168757,train,1,3,1 2 3,3,1388 503 1745 406 265,16 16 38 37 32,4307
A,168757,train,5,8,5 4 3 2 1 10 9 8,8,388 888 504 751 864 833 558 256,39 39 39 40 40 37 37 32,5042
A,168757,train,10,7,10 9 8 7,4,452 343 382 273,37 37 37 32,1450
A,168757,train,10,7,10 9 8 7,4,314 288 504 272,37 37 37 32,1378
A,168757,train,4,6,4 5 6,3,515 583 327,37 40 32,1425
A,168757,train,10,7,10 9 8 7,4,332 208 392 225,37 37 37 32,1157
A,168757,train,10,7,10 9 8 7,4,420 285 280 256,37 37 37 32,1241
A,168757,train,1,3,1 2 3,3,586 311 223,38 37 32,1120
A,168757,train,10,7,10 9 8 7,4,375 244 208 233,37 37 37 32,1060
A,168757,train,3,2,3 2,2,312 240,39 32,552
A,168757,train,10,7,10 9 8 7,4,315 240 207 256,37 37 37 32,1018
A,168757,train,4,6,4 5 6,3,349 200 224 286,37 37 40 32,1059
A,168757,train,10,7,10 9 8 7,4,415 190 176 193,37 37 37 32,974
A,168757,train,1,3,1 2 3,3,346 353 231,38 37 32,930
A,168757,train,10,1,10 1,2,565 310,38 32,875
A,168757,train,10,7,10 9 8 7,4,313 175 144 153,37 37 37 32,785
A,168757,train,10,7,10 9 8 7,4,344 192 151 202,37 37 37 32,889
A,168757,train,4,6,4 5 6,3,343 190 240 385,37 37 40 32,1158
A,168757,train,4,6,4 5 6,3,595 223 191 224,37 37 40 32,1233
A,168757,train,4,6,4 5 6,3,801 287 216,37 40 32,1304
A,168757,train,4,6,4 5 6,3,381 263 216,37 40 32,860
A,168757,train,10,7,10 9 8 7,4,294 204 159 121,37 37 37 32,778
A,168757,train,4,6,4 5 6,3,492 270 176,37 40 32,938
A,168757,train,1,3,1 2 3,3,345 272 160,38 37 32,777
A,168757,train,4,6,4 5 6,3,337 215 200,37 40 32,752
A,168757,train,1,3,1 2 3,3,322 407 264,38 37 32,993
A,168757,train,4,6,4 5 6,3,375 231 255,37 40 32,861
A,168757,train,10,6,10 9 8 7 6,5,400 232 223 785 335,37 37 37 38 32,1975
A,168757,train,1,3,1 2 3,3,305 278 233,38 37 32,816
A,168757,train,10,7,10 9 8 7,4,305 208 119 207,37 37 37 32,839
A,168757,train,1,3,1 2 3,3,334 255 247,38 37 32,836
A,168757,train,4,6,4 5 6,3,310 216 208,37 40 32,734
A,168757,train,10,7,10 9 8 7,4,336 206 144 136,37 37 37 32,822
A,168757,train,4,6,4 5 6,3,373 199 209,37 40 32,781
A,168757,train,10,4,10 1 2 3 4,5,376 768 615 614 192,38 38 37 37 32,2565
A,168757,train,1,3,1 2 3,3,329 232 241,38 37 32,802
A,168757,train,3,1,3 2 1,3,283 841 271,39 40 32,1395
A,168757,train,8,4,8 7 6 5 4,5,420 288 519 481 712 225,37 37 38 38 39 32,2645
A,168757,train,1,3,1 2 3,3,460 273 400 159,38 39 37 32,1292
A,168757,train,10,7,10 9 8 7,4,352 214 169 136,37 37 37 32,871
A,168757,train,10,7,10 9 8 7,4,398 192 152 167,37 37 37 32,909
A,168757,train,2,3,2 3,2,326 182,37 32,508
A,168757,train,4,6,4 5 6,3,335 206 185,37 40 32,726
A,168757,train,10,7,10 9 8 7,4,672 199 192 143,37 37 37 32,1206
A,168757,train,10,7,10 9 8 7,4,565 192 152 104,37 37 37 32,1013
A,168757,train,1,3,1 2 3,3,312 215 159,38 37 32,686
A,168757,train,4,6,4 5 6,3,332 208 168,37 40 32,708
A,168757,train,1,3,1 2 3,3,510 375 254 226,37 38 37 32,1365
A,168757,test,7,2,7 8,2,86,39,86
A,168757,test,1,6,1 2,2,259,38,259
A,168757,test,1,6,1 2,2,439,38,439
A,168757,test,6,1,6 5,2,357,38,357
A,168757,test,6,1,6 5,2,300,38,300
A,168757,test,7,2,7 8,2,323,39,323
A,168757,test,7,2,7 8,2,395,39,395
A,168757,test,6,1,6 5,2,442,38,442
A,168757,test,7,2,7 8,2,253,39,253
A,168757,test,1,6,1 2,2,361,38,361
A,168757,test,1,6,1 10,2,324,40,324
A,168757,test,2,7,2 1,2,329,40,329
A,168757,test,2,7,2 3,2,539,37,539
A,168757,test,2,7,2 3,2,306,37,306
A,168757,test,6,1,6 7,2,373,40,373
A,168757,test,6,1,6 7,2,329,40,329
A,168757,test,2,7,2 1,2,285,40,285
A,168757,test,1,6,1 10,2,296,40,296
A,168757,test,2,7,2 3,2,318,37,318
A,168757,test,7,2,7 8,2,426,39,426
