group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, timestamp, datetime
A,109956,train,2,8,2 3 4 5 4 3 2 3 4 5 4 3 2 1 10 1 2 3 4 5 6 7 6 5 4 3 2 1 10 1 2 3 4 5 6 7 6 5 4 3 2 3 4 5 6 7 6 5 4 3 2 1 10 9 8 7 8,57,3152 179 200 1218 190 560 1539 325 432 433 617 870 552 489 927 1497 591 545 1584 423 536 538 8127 479 488 448 383 897 952 680 1800 751 568 784 737 759 776 1360 184 184 3120 168 184 184 176 168 168 656 736 384 344 697 1943 992 424 368 184 176 176 200 240 656 1348 228 536 1520 929 967 1097 1647 1040 1057 687 528 10192 232 192 176 184 176 168 168 160 169 167 1287 818 951 768 1193 944 703 1321 680 519 337 807 360 336 192 18378 512 416 305 697 422 368 343 777 3471,38 38 38 40 40 40 38 38 38 38 38 40 40 40 40 37 37 37 39 39 39 39 38 38 38 38 38 37 37 37 39 39 39 40 40 40 40 40 40 40 40 40 40 40 40 40 40 37 37 37 37 39 13 39 39 39 39 39 39 39 39 39 40 40 38 38 38 38 37 37 37 39 39 39 40 40 40 40 40 40 40 40 40 40 40 38 38 38 38 37 37 37 39 39 39 39 40 40 40 40 37 37 37 37 38 38 38 38 40 32,110571,1551068315.905,Mon Feb 25 2019 09:48:35 GMT+0530 (India Standard Time)
A,109956,train,8,2,8 9 10 9 8 7 6 5 4 3 2,11,52 702 706 997 609 1401 616 1182 624 571 685 642 558 3890,40 40 40 38 38 38 38 39 39 39 40 40 40 32,13235,1551068335.167,Mon Feb 25 2019 09:48:55 GMT+0530 (India Standard Time)
A,109956,train,2,3,2 3,2,3145 1952,38 32,5097,1551068346.293,Mon Feb 25 2019 09:49:06 GMT+0530 (India Standard Time)
A,109956,train,2,3,2 1 10 1 2 3,6,1120 609 503 872 536 449 607 1176,37 37 37 39 39 39 38 32,5872,1551068358.189,Mon Feb 25 2019 09:49:18 GMT+0530 (India Standard Time)
A,109956,train,9,6,9 8 7 6,4,625 503 529 1088 1072 1913,38 38 38 37 39 32,5730,1551068369.966,Mon Feb 25 2019 09:49:29 GMT+0530 (India Standard Time)
A,109956,train,10,7,10 9 8 7,4,658 640 623 1128,38 38 38 32,3049,1551068379.061,Mon Feb 25 2019 09:49:39 GMT+0530 (India Standard Time)
A,109956,train,9,6,9 8 7 6,4,6319 567 544 917 1276,38 38 38 39 32,9623,1551068394.733,Mon Feb 25 2019 09:49:54 GMT+0530 (India Standard Time)
A,109956,train,4,5,4 5,2,3822 1214,38 32,5036,1551068405.805,Mon Feb 25 2019 09:50:05 GMT+0530 (India Standard Time)
A,109956,train,5,7,5 4 3 2 1 10 1 2 3 4 5 4 3 2 1 10 1 2 3 4 5 6 7,23,596 770 646 618 655 769 567 624 914 501 691 469 527 473 623 1021 589 706 1117 514 558 560 888 537 487 476 629 551 1321 998 3212,38 40 40 40 40 37 37 37 39 39 39 38 38 38 38 40 40 40 40 37 37 37 39 39 39 38 38 38 37 37 32,23607,1551068435.433,Mon Feb 25 2019 09:50:35 GMT+0530 (India Standard Time)
A,109956,train,4,5,4 5,2,690 1594,38 32,2284,1551068443.752,Mon Feb 25 2019 09:50:43 GMT+0530 (India Standard Time)
