group, subj_id, stage, trial, start, goal, path, length, RTs, keys, valid_keys, RT_tot, timestamp, datetime
A,150221,train,1,2,3,2 1 10 1 2 3 4 5 6 7 8 9 10 9 10 1 10 9 10 9 8 7 8 7 8 7 6 5 4 3,30,769 868 805 508 577 352 332 779 448 491 915 376 306 405 399 558 486 558 1215 1221 407 1017 1909 949 543 1430 573 441 595 467 359 1154 2497 460 444 351 456 705 278 546 530 292 657 566 746 833 721 377 751,37 39 39 39 37 37 37 38 38 38 37 37 39 39 39 40 40 40 38 40 37 32 39 39 38 32 40 40 32 38 38 38 32 40 32 37 37 38 38 40 38 37 32 37 32 40 32 40 32,2 3 5 6 8 9 10 13 14 16 17 18 19 20 21 23 25 27 30 31 32 34 38 40 41 42 44 46 48,33422,1551487689.042,Fri Mar 01 2019 16:48:09 GMT-0800 (Pacific Standard Time)
A,150221,train,2,10,4,10 9 10 9 8 7 6 5 4,9,406 660 361 214 319 290 296 426 351 5518 617 426 699 1058,38 39 40 40 40 38 38 38 38 37 37 37 40 32,1 3 6 7 8 10 11 13,11641,1551487706.7,Fri Mar 01 2019 16:48:26 GMT-0800 (Pacific Standard Time)
A,150221,train,3,8,6,8 9 10 9 10 1 2 3 4 5 6,11,678 473 329 464 737 186 743 572 421 445 912 834,40 40 40 38 40 37 37 38 38 38 39 32,1 2 4 5 6 7 8 9 10 11,6794,1551487719.504,Fri Mar 01 2019 16:48:39 GMT-0800 (Pacific Standard Time)
A,150221,train,4,2,3,2 1 10 1 2 3,6,791 952 374 389 180 313 308 834,39 39 39 37 37 37 38 32,1 2 4 5 7,4141,1551487729.657,Fri Mar 01 2019 16:48:49 GMT-0800 (Pacific Standard Time)
A,150221,train,5,8,10,8 9 10,3,328 448 778,40 40 32,1 2,1554,1551487737.221,Fri Mar 01 2019 16:48:57 GMT-0800 (Pacific Standard Time)
A,150221,train,6,2,3,2 1 2 1 10 9 8 7 6 5 4 3,12,580 460 413 328 754 599 651 431 417 418 366 425 701 558 628,39 38 37 37 39 39 38 38 38 38 37 37 40 40 32,1 3 5 6 7 8 9 11 12 13 14,7729,1551487750.958,Fri Mar 01 2019 16:49:10 GMT-0800 (Pacific Standard Time)
A,150221,train,7,10,1,10 9 8 7 6 5 4 5 4 3 2 1,12,711 487 774 879 648 681 1009 451 811 271 450 454 713 737,38 38 38 37 37 40 39 38 40 40 40 40 39 32,1 2 3 4 5 6 8 9 10 11 13,9076,1551487766.047,Fri Mar 01 2019 16:49:26 GMT-0800 (Pacific Standard Time)
A,150221,train,8,9,3,9 10 9 8 7 6 5 4 3,9,648 382 404 219 329 380 467 669 939 454 348 599 453,40 40 38 38 38 38 39 37 37 37 40 40 32,1 3 4 5 8 9 11 12,6291,1551487778.347,Fri Mar 01 2019 16:49:38 GMT-0800 (Pacific Standard Time)
A,150221,train,9,6,10,6 7 8 9 10,5,280 708 351 372 636,39 40 40 40 32,1 2 3 4,2347,1551487786.709,Fri Mar 01 2019 16:49:46 GMT-0800 (Pacific Standard Time)
A,150221,train,10,5,9,5 6 7 6 5 4 3 2 3 4 5 6 7 6 5 4 3 2 1 10 9 8 9,23,557 419 358 407 202 378 350 390 362 211 236 269 180 164 221 470 323 188 216 350 478 608 286 292 183 188 525 357 216 195 266 399 486 403,39 39 39 37 37 37 40 40 40 40 40 38 38 38 38 39 39 39 39 37 37 37 40 40 40 40 39 39 39 39 38 38 40 32,1 2 4 5 7 8 9 12 13 14 16 17 20 21 23 24 25 27 28 31 32 33,11133,1551487803.852,Fri Mar 01 2019 16:50:03 GMT-0800 (Pacific Standard Time)
A,150221,train,11,5,8,5 4 3 2 1 10 1 2 3 4 5 6 7 6 7 8,16,321 388 496 415 315 482 560 387 232 349 418 382 400 1001 517 1451 479 394 328 653,40 40 40 40 39 39 39 37 37 37 38 38 38 39 39 37 39 39 40 32,1 2 3 5 6 8 9 11 12 13 14 15 16 17 19,9968,1551487819.83,Fri Mar 01 2019 16:50:19 GMT-0800 (Pacific Standard Time)
A,150221,train,12,5,3,5 6 5 4 3,5,444 1043 245 612 342 539,39 37 40 39 40 32,1 2 3 5,3225,1551487829.068,Fri Mar 01 2019 16:50:29 GMT-0800 (Pacific Standard Time)
A,150221,train,13,8,1,8 9 10 9 8 7 6 5 4 3 2 3 4 5 4 3 2 1,18,315 542 915 184 170 893 323 563 716 397 320 405 573 169 174 413 390 175 172 169 324 603,40 40 38 38 38 39 37 37 40 40 40 40 38 38 38 38 40 40 40 40 39 32,1 2 3 4 5 7 8 9 10 11 13 14 15 17 18 19 21,8905,1551487843.987,Fri Mar 01 2019 16:50:43 GMT-0800 (Pacific Standard Time)
