group, subj_id, stage, trial, start, goal, path, length, RTs, keys, valid_keys, RT_tot, timestamp, datetime
A,172912,train,1,9,2,9 8 7 6 5 4 3 2,8,1806 361 671 593 641 615 519 664,38 38 37 37 40 40 40 32,1 2 3 4 5 6 7,5870,1551490857.36,Fri Mar 01 2019 17:40:57 GMT-0800 (Pacific Standard Time)
A,172912,train,2,2,3,2 3,2,1614 593,38 32,1,2207,1551490865.578,Fri Mar 01 2019 17:41:05 GMT-0800 (Pacific Standard Time)
A,172912,train,3,10,9,10 9,2,378 487,38 32,1,865,1551490872.455,Fri Mar 01 2019 17:41:12 GMT-0800 (Pacific Standard Time)
A,172912,train,4,4,2,4 5 6 7 8 9 10 1 2,9,1493 840 1716 932 665 465 550 296 785 631,38 39 39 40 40 40 40 37 37 32,1 2 3 4 5 6 8 9,8373,1551490886.839,Fri Mar 01 2019 17:41:26 GMT-0800 (Pacific Standard Time)
A,172912,train,5,4,1,4 5 4 3 2 1,6,1535 567 177 463 784 560,38 40 40 40 39 32,1 2 3 4 5,4086,1551490896.935,Fri Mar 01 2019 17:41:36 GMT-0800 (Pacific Standard Time)
A,172912,train,6,8,9,8 7 6 5 4 3 2 1 10 9,10,503 592 362 798 617 375 569 680 880 639 552 288 448,38 38 37 37 37 40 40 40 39 39 39 38 32,1 3 4 6 7 8 9 10 12,7303,1551490910.248,Fri Mar 01 2019 17:41:50 GMT-0800 (Pacific Standard Time)
A,172912,train,7,5,3,5 6 7 8 9 10 1 2 3,9,648 551 499 340 552 464 457 303 632 544 408 648,39 39 39 40 40 40 40 37 37 37 38 32,1 2 4 5 6 8 9 11,6046,1551490922.303,Fri Mar 01 2019 17:42:02 GMT-0800 (Pacific Standard Time)
A,172912,train,8,4,5,4 3 2 1 10 9 8 7 6 5,10,1050 1063 1056 560 432 416 472 464 825 903 425,40 40 39 39 39 38 38 38 37 37 32,1 2 3 4 6 7 8 9 10,7666,1551490935.976,Fri Mar 01 2019 17:42:15 GMT-0800 (Pacific Standard Time)
A,172912,train,9,5,4,5 4 3 4,4,418 667 528 336,40 40 38 32,1 2 3,1949,1551490943.936,Fri Mar 01 2019 17:42:23 GMT-0800 (Pacific Standard Time)
A,172912,train,10,7,8,7 6 5 4 3 2 1 10 9 8,10,2125 675 462 279 528 489 688 575 873 480 648,37 37 37 40 40 40 39 39 38 38 32,1 2 4 5 6 7 8 9 10,7822,1551490957.768,Fri Mar 01 2019 17:42:37 GMT-0800 (Pacific Standard Time)
A,172912,train,11,2,3,2 1 10 1 10 9 8 7 6 5 4 3,12,14424 174 2967 922 671 479 512 696 777 655 576 584,39 39 37 39 38 38 38 37 37 40 40 32,1 2 3 4 5 6 7 8 9 10 11,23437,1551490987.216,Fri Mar 01 2019 17:43:07 GMT-0800 (Pacific Standard Time)
A,172912,train,12,2,3,2 3,2,480 640,38 32,1,1120,1551490994.346,Fri Mar 01 2019 17:43:14 GMT-0800 (Pacific Standard Time)
A,172912,train,13,10,5,10 1 2 3 4 5,6,389 567 642 646 473 520,37 37 38 38 38 32,1 2 3 4 5,3237,1551491003.592,Fri Mar 01 2019 17:43:23 GMT-0800 (Pacific Standard Time)
A,172912,train,14,6,10,6 7 8 9 10,5,504 910 466 437 465,39 40 40 40 32,1 2 3 4,2782,1551491012.383,Fri Mar 01 2019 17:43:32 GMT-0800 (Pacific Standard Time)
A,172912,train,15,2,6,2 3 4 5 6,5,333 672 592 588 492,38 38 38 39 32,1 2 3 4,2677,1551491021.071,Fri Mar 01 2019 17:43:41 GMT-0800 (Pacific Standard Time)
