group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,147609,train,10,7,10 9 8 7,4,603 681 463 1266,40 40 40 32,3013
A,147609,train,9,4,9 8 7 8 9 10 1 2 3 4,10,468 524 496 514 358 292 206 334 473 993 575 552 320 481 656,40 40 40 40 38 38 38 38 38 39 39 39 40 40 32,7242
A,147609,train,10,7,10 9 8 7,4,462 503 464 584,40 40 40 32,2013
A,147609,train,10,7,10 9 8 7,4,584 402 382 504,40 40 40 32,1872
A,147609,train,10,7,10 9 8 7,4,503 255 223 455,40 40 40 32,1436
A,147609,train,1,3,1 2 3,3,548 474 865 560,39 39 40 32,2447
A,147609,train,10,7,10 9 8 7,4,604 191 191 225,40 40 40 32,1211
A,147609,train,1,3,1 2 3,3,558 525 432 553,39 39 40 32,2068
A,147609,train,1,3,1 2 3,3,551 367 320,39 40 32,1238
A,147609,train,1,3,1 2 3,3,529 331 433,39 40 32,1293
A,147609,train,10,7,10 9 8 7,4,712 191 192 240,40 40 40 32,1335
A,147609,train,1,3,1 2 3 4 3,5,569 454 254 482 350,39 40 40 38 32,2109
