group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,114821,train,10,7,10 9 8 7,4,927 517 909 853,37 37 37 32,3206
A,114821,train,4,6,4 5 4 3 2 1 10 1 2 3 4 5 6,13,1002 938 523 521 1130 421 804 463 323 219 433 265 484 976 388,37 39 39 39 40 40 38 37 38 38 37 37 37 40 32,8890
A,114821,train,4,6,4 5 6,3,34 1020 361,37 40 32,1415
A,114821,train,1,3,1 2 3,3,2082 1189 555,38 37 32,3826
A,114821,train,3,2,3 2 1 2 3 2,6,623 883 388 1501 1549 1391 610,39 40 32 38 37 39 32,6945
A,114821,train,4,6,4 5 6,3,725 1017 334,37 40 32,2076
A,114821,train,4,6,4 5 6,3,397 385 335,37 40 32,1117
A,114821,train,10,7,10 1 2 3 4 5 4 3 2 1 10 9 8 7,14,809 1091 1032 988 1057 1571 517 767 1199 1051 1239 1115 639 651,38 38 37 37 37 39 39 39 40 40 37 37 37 32,13726
A,114821,train,1,3,1 10 9 10 1 2 3,7,1475 1617 1219 364 588 577 994 375,40 37 39 39 38 38 37 32,7209
A,114821,train,7,1,7 8 9 10 1,5,1486 1334 913 937 343,39 39 39 38 32,5013
