group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,100350,train,3,6,3 4 5 6,4,1407 560 730 285,40 40 39 32,2982
A,100350,train,1,3,1 10 9 8 7 6 5 4 3,9,514 384 432 488 488 688 688 1353 591 328,39 39 40 40 40 37 37 38 38 32,5954
A,100350,train,6,7,6 7,2,442 303,39 32,745
A,100350,train,1,3,1 2 3,3,985 950 315,37 40 32,2250
A,100350,train,10,7,10 9 8 7,4,633 568 473 454,40 40 40 32,2128
A,100350,train,4,6,4 5 6,3,199 930 319,40 39 32,1448
A,100350,train,4,6,4 5 6,3,556 1387 350,40 39 32,2293
A,100350,train,1,3,1 2 3,3,666 838 320,37 40 32,1824
A,100350,train,10,7,10 9 8 7,4,569 557 447 305,40 40 40 32,1878
A,100350,train,10,7,10 9 8 7,4,554 243 407 304,40 40 40 32,1508
A,100350,train,4,6,4 5 6,3,415 380 528 241,40 40 39 32,1564
A,100350,train,2,5,2 3 4 5,4,466 1101 632 304,40 40 40 32,2503
