group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,192575,train,10,7,10 9 8 7,4,1164 2158 888 674 393,40 40 40 16 32,5277
A,192575,train,4,6,4 5 6,3,392 346 1531,40 37 32,2269
A,192575,train,10,7,10 1 2 3 4 5 6 7,8,800 1353 1493 890 967 844 776 574,39 39 40 40 40 37 37 32,7697
A,192575,train,9,3,9 8 7 6 5 4 3,7,1211 820 832 844 2307 764 1046,40 40 39 39 38 38 32,7824
A,192575,train,10,7,10 9 8 7,4,481 1449 1462 294,40 40 40 32,3686
A,192575,train,2,9,2 3 4 5 4 3 2 1 10 9,10,443 789 673 1125 292 484 451 607 630 652 416,40 40 40 40 38 38 38 37 37 40 32,6562
A,192575,train,1,3,1 10 9 8 7 6 5 4 3,9,412 1292 811 731 595 732 517 653 765 461,37 40 40 40 39 39 39 38 38 32,6969
A,192575,train,4,6,4 5 6,3,468 595 562,40 37 32,1625
A,192575,train,1,3,1 10 9 8 7 6 5 4 3,9,405 675 877 821 666 493 517 474 405 618 270 416 350 280 585 327,37 40 32 40 32 40 32 39 32 39 32 39 38 32 38 32,8179
A,192575,train,1,3,1 10 9 8 7 6 5 4 3,9,386 752 663 1024 776 856 933 405 349,37 40 40 40 39 39 38 38 32,6144
