group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,188780,train,1,3,1 2 3,3,520 864 351,40 39 32,1735
A,188780,train,4,6,4 3 2 1 10 9 8 7 6,9,423 631 1596 1484 864 401 1007 712 865 695,37 37 38 38 38 39 39 39 40 32,8678
A,188780,train,10,7,10 1 2 3 4 5 6 7,8,392 455 417 498 597 498 558 480 16 320 599,40 40 40 39 39 39 39 40 38 38 32,4830
A,188780,train,1,3,1 10 9 8 7 6 5 4 3,9,423 454 639 671 450 457 414 384 520 576 624 552,38 38 39 39 39 39 40 40 40 37 37 32,6164
A,188780,train,8,7,8 7,2,791 379,39 32,1170
A,188780,train,6,8,6 5 4 3 2 1 10 9 8,9,390 476 1192 720 730 1311 455 840 560 275,40 40 37 37 37 38 38 39 39 32,6949
A,188780,train,10,7,10 9 8 7,4,372 1083 463 294,39 39 39 32,2212
A,188780,train,1,3,1 2 3,3,1161 726 304,40 39 32,2191
A,188780,train,10,7,10 9 8 7,4,457 497 504 288,39 39 39 32,1746
A,188780,train,4,6,4 5 6,3,599 949 280,39 38 32,1828
A,188780,train,10,7,10 9 8 7,4,1491 479 440 279,39 39 39 32,2689
