group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, timestamp, datetime
A,174820,train,6,4,6 7 8 1 2 3 4,7,340 544 750 576 620 506 314,40 40 39 39 38 38 32,3650,1541199774.977,Fri Nov 02 2018 16:02:54 GMT-0700 (Pacific Daylight Time)
A,174820,train,5,4,5 4,2,467 420,39 32,887,1541199781.876,Fri Nov 02 2018 16:03:01 GMT-0700 (Pacific Daylight Time)
A,174820,train,7,8,7 8,2,323 328,40 32,651,1541199788.531,Fri Nov 02 2018 16:03:08 GMT-0700 (Pacific Daylight Time)
A,174820,train,8,6,8 1 2 3 4 5 6,7,985 612 541 399 429 396 1529,39 39 38 38 37 37 32,4891,1541199799.431,Fri Nov 02 2018 16:03:19 GMT-0700 (Pacific Daylight Time)
A,174820,train,3,2,3 2,2,365 328,40 32,693,1541199806.131,Fri Nov 02 2018 16:03:26 GMT-0700 (Pacific Daylight Time)
A,174820,train,7,6,7 6,2,357 328,38 32,685,1541199812.821,Fri Nov 02 2018 16:03:32 GMT-0700 (Pacific Daylight Time)
A,174820,train,1,3,1 2 3,3,634 832 604,39 38 32,2070,1541199820.899,Fri Nov 02 2018 16:03:40 GMT-0700 (Pacific Daylight Time)
A,174820,train,3,2,3 2,2,364 265,40 32,629,1541199827.533,Fri Nov 02 2018 16:03:47 GMT-0700 (Pacific Daylight Time)
A,174820,train,5,4,5 4,2,358 294,39 32,652,1541199834.195,Fri Nov 02 2018 16:03:54 GMT-0700 (Pacific Daylight Time)
A,174820,train,5,2,5 4 3 2,4,337 896 412 264,39 40 40 32,1909,1541199842.111,Fri Nov 02 2018 16:04:02 GMT-0700 (Pacific Daylight Time)
A,174820,train,8,7,8 7,2,354 275,38 32,629,1541199848.745,Fri Nov 02 2018 16:04:08 GMT-0700 (Pacific Daylight Time)
A,174820,train,1,2,1 2,2,496 490,39 32,986,1541199855.736,Fri Nov 02 2018 16:04:15 GMT-0700 (Pacific Daylight Time)
A,174820,train,5,4,5 4,2,392 247,39 32,639,1541199862.385,Fri Nov 02 2018 16:04:22 GMT-0700 (Pacific Daylight Time)
A,174820,train,1,2,1 2,2,587 289,39 32,876,1541199869.267,Fri Nov 02 2018 16:04:29 GMT-0700 (Pacific Daylight Time)
A,174820,train,2,3,2 3,2,381 222,38 32,603,1541199875.875,Fri Nov 02 2018 16:04:35 GMT-0700 (Pacific Daylight Time)
A,174820,train,5,4,5 4,2,14649 1025,39 32,15674,1541199897.554,Fri Nov 02 2018 16:04:57 GMT-0700 (Pacific Daylight Time)
A,174820,train,5,6,5 6,2,458 317,37 32,775,1541199904.336,Fri Nov 02 2018 16:05:04 GMT-0700 (Pacific Daylight Time)
A,174820,train,1,3,1 2 3,3,466 772 389,39 38 32,1627,1541199911.971,Fri Nov 02 2018 16:05:11 GMT-0700 (Pacific Daylight Time)
A,174820,train,3,2,3 2,2,437 279,40 32,716,1541199918.692,Fri Nov 02 2018 16:05:18 GMT-0700 (Pacific Daylight Time)
A,174820,train,5,4,5 4,2,344 256,39 32,600,1541199925.299,Fri Nov 02 2018 16:05:25 GMT-0700 (Pacific Daylight Time)
A,174820,train,3,2,3 2,2,405 233,40 32,638,1541199931.945,Fri Nov 02 2018 16:05:31 GMT-0700 (Pacific Daylight Time)
A,174820,train,7,6,7 6,2,428 239,38 32,667,1541199938.621,Fri Nov 02 2018 16:05:38 GMT-0700 (Pacific Daylight Time)
A,174820,train,3,5,3 4 5,3,635 604 252,38 37 32,1491,1541199946.119,Fri Nov 02 2018 16:05:46 GMT-0700 (Pacific Daylight Time)
A,174820,train,2,3,2 3,2,387 547,38 32,934,1541199953.061,Fri Nov 02 2018 16:05:53 GMT-0700 (Pacific Daylight Time)
A,174820,train,4,5,4 5,2,304 272,37 32,576,1541199959.643,Fri Nov 02 2018 16:05:59 GMT-0700 (Pacific Daylight Time)
A,174820,train,2,1,2 1,2,526 302,37 32,828,1541199966.479,Fri Nov 02 2018 16:06:06 GMT-0700 (Pacific Daylight Time)
A,174820,train,7,8,7 8,2,426 277,40 32,703,1541199973.189,Fri Nov 02 2018 16:06:13 GMT-0700 (Pacific Daylight Time)
A,174820,train,8,2,8 1 2,3,551 820 283,39 39 32,1654,1541199980.851,Fri Nov 02 2018 16:06:20 GMT-0700 (Pacific Daylight Time)
