group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, reward, timestamp, datetime
A,147162,train,6,-1,6 5 4,3,1304 360 279,37 40 32,1943,207,1543515570.595,Thu Nov 29 2018 13:19:30 GMT-0500 (Eastern Standard Time)
A,147162,train,4,5,4 5,2,689 480,38 32,1169,207,1543515573.269,Thu Nov 29 2018 13:19:33 GMT-0500 (Eastern Standard Time)
A,147162,train,10,-1,10 1 2 3 4,5,1118 320 199 193 233,37 37 38 38 32,2063,207,1543515576.837,Thu Nov 29 2018 13:19:36 GMT-0500 (Eastern Standard Time)
A,147162,train,4,-1,4,1,1232,32,1232,207,1543515579.573,Thu Nov 29 2018 13:19:39 GMT-0500 (Eastern Standard Time)
A,147162,train,9,2,9 10 1 2,4,815 192 153 255,40 37 37 32,1415,81,1543515582.493,Thu Nov 29 2018 13:19:42 GMT-0500 (Eastern Standard Time)
A,147162,train,8,-1,8 7 6 5,4,682 182 224 191 177,38 38 37 37 32,1456,207,1543515585.452,Thu Nov 29 2018 13:19:45 GMT-0500 (Eastern Standard Time)
A,147162,train,5,-1,5,1,1263,32,1263,207,1543515588.221,Thu Nov 29 2018 13:19:48 GMT-0500 (Eastern Standard Time)
A,147162,train,2,10,2 1 10,3,577 191 312,39 39 32,1080,33,1543515590.805,Thu Nov 29 2018 13:19:50 GMT-0500 (Eastern Standard Time)
A,147162,train,4,-1,4,1,1089,32,1089,207,1543515593.396,Thu Nov 29 2018 13:19:53 GMT-0500 (Eastern Standard Time)
A,147162,train,10,-1,10 1 2 3 4,5,739 152 221 176 337,37 37 38 38 32,1625,207,1543515596.524,Thu Nov 29 2018 13:19:56 GMT-0500 (Eastern Standard Time)
A,147162,train,3,-1,3 4,2,729 392,38 32,1121,207,1543515599.148,Thu Nov 29 2018 13:19:59 GMT-0500 (Eastern Standard Time)
A,147162,train,7,-1,7 6 5,3,642 174 256,37 37 32,1072,207,1543515601.724,Thu Nov 29 2018 13:20:01 GMT-0500 (Eastern Standard Time)
A,147162,train,3,-1,3 4,2,728 463,38 32,1191,207,1543515604.42,Thu Nov 29 2018 13:20:04 GMT-0500 (Eastern Standard Time)
A,147162,train,7,2,7 6 5 4 3 2,6,642 135 208 152 136 271,37 37 40 40 40 32,1544,81,1543515607.468,Thu Nov 29 2018 13:20:07 GMT-0500 (Eastern Standard Time)
A,147162,train,7,-1,7 6 5,3,576 177 367,37 37 32,1120,207,1543515610.091,Thu Nov 29 2018 13:20:10 GMT-0500 (Eastern Standard Time)
A,147162,train,2,1,2 1,2,675 255,39 32,930,81,1543515612.525,Thu Nov 29 2018 13:20:12 GMT-0500 (Eastern Standard Time)
A,147162,train,9,3,9 10 1 2 3,5,824 255 129 168 128 232,40 37 37 37 38 32,1736,81,1543515615.764,Thu Nov 29 2018 13:20:15 GMT-0500 (Eastern Standard Time)
A,147162,train,2,8,2 1 10 9 8,5,586 205 216 144 217,39 39 38 38 32,1368,33,1543515618.636,Thu Nov 29 2018 13:20:18 GMT-0500 (Eastern Standard Time)
A,147162,train,7,-1,7 6 5,3,817 164 237,37 37 32,1218,207,1543515621.357,Thu Nov 29 2018 13:20:21 GMT-0500 (Eastern Standard Time)
A,147162,train,1,-1,1 2 1,3,663 721 1366,37 39 32,2750,289,1543515625.613,Thu Nov 29 2018 13:20:25 GMT-0500 (Eastern Standard Time)
A,147162,train,3,10,3 2 1 10,4,746 158 193 136 288,40 40 39 39 32,1521,260,1543515628.637,Thu Nov 29 2018 13:20:28 GMT-0500 (Eastern Standard Time)
A,147162,train,1,-1,1,1,1480,32,1480,289,1543515631.621,Thu Nov 29 2018 13:20:31 GMT-0500 (Eastern Standard Time)
A,147162,train,6,-1,6 5 4 3 2,5,1240 231 184 151 504,37 40 40 40 32,2310,219,1543515635.435,Thu Nov 29 2018 13:20:35 GMT-0500 (Eastern Standard Time)
A,147162,train,8,10,8 9 10,3,744 160 273,40 40 32,1177,125,1543515638.116,Thu Nov 29 2018 13:20:38 GMT-0500 (Eastern Standard Time)
A,147162,train,2,-1,2,1,1839,32,1839,219,1543515641.459,Thu Nov 29 2018 13:20:41 GMT-0500 (Eastern Standard Time)
A,147162,train,2,-1,2,1,1896,32,1896,219,1543515644.86,Thu Nov 29 2018 13:20:44 GMT-0500 (Eastern Standard Time)
A,147162,train,1,-1,1,1,1703,32,1703,219,1543515648.069,Thu Nov 29 2018 13:20:48 GMT-0500 (Eastern Standard Time)
A,147162,train,9,-1,9 10 1,3,1016 271 504,40 37 32,1791,219,1543515651.364,Thu Nov 29 2018 13:20:51 GMT-0500 (Eastern Standard Time)
A,147162,train,4,2,4 3 2,3,757 161 252,40 40 32,1170,219,1543515654.042,Thu Nov 29 2018 13:20:54 GMT-0500 (Eastern Standard Time)
A,147162,train,5,8,5 6 7 8,4,772 160 135 159 233,39 39 39 40 32,1459,125,1543515657.005,Thu Nov 29 2018 13:20:57 GMT-0500 (Eastern Standard Time)
A,147162,train,2,3,2 3,2,640 391 273,37 38 32,1304,219,1543515659.813,Thu Nov 29 2018 13:20:59 GMT-0500 (Eastern Standard Time)
A,147162,train,2,-1,2,1,1863,32,1863,219,1543515663.179,Thu Nov 29 2018 13:21:03 GMT-0500 (Eastern Standard Time)
A,147162,train,5,-1,5,1,1593,32,1593,264,1543515666.276,Thu Nov 29 2018 13:21:06 GMT-0500 (Eastern Standard Time)
