group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, reward, timestamp, datetime
A,171260,train,1,-1,1,1,1340,32,1340,250,1552349979.191,Mon Mar 11 2019 20:19:39 GMT-0400 (Eastern Daylight Time)
A,171260,train,5,-1,5,1,324,32,324,256,1552349981.039,Mon Mar 11 2019 20:19:41 GMT-0400 (Eastern Daylight Time)
A,171260,train,9,-1,9,1,200,32,200,288,1552349982.76,Mon Mar 11 2019 20:19:42 GMT-0400 (Eastern Daylight Time)
A,171260,train,3,-1,3,1,162,32,162,185,1552349984.447,Mon Mar 11 2019 20:19:44 GMT-0400 (Eastern Daylight Time)
A,171260,train,7,-1,7,1,164,32,164,105,1552349986.136,Mon Mar 11 2019 20:19:46 GMT-0400 (Eastern Daylight Time)
A,171260,train,9,2,9 10 1 2,4,840 1020 272 200 230 290,32 40 37 37 18 32,2852,228,1552349990.509,Mon Mar 11 2019 20:19:50 GMT-0400 (Eastern Daylight Time)
A,171260,train,4,-1,4,1,992,32,992,178,1552349993.022,Mon Mar 11 2019 20:19:53 GMT-0400 (Eastern Daylight Time)
A,171260,train,7,-1,7 6 5,3,1632 136 440,37 37 32,2208,255,1552349996.757,Mon Mar 11 2019 20:19:56 GMT-0400 (Eastern Daylight Time)
A,171260,train,4,2,4 3 2,3,1104 215 497,40 40 32,1816,14,1552350000.126,Mon Mar 11 2019 20:20:00 GMT-0400 (Eastern Daylight Time)
A,171260,train,9,-1,9 8 7,3,709 642 475 360,38 37 38 32,2186,79,1552350003.838,Mon Mar 11 2019 20:20:03 GMT-0400 (Eastern Daylight Time)
A,171260,train,5,-1,5,1,649,32,649,255,1552350006.016,Mon Mar 11 2019 20:20:06 GMT-0400 (Eastern Daylight Time)
A,171260,train,4,-1,4,1,433,32,433,255,1552350007.972,Mon Mar 11 2019 20:20:07 GMT-0400 (Eastern Daylight Time)
