group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, reward, timestamp, datetime
A,177815,train,8,-1,8 7 6,3,1121 648 1992,38 37 32,3761,250,1543587793.734,Fri Nov 30 2018 09:23:13 GMT-0500 (Eastern Standard Time)
A,177815,train,10,7,10 1 2 1 10 9 8 7,8,830 776 352 215 345 192 168 416,37 37 39 39 38 38 38 32,3294,81,1543587798.533,Fri Nov 30 2018 09:23:18 GMT-0500 (Eastern Standard Time)
A,177815,train,5,1,5 4 3 2 1,5,1168 191 177 320 264,40 40 40 39 32,2120,125,1543587802.157,Fri Nov 30 2018 09:23:22 GMT-0500 (Eastern Standard Time)
A,177815,train,10,-1,10 9 8 7 6,5,1383 225 176 359 328,38 38 38 37 32,2471,250,1543587806.132,Fri Nov 30 2018 09:23:26 GMT-0500 (Eastern Standard Time)
A,177815,train,2,5,2 3 4 5,4,781 216 232 376,38 38 38 32,1605,250,1543587809.244,Fri Nov 30 2018 09:23:29 GMT-0500 (Eastern Standard Time)
A,177815,train,3,2,3 4 3 2,4,689 455 209 263,38 40 40 32,1616,125,1543587812.364,Fri Nov 30 2018 09:23:32 GMT-0500 (Eastern Standard Time)
A,177815,train,6,4,6 5 4,3,654 256 264,37 40 32,1174,250,1543587815.045,Fri Nov 30 2018 09:23:35 GMT-0500 (Eastern Standard Time)
A,177815,train,10,-1,10 9 8,3,1112 280 1128,38 38 32,2520,231,1543587819.068,Fri Nov 30 2018 09:23:39 GMT-0500 (Eastern Standard Time)
A,177815,train,3,1,3 2 1,3,1112 335 192 288 303,39 40 40 39 32,2230,54,1543587822.804,Fri Nov 30 2018 09:23:42 GMT-0500 (Eastern Standard Time)
A,177815,train,1,9,1 10 9,3,648 287 272,39 38 32,1207,231,1543587825.516,Fri Nov 30 2018 09:23:45 GMT-0500 (Eastern Standard Time)
A,177815,train,4,10,4 5 6 7 8 9 10,7,1038 360 336 193 224 176 160 336,39 38 39 39 40 40 40 32,2823,231,1543587829.844,Fri Nov 30 2018 09:23:49 GMT-0500 (Eastern Standard Time)
A,177815,train,3,7,3 4 5 6 7,5,746 174 280 192 216,38 38 39 39 32,1608,231,1543587832.955,Fri Nov 30 2018 09:23:52 GMT-0500 (Eastern Standard Time)
A,177815,train,1,-1,1 10 9,3,761 248 288,39 38 32,1297,231,1543587835.756,Fri Nov 30 2018 09:23:55 GMT-0500 (Eastern Standard Time)
A,177815,train,7,10,7 8 9 10,4,800 224 161 287,40 40 40 32,1472,231,1543587838.732,Fri Nov 30 2018 09:23:58 GMT-0500 (Eastern Standard Time)
A,177815,train,10,2,10 9 10 1 2,5,744 648 280 176 257,38 40 37 37 32,2105,54,1543587842.341,Fri Nov 30 2018 09:24:02 GMT-0500 (Eastern Standard Time)
A,177815,train,7,6,7 6,2,599 401 263,39 37 32,1263,21,1543587845.108,Fri Nov 30 2018 09:24:05 GMT-0500 (Eastern Standard Time)
A,177815,train,6,-1,6 7 8 9,4,545 312 192 455,39 40 40 32,1504,231,1543587848.115,Fri Nov 30 2018 09:24:08 GMT-0500 (Eastern Standard Time)
A,177815,train,8,2,8 9 10 1 2,5,959 200 311 169 232,40 40 37 37 32,1871,54,1543587851.49,Fri Nov 30 2018 09:24:11 GMT-0500 (Eastern Standard Time)
A,177815,train,8,10,8 9 10,3,1202 167 376,40 40 32,1745,231,1543587854.738,Fri Nov 30 2018 09:24:14 GMT-0500 (Eastern Standard Time)
A,177815,train,5,7,5 6 7,3,495 200 296,39 39 32,991,231,1543587857.234,Fri Nov 30 2018 09:24:17 GMT-0500 (Eastern Standard Time)
A,177815,train,4,-1,4 3 2 1 10,5,607 209 320 191 664,40 40 39 39 32,1991,214,1543587860.729,Fri Nov 30 2018 09:24:20 GMT-0500 (Eastern Standard Time)
A,177815,train,9,-1,9 8 9 10 1,5,671 891 205 282 727,38 40 40 37 32,2776,296,1543587865.01,Fri Nov 30 2018 09:24:25 GMT-0500 (Eastern Standard Time)
A,177815,train,10,9,10 9,2,471 320 256,39 38 32,1047,262,1543587867.562,Fri Nov 30 2018 09:24:27 GMT-0500 (Eastern Standard Time)
A,177815,train,7,3,7 8 9 10 1 2 3,7,537 191 184 272 168 224 256,40 40 40 37 37 38 32,1832,296,1543587870.897,Fri Nov 30 2018 09:24:30 GMT-0500 (Eastern Standard Time)
A,177815,train,2,3,2 3,2,824 328,38 32,1152,296,1543587873.554,Fri Nov 30 2018 09:24:33 GMT-0500 (Eastern Standard Time)
A,177815,train,10,5,10 1 2 3 4 5,6,787 214 216 176 168 296,37 37 38 38 38 32,1857,285,1543587876.914,Fri Nov 30 2018 09:24:36 GMT-0500 (Eastern Standard Time)
A,177815,train,10,-1,10 9 8 7 6 5 4 3 2 1,10,880 200 648 264 799 281 152 136 256 272,38 38 38 37 37 40 40 40 39 32,3888,296,1543587882.305,Fri Nov 30 2018 09:24:42 GMT-0500 (Eastern Standard Time)
A,177815,train,9,10,9 10 9 10,4,919 11176 407 697,40 38 40 32,13199,262,1543587897.009,Fri Nov 30 2018 09:24:57 GMT-0500 (Eastern Standard Time)
