group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, reward, timestamp, datetime
A,196726,train,3,-1,3 4,2,2685 496,38 32,3181,210,1552343911.861,Mon Mar 11 2019 17:38:31 GMT-0500 (Central Daylight Time)
A,196726,train,9,6,9 10 9 8 7 6,6,1855 816 528 1595 277 392 344 448,39 39 40 38 38 38 37 32,6255,210,1552343919.621,Mon Mar 11 2019 17:38:39 GMT-0500 (Central Daylight Time)
A,196726,train,7,4,7 8 7 6 5 4,6,3495 2512 296 264 400 483,40 38 37 37 40 32,7450,210,1552343928.577,Mon Mar 11 2019 17:38:48 GMT-0500 (Central Daylight Time)
A,196726,train,10,-1,10 1 2 3 4,5,2243 432 1032 216 719,37 37 38 38 32,4642,210,1552343934.725,Mon Mar 11 2019 17:38:54 GMT-0500 (Central Daylight Time)
A,196726,train,1,-1,1 2 3 4,4,1056 520 272 296 1130 278 471,37 16 16 16 38 38 32,4023,210,1552343940.253,Mon Mar 11 2019 17:39:00 GMT-0500 (Central Daylight Time)
A,196726,train,2,-1,2 3 4,3,1945 264 408,38 38 32,2617,210,1552343944.373,Mon Mar 11 2019 17:39:04 GMT-0500 (Central Daylight Time)
A,196726,train,3,-1,3 4,2,1504 496,38 32,2000,210,1552343947.877,Mon Mar 11 2019 17:39:07 GMT-0500 (Central Daylight Time)
A,196726,train,3,-1,3 4,2,1635 532,38 32,2167,210,1552343951.551,Mon Mar 11 2019 17:39:11 GMT-0500 (Central Daylight Time)
A,196726,train,4,9,4 5 6 7 8 9,6,3078 1040 297 447 328 424,38 39 39 40 40 32,5614,97,1552343958.669,Mon Mar 11 2019 17:39:18 GMT-0500 (Central Daylight Time)
A,196726,train,7,-1,7 6,2,1683 1044,37 32,2727,267,1552343962.901,Mon Mar 11 2019 17:39:22 GMT-0500 (Central Daylight Time)
A,196726,train,10,-1,10 1 2 3 4,5,1568 336 760 247 537,37 37 38 38 32,3448,267,1552343967.853,Mon Mar 11 2019 17:39:27 GMT-0500 (Central Daylight Time)
A,196726,train,4,-1,4 5,2,1543 464,38 32,2007,267,1552343971.365,Mon Mar 11 2019 17:39:31 GMT-0500 (Central Daylight Time)
A,196726,train,6,10,6 7 8 9 10,5,2339 580 320 240 512,39 40 40 40 32,3991,49,1552343976.861,Mon Mar 11 2019 17:39:36 GMT-0500 (Central Daylight Time)
A,196726,train,3,-1,3 4,2,1768 568,38 32,2336,267,1552343980.702,Mon Mar 11 2019 17:39:40 GMT-0500 (Central Daylight Time)
A,196726,train,4,1,4 3 2 1,4,1047 368 392 416,40 40 39 32,2223,34,1552343984.43,Mon Mar 11 2019 17:39:44 GMT-0500 (Central Daylight Time)
A,196726,train,9,7,9 8 7,3,1809 318 368,38 38 32,2495,49,1552343988.43,Mon Mar 11 2019 17:39:48 GMT-0500 (Central Daylight Time)
A,196726,train,2,-1,2 3 4 5,4,1447 280 336 385,38 38 38 32,2448,267,1552343992.383,Mon Mar 11 2019 17:39:52 GMT-0500 (Central Daylight Time)
A,196726,train,2,-1,2 3 4 5,4,1166 272 240 376,38 38 38 32,2054,267,1552343995.942,Mon Mar 11 2019 17:39:55 GMT-0500 (Central Daylight Time)
A,196726,train,5,-1,5 4,2,1477 418,40 32,1895,267,1552343999.342,Mon Mar 11 2019 17:39:59 GMT-0500 (Central Daylight Time)
A,196726,train,10,4,10 9 8 7 6 5 4,7,1542 792 984 296 440 232 280 1320 496,40 38 38 38 37 37 37 40 32,6382,267,1552344007.23,Mon Mar 11 2019 17:40:07 GMT-0500 (Central Daylight Time)
A,196726,train,6,2,6 7 8 9 10 1 2,7,1858 237 216 400 584 536 600 224 240 456 271 409,38 38 38 38 39 39 40 40 40 37 37 32,6031,34,1552344014.766,Mon Mar 11 2019 17:40:14 GMT-0500 (Central Daylight Time)
A,196726,train,2,5,2 3 4 5,4,1727 288 280 424,38 38 38 32,2719,267,1552344018.989,Mon Mar 11 2019 17:40:18 GMT-0500 (Central Daylight Time)
A,196726,train,9,-1,9 8 7 6,4,1098 1261 360 464,38 38 37 32,3183,103,1552344023.678,Mon Mar 11 2019 17:40:23 GMT-0500 (Central Daylight Time)
A,196726,train,4,7,4 5 6 7,4,1559 392 288 512,38 39 39 32,2751,87,1552344027.933,Mon Mar 11 2019 17:40:27 GMT-0500 (Central Daylight Time)
A,196726,train,9,-1,9 8 7 6,4,1887 347 261 440,38 38 37 32,2935,103,1552344032.374,Mon Mar 11 2019 17:40:32 GMT-0500 (Central Daylight Time)
A,196726,train,3,-1,3 4,2,1686 457,38 32,2143,103,1552344036.021,Mon Mar 11 2019 17:40:36 GMT-0500 (Central Daylight Time)
A,196726,train,7,-1,7 6,2,1696 511,37 32,2207,103,1552344039.733,Mon Mar 11 2019 17:40:39 GMT-0500 (Central Daylight Time)
A,196726,train,5,2,5 4 3 2,4,1611 380 512 439 361 456,38 38 40 40 40 32,3759,66,1552344044.997,Mon Mar 11 2019 17:40:44 GMT-0500 (Central Daylight Time)
A,196726,train,8,3,8 9 10 1 2 3,6,2008 904 376 248 336 703 993 536,40 40 37 37 37 16 38 32,6104,66,1552344052.606,Mon Mar 11 2019 17:40:52 GMT-0500 (Central Daylight Time)
A,196726,train,7,2,7 8 9 10 1 2,6,2163 284 832 904 320 255 513 296 368,38 38 39 40 40 40 37 37 32,5935,66,1552344060.045,Mon Mar 11 2019 17:41:00 GMT-0500 (Central Daylight Time)
A,196726,train,8,6,8 7 6,3,1455 320 432,38 37 32,2207,103,1552344063.757,Mon Mar 11 2019 17:41:03 GMT-0500 (Central Daylight Time)
A,196726,train,9,-1,9 8 7 6,4,2473 373 296 408,38 38 37 32,3550,103,1552344068.813,Mon Mar 11 2019 17:41:08 GMT-0500 (Central Daylight Time)
A,196726,train,2,-1,2 3 4,3,1272 272 400,38 38 32,1944,103,1552344072.261,Mon Mar 11 2019 17:41:12 GMT-0500 (Central Daylight Time)
A,196726,train,9,5,9 10 9 8 7 6 5,7,2263 368 1716 244 232 440 232 376,40 40 38 38 38 37 37 32,5871,103,1552344079.637,Mon Mar 11 2019 17:41:19 GMT-0500 (Central Daylight Time)
A,196726,train,4,-1,4 5,2,1415 408,38 32,1823,103,1552344082.966,Mon Mar 11 2019 17:41:22 GMT-0500 (Central Daylight Time)
A,196726,train,3,9,3 2 1 10 9,5,2647 424 248 507 453,40 39 39 38 32,4279,87,1552344088.75,Mon Mar 11 2019 17:41:28 GMT-0500 (Central Daylight Time)
A,196726,train,9,-1,9 8 7 6,4,1126 1089 247 424 456,37 38 38 37 32,3342,103,1552344093.597,Mon Mar 11 2019 17:41:33 GMT-0500 (Central Daylight Time)
