group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, reward, timestamp, datetime
A,151551,train,4,-1,4 3,2,9305 8085,40 32,17390,133,1543469101.693,Thu Nov 29 2018 00:25:01 GMT-0500 (Eastern Standard Time)
A,151551,train,1,2,1 2,2,1503 1843,39 32,3346,133,1543469106.551,Thu Nov 29 2018 00:25:06 GMT-0500 (Eastern Standard Time)
A,151551,train,4,10,4 5 4 3 2 1 10,7,1516 859 630 596 326 292 350 544,39 38 40 40 40 37 37 32,5113,57,1543469113.173,Thu Nov 29 2018 00:25:13 GMT-0500 (Eastern Standard Time)
A,151551,train,5,-1,5 4 3,3,1649 856 2113,40 40 32,4618,133,1543469119.304,Thu Nov 29 2018 00:25:19 GMT-0500 (Eastern Standard Time)
A,151551,train,6,-1,6 5 4 3,4,1962 721 202 814,39 40 40 32,3699,133,1543469124.513,Thu Nov 29 2018 00:25:24 GMT-0500 (Eastern Standard Time)
A,151551,train,2,9,2 1 10 9,4,1463 297 286 608,37 37 38 32,2654,57,1543469128.676,Thu Nov 29 2018 00:25:28 GMT-0500 (Eastern Standard Time)
A,151551,train,9,-1,9 10 1,3,1760 327 387,40 39 32,2474,133,1543469132.667,Thu Nov 29 2018 00:25:32 GMT-0500 (Eastern Standard Time)
A,151551,train,8,-1,8 9 10 1,4,1520 568 343 382,40 40 39 32,2813,133,1543469136.995,Thu Nov 29 2018 00:25:36 GMT-0500 (Eastern Standard Time)
A,151551,train,1,9,1 10 9,3,804 280 555,37 38 32,1639,57,1543469140.147,Thu Nov 29 2018 00:25:40 GMT-0500 (Eastern Standard Time)
A,151551,train,6,-1,6 5 4 3,4,1704 274 241 529,39 40 40 32,2748,133,1543469144.412,Thu Nov 29 2018 00:25:44 GMT-0500 (Eastern Standard Time)
A,151551,train,9,-1,9 10 1,3,972 284 344,40 39 32,1600,133,1543469147.52,Thu Nov 29 2018 00:25:47 GMT-0500 (Eastern Standard Time)
A,151551,train,10,-1,10 1,2,1056 352,39 32,1408,133,1543469150.436,Thu Nov 29 2018 00:25:50 GMT-0500 (Eastern Standard Time)
A,151551,train,7,-1,7 8 9 10 1,5,1137 185 172 521 638,40 40 40 39 32,2653,133,1543469154.597,Thu Nov 29 2018 00:25:54 GMT-0500 (Eastern Standard Time)
A,151551,train,5,-1,5 4 3,3,1374 171 529,40 40 32,2074,133,1543469158.18,Thu Nov 29 2018 00:25:58 GMT-0500 (Eastern Standard Time)
A,151551,train,9,-1,9 10 1,3,875 297 372,40 39 32,1544,133,1543469161.231,Thu Nov 29 2018 00:26:01 GMT-0500 (Eastern Standard Time)
A,151551,train,6,-1,6,1,6398,32,6398,249,1543469169.143,Thu Nov 29 2018 00:26:09 GMT-0500 (Eastern Standard Time)
A,151551,train,9,5,9 8 7 6 5,5,1082 206 375 855 575,38 38 39 39 32,3093,249,1543469173.749,Thu Nov 29 2018 00:26:13 GMT-0500 (Eastern Standard Time)
