group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, reward, timestamp, datetime
A,134281,train,5,-1,5 6 7 6,4,7333 493 4253 2950,39 39 37 32,15029,185,1552357214.497,Mon Mar 11 2019 19:20:14 GMT-0700 (Pacific Daylight Time)
A,134281,train,4,2,4 5 4 3 4 5 6 5 4 3 2,11,2499 2635 3755 645 1726 3845 264 717 324 837 210 173 238 1218 168 380 215 189 372,38 32 40 32 40 38 38 39 32 40 40 40 40 37 37 40 40 40 32,20410,27,1552357236.442,Mon Mar 11 2019 19:20:36 GMT-0700 (Pacific Daylight Time)
A,134281,train,8,-1,8 9 10 1 2 3 4,7,836 1368 474 271 415 281 392,40 40 37 37 38 38 32,4037,284,1552357242.008,Mon Mar 11 2019 19:20:42 GMT-0700 (Pacific Daylight Time)
A,134281,train,4,-1,4,1,2480,32,2480,284,1552357246.04,Mon Mar 11 2019 19:20:46 GMT-0700 (Pacific Daylight Time)
A,134281,train,1,-1,1 2 3 4,4,1920 1426 242 332,37 38 38 32,3920,284,1552357251.562,Mon Mar 11 2019 19:20:51 GMT-0700 (Pacific Daylight Time)
A,134281,train,9,6,9 8 7 6,4,1102 341 437 362,38 38 37 32,2242,284,1552357255.333,Mon Mar 11 2019 19:20:55 GMT-0700 (Pacific Daylight Time)
A,134281,train,2,-1,2 3 4 5,4,1265 200 196 325,38 38 38 32,1986,284,1552357258.846,Mon Mar 11 2019 19:20:58 GMT-0700 (Pacific Daylight Time)
A,134281,train,6,-1,6,1,2545,32,2545,284,1552357262.929,Mon Mar 11 2019 19:21:02 GMT-0700 (Pacific Daylight Time)
A,134281,train,1,-1,1 10 9 8 7 6,6,1221 455 405 257 158 944 729,38 39 38 38 38 37 32,4169,284,1552357268.64,Mon Mar 11 2019 19:21:08 GMT-0700 (Pacific Daylight Time)
A,134281,train,10,-1,10,1,3033,32,3033,137,1552357273.203,Mon Mar 11 2019 19:21:13 GMT-0700 (Pacific Daylight Time)
A,134281,train,4,-1,4 3 2 1 10,5,6794 1635 511 249 185 245 398,40 39 40 40 39 39 32,10017,173,1552357284.762,Mon Mar 11 2019 19:21:24 GMT-0700 (Pacific Daylight Time)
A,134281,train,6,5,6 7 8 9 10 1 2 3 4 5,10,4515 469 190 190 489 297 571 321 223 544 666 279,39 40 40 40 37 32 37 38 38 32 38 32,8754,66,1552357295.046,Mon Mar 11 2019 19:21:35 GMT-0700 (Pacific Daylight Time)
A,134281,train,8,1,8 7 6 5 6 7 8 9 10 1 10 1 10 9 8 9 10 1,18,2101 456 1266 348 431 233 726 2336 200 682 288 766 396 228 238 508 668 307 598 1472 423 273 793 331 249 378 295,39 39 39 39 37 37 38 37 37 39 39 32 40 40 40 37 39 32 37 39 38 38 32 40 40 37 32,16990,147,1552357313.575,Mon Mar 11 2019 19:21:53 GMT-0700 (Pacific Daylight Time)
A,134281,train,6,-1,6 7 8,3,3894 397 1172,39 40 32,5463,173,1552357320.58,Mon Mar 11 2019 19:22:00 GMT-0700 (Pacific Daylight Time)
A,134281,train,2,-1,2 1 10,3,2080 345 686,39 39 32,3111,173,1552357325.214,Mon Mar 11 2019 19:22:05 GMT-0700 (Pacific Daylight Time)
A,134281,train,5,-1,5 6 7 8,4,1004 410 328 1172,39 39 40 32,2914,173,1552357329.664,Mon Mar 11 2019 19:22:09 GMT-0700 (Pacific Daylight Time)
A,134281,train,9,-1,9,1,3592,32,3592,173,1552357334.793,Mon Mar 11 2019 19:22:14 GMT-0700 (Pacific Daylight Time)
A,134281,train,10,-1,10,1,2269,32,2269,173,1552357338.599,Mon Mar 11 2019 19:22:18 GMT-0700 (Pacific Daylight Time)
A,134281,train,4,-1,4 5 6 7,4,2341 321 353 658,38 39 39 32,3673,173,1552357343.812,Mon Mar 11 2019 19:22:23 GMT-0700 (Pacific Daylight Time)
A,134281,train,4,-1,4 3 2 1 10,5,2492 325 307 764 313,40 40 39 39 32,4201,173,1552357349.529,Mon Mar 11 2019 19:22:29 GMT-0700 (Pacific Daylight Time)
A,134281,train,10,-1,10 1,2,3434 334,37 32,3768,159,1552357354.832,Mon Mar 11 2019 19:22:34 GMT-0700 (Pacific Daylight Time)
A,134281,train,10,-1,10 1,2,2632 336,37 32,2968,159,1552357359.328,Mon Mar 11 2019 19:22:39 GMT-0700 (Pacific Daylight Time)
A,134281,train,4,3,4 3,2,2417 2137,40 32,4554,159,1552357365.415,Mon Mar 11 2019 19:22:45 GMT-0700 (Pacific Daylight Time)
A,134281,train,6,-1,6 7 8 7,4,1307 424 3101 323,39 40 38 32,5155,230,1552357372.109,Mon Mar 11 2019 19:22:52 GMT-0700 (Pacific Daylight Time)
