group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, reward, timestamp, datetime
A,107237,train,10,-1,10 1,2,3422 1284,37 32,4706,233,1552350790.152,Mon Mar 11 2019 19:33:10 GMT-0500 (Central Daylight Time)
A,107237,train,6,2,6 5 4 3 2,5,1426 354 135 175 570,37 40 40 40 32,2660,233,1552350794.331,Mon Mar 11 2019 19:33:14 GMT-0500 (Central Daylight Time)
A,107237,train,6,-1,6 7 8 9 10 1,6,1158 447 172 165 455 417,39 40 40 40 37 32,2814,233,1552350798.676,Mon Mar 11 2019 19:33:18 GMT-0500 (Central Daylight Time)
A,107237,train,4,10,4 3 2 1 10,5,1590 311 170 420 182 372,37 40 40 39 39 32,3045,105,1552350803.241,Mon Mar 11 2019 19:33:23 GMT-0500 (Central Daylight Time)
A,107237,train,4,-1,4,1,1806,32,1806,249,1552350806.572,Mon Mar 11 2019 19:33:26 GMT-0500 (Central Daylight Time)
A,107237,train,3,-1,3 4,2,1126 759,38 32,1885,249,1552350809.97,Mon Mar 11 2019 19:33:29 GMT-0500 (Central Daylight Time)
A,107237,train,4,-1,4 5 6 7,4,1292 223 182 424,38 39 39 32,2121,286,1552350813.611,Mon Mar 11 2019 19:33:33 GMT-0500 (Central Daylight Time)
A,107237,train,7,9,7 8 9,3,688 149 436,40 40 32,1273,286,1552350816.407,Mon Mar 11 2019 19:33:36 GMT-0500 (Central Daylight Time)
A,107237,train,7,-1,7 6,2,1034 398,37 32,1432,296,1552350819.36,Mon Mar 11 2019 19:33:39 GMT-0500 (Central Daylight Time)
A,107237,train,5,-1,5,1,1100,32,1100,296,1552350821.969,Mon Mar 11 2019 19:33:41 GMT-0500 (Central Daylight Time)
A,107237,train,10,7,10 1 10 9 8 7,6,795 609 423 156 170 154 370,37 39 16 38 38 38 32,2677,90,1552350826.171,Mon Mar 11 2019 19:33:46 GMT-0500 (Central Daylight Time)
A,107237,train,2,6,2 3 4 5 6,5,1379 152 161 274 235,38 38 38 39 32,2201,296,1552350829.9,Mon Mar 11 2019 19:33:49 GMT-0500 (Central Daylight Time)
A,107237,train,6,3,6 5 4 3,4,606 198 141 336,37 40 40 32,1281,168,1552350832.692,Mon Mar 11 2019 19:33:52 GMT-0500 (Central Daylight Time)
A,107237,train,6,4,6 5 4,3,806 177 355,37 40 32,1338,296,1552350835.561,Mon Mar 11 2019 19:33:55 GMT-0500 (Central Daylight Time)
A,107237,train,6,-1,6,1,1134,32,1134,296,1552350838.215,Mon Mar 11 2019 19:33:58 GMT-0500 (Central Daylight Time)
A,107237,train,10,-1,10 1 2 3 4,5,1145 309 184 190 196 168 348,37 38 38 37 38 38 32,2540,296,1552350842.277,Mon Mar 11 2019 19:34:02 GMT-0500 (Central Daylight Time)
A,107237,train,10,-1,10 1,2,1331 297,37 32,1628,279,1552350845.438,Mon Mar 11 2019 19:34:05 GMT-0500 (Central Daylight Time)
A,107237,train,6,8,6 7 8,3,769 233 333,39 40 32,1335,207,1552350848.287,Mon Mar 11 2019 19:34:08 GMT-0500 (Central Daylight Time)
A,107237,train,10,-1,10 1,2,1111 328,37 32,1439,279,1552350851.244,Mon Mar 11 2019 19:34:11 GMT-0500 (Central Daylight Time)
A,107237,train,8,-1,8 9 10 1,4,1511 172 220 281,40 40 37 32,2184,279,1552350854.946,Mon Mar 11 2019 19:34:14 GMT-0500 (Central Daylight Time)
A,107237,train,7,-1,7 8 9 10 1,5,952 594 141 227 293,40 40 40 37 32,2207,279,1552350858.664,Mon Mar 11 2019 19:34:18 GMT-0500 (Central Daylight Time)
A,107237,train,9,-1,9 10 1,3,5102 399 353,40 37 32,5854,279,1552350866.027,Mon Mar 11 2019 19:34:26 GMT-0500 (Central Daylight Time)
A,107237,train,1,2,1 2,2,717 324,37 32,1041,279,1552350868.577,Mon Mar 11 2019 19:34:28 GMT-0500 (Central Daylight Time)
A,107237,train,3,-1,3,1,1512,32,1512,280,1552350871.61,Mon Mar 11 2019 19:34:31 GMT-0500 (Central Daylight Time)
A,107237,train,10,5,10 1 2 3 4 5,6,1064 453 167 195 154 151 365,32 37 37 38 38 38 32,2549,100,1552350875.676,Mon Mar 11 2019 19:34:35 GMT-0500 (Central Daylight Time)
A,107237,train,5,4,5 4,2,599 314,40 32,913,100,1552350878.111,Mon Mar 11 2019 19:34:38 GMT-0500 (Central Daylight Time)
A,107237,train,4,-1,4 3,2,1036 304,40 32,1340,280,1552350880.964,Mon Mar 11 2019 19:34:40 GMT-0500 (Central Daylight Time)
A,107237,train,10,6,10 9 8 7 6,5,764 171 160 240 214,38 38 38 37 32,1549,100,1552350884.035,Mon Mar 11 2019 19:34:44 GMT-0500 (Central Daylight Time)
A,107237,train,6,-1,6 5 4 3,4,935 188 154 293,37 40 40 32,1570,280,1552350887.141,Mon Mar 11 2019 19:34:47 GMT-0500 (Central Daylight Time)
A,107237,train,1,-1,1,1,1115,32,1115,280,1552350889.776,Mon Mar 11 2019 19:34:49 GMT-0500 (Central Daylight Time)
A,107237,train,2,-1,2,1,855,32,855,280,1552350892.161,Mon Mar 11 2019 19:34:52 GMT-0500 (Central Daylight Time)
A,107237,train,5,-1,5 4 3 2,4,877 182 210 405,40 40 40 32,1674,280,1552350895.347,Mon Mar 11 2019 19:34:55 GMT-0500 (Central Daylight Time)
A,107237,train,4,-1,4 3 2,3,912 169 393,40 40 32,1474,280,1552350898.336,Mon Mar 11 2019 19:34:58 GMT-0500 (Central Daylight Time)
