group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, reward, timestamp, datetime
A,176244,train,6,-1,6 5 6,3,1216 979 709 2755,39 39 37 32,5659,62,1543517111.567,Thu Nov 29 2018 12:45:11 GMT-0600 (Central Standard Time)
A,176244,train,7,-1,7 6,2,1257 1528,39 32,2785,236,1543517115.858,Thu Nov 29 2018 12:45:15 GMT-0600 (Central Standard Time)
A,176244,train,7,-1,7 6,2,1966 4044,39 32,6010,236,1543517123.374,Thu Nov 29 2018 12:45:23 GMT-0600 (Central Standard Time)
A,176244,train,6,-1,6,1,2795,32,2795,236,1543517127.674,Thu Nov 29 2018 12:45:27 GMT-0600 (Central Standard Time)
A,176244,train,1,-1,1 2 3 4,4,1768 187 1143 173 849,39 39 38 38 32,4120,236,1543517133.3,Thu Nov 29 2018 12:45:33 GMT-0600 (Central Standard Time)
A,176244,train,7,5,7 6 5,3,1674 208 520,39 39 32,2402,236,1543517137.222,Thu Nov 29 2018 12:45:37 GMT-0600 (Central Standard Time)
A,176244,train,3,-1,3 4,2,1674 341,38 32,2015,236,1543517140.743,Thu Nov 29 2018 12:45:40 GMT-0600 (Central Standard Time)
A,176244,train,8,2,8 9 10 1 2,5,6602 257 480 309 347 2374,40 40 40 39 39 32,10369,154,1543517152.619,Thu Nov 29 2018 12:45:52 GMT-0600 (Central Standard Time)
A,176244,train,4,6,4 5 6,3,2019 2689 638 389,32 38 37 32,5735,236,1543517159.861,Thu Nov 29 2018 12:45:59 GMT-0600 (Central Standard Time)
A,176244,train,7,5,7 6 5,3,1047 169 448,39 39 32,1664,236,1543517163.031,Thu Nov 29 2018 12:46:03 GMT-0600 (Central Standard Time)
A,176244,train,9,-1,9 8 7 6,4,1741 202 326 403,38 38 39 32,2672,236,1543517167.21,Thu Nov 29 2018 12:46:07 GMT-0600 (Central Standard Time)
A,176244,train,10,8,10 9 8,3,2242 982 570,38 38 32,3794,160,1543517172.511,Thu Nov 29 2018 12:46:12 GMT-0600 (Central Standard Time)
A,176244,train,5,-1,5,1,2099,32,2099,236,1543517176.115,Thu Nov 29 2018 12:46:16 GMT-0600 (Central Standard Time)
A,176244,train,1,4,1 2 3 4,4,1103 210 792 250 558,39 39 38 38 32,2913,236,1543517180.536,Thu Nov 29 2018 12:46:20 GMT-0600 (Central Standard Time)
A,176244,train,5,7,5 4 5 6 7,5,5699 238 2037 195 981 384 186 226 1557 155 234 232 470,39 39 39 39 39 39 39 40 38 38 37 37 32,12594,160,1543517194.637,Thu Nov 29 2018 12:46:34 GMT-0600 (Central Standard Time)
A,176244,train,3,-1,3 4,2,1898 441,38 32,2339,236,1543517198.484,Thu Nov 29 2018 12:46:38 GMT-0600 (Central Standard Time)
A,176244,train,2,5,2 3 4 5,4,2113 178 1541 378,38 38 38 32,4210,236,1543517204.199,Thu Nov 29 2018 12:46:44 GMT-0600 (Central Standard Time)
A,176244,train,2,-1,2 3 4,3,5033 883 510,38 38 32,6426,236,1543517212.13,Thu Nov 29 2018 12:46:52 GMT-0600 (Central Standard Time)
A,176244,train,9,-1,9,1,1504,32,1504,264,1543517215.14,Thu Nov 29 2018 12:46:55 GMT-0600 (Central Standard Time)
A,176244,train,2,3,2 3,2,1058 569,38 32,1627,252,1543517218.272,Thu Nov 29 2018 12:46:58 GMT-0600 (Central Standard Time)
A,176244,train,4,-1,4 5 6 7,4,3501 423 320 554,38 37 37 32,4798,250,1543517224.575,Thu Nov 29 2018 12:47:04 GMT-0600 (Central Standard Time)
A,176244,train,7,-1,7,1,2920,32,2920,250,1543517229,Thu Nov 29 2018 12:47:09 GMT-0600 (Central Standard Time)
A,176244,train,7,4,7 6 5 4,4,13848 289 281 630,39 39 40 32,15048,231,1543517245.635,Thu Nov 29 2018 12:47:25 GMT-0600 (Central Standard Time)
A,176244,train,5,-1,5 6 7,3,29598 262 329,37 37 32,30189,250,1543517277.774,Thu Nov 29 2018 12:47:57 GMT-0600 (Central Standard Time)
A,176244,train,7,-1,7,1,781,32,781,250,1543517280.06,Thu Nov 29 2018 12:48:00 GMT-0600 (Central Standard Time)
A,176244,train,9,10,9 10,2,1433 268,40 32,1701,250,1543517283.268,Thu Nov 29 2018 12:48:03 GMT-0600 (Central Standard Time)
A,176244,train,5,-1,5 6 7,3,799 182 188,37 37 32,1169,250,1543517285.942,Thu Nov 29 2018 12:48:05 GMT-0600 (Central Standard Time)
A,176244,train,2,-1,2 1 10,3,671 181 301,37 37 32,1153,250,1543517288.601,Thu Nov 29 2018 12:48:08 GMT-0600 (Central Standard Time)
A,176244,train,1,-1,1 10,2,674 216,37 32,890,250,1543517291,Thu Nov 29 2018 12:48:11 GMT-0600 (Central Standard Time)
A,176244,train,3,-1,3 2 1 10,4,1033 711 183 202 214 470,37 40 40 37 37 32,2813,250,1543517295.32,Thu Nov 29 2018 12:48:15 GMT-0600 (Central Standard Time)
A,176244,train,1,9,1 10 9,3,806 226 2133 450,37 32 38 32,3615,250,1543517300.44,Thu Nov 29 2018 12:48:20 GMT-0600 (Central Standard Time)
A,176244,train,2,-1,2 1 10,3,1458 374 401,37 37 32,2233,250,1543517304.177,Thu Nov 29 2018 12:48:24 GMT-0600 (Central Standard Time)
A,176244,train,3,-1,3 2 1 10,4,1908 216 186 285,40 37 37 32,2595,250,1543517308.278,Thu Nov 29 2018 12:48:28 GMT-0600 (Central Standard Time)
A,176244,train,3,10,3 2 1 10,4,1167 284 193 243,40 37 37 32,1887,250,1543517311.67,Thu Nov 29 2018 12:48:31 GMT-0600 (Central Standard Time)
A,176244,train,5,-1,5 6 7,3,742 182 379,37 37 32,1303,279,1543517319.04,Thu Nov 29 2018 12:48:39 GMT-0600 (Central Standard Time)
A,176244,train,4,5,4 5,2,1683 280,38 32,1963,212,1543517322.509,Thu Nov 29 2018 12:48:42 GMT-0600 (Central Standard Time)
A,176244,train,2,-1,2 1 10,3,571 193 2290,37 37 32,3054,279,1543517316.23,Thu Nov 29 2018 12:48:36 GMT-0600 (Central Standard Time)
A,176244,train,1,-1,1 10,2,1568 228,37 32,1796,279,1543517325.811,Thu Nov 29 2018 12:48:45 GMT-0600 (Central Standard Time)
A,176244,train,9,2,9 10 1 2,4,683 179 171 189 643 317 183 283,37 37 37 37 40 39 39 32,2648,120,1543517329.964,Thu Nov 29 2018 12:48:49 GMT-0600 (Central Standard Time)
A,176244,train,7,10,7 8 9 10,4,699 194 144 296,40 40 40 32,1333,279,1543517332.803,Thu Nov 29 2018 12:48:52 GMT-0600 (Central Standard Time)
A,176244,train,9,-1,9 8 7 6,4,3378 538 464 312,38 38 39 32,4692,132,1543517339.002,Thu Nov 29 2018 12:48:59 GMT-0600 (Central Standard Time)
A,176244,train,9,-1,9 8 7 6,4,1525 188 451 305,38 38 39 32,2469,132,1543517342.977,Thu Nov 29 2018 12:49:02 GMT-0600 (Central Standard Time)
A,176244,train,6,-1,6,1,1162,32,1162,132,1543517345.645,Thu Nov 29 2018 12:49:05 GMT-0600 (Central Standard Time)
A,176244,train,2,-1,2 3 4 5,4,1128 161 180 337,38 38 38 32,1806,132,1543517348.956,Thu Nov 29 2018 12:49:08 GMT-0600 (Central Standard Time)
A,176244,train,3,10,3 2 1 10,4,32925 190 245 305 275,40 40 37 37 32,33940,108,1543517384.526,Thu Nov 29 2018 12:49:44 GMT-0600 (Central Standard Time)
A,176244,train,4,-1,4 5 6 7,4,2548 183 229 212 260,38 38 37 37 32,3432,133,1543517389.463,Thu Nov 29 2018 12:49:49 GMT-0600 (Central Standard Time)
A,176244,train,4,-1,4 3 2 1 10,5,21918 142 174 168 157 737,40 40 40 37 37 32,23296,133,1543517414.265,Thu Nov 29 2018 12:50:14 GMT-0600 (Central Standard Time)
