group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, reward, timestamp, datetime
A,144991,train,8,-1,8 9 10 1 2 3 4 5 6,9,1050 223 364 254 224 237 206 191 159 183,37 40 40 39 39 38 38 38 37 32,3091,254,1552344409.964,Mon Mar 11 2019 12:46:49 GMT-1000 (Hawaii-Aleutian Standard Time)
A,144991,train,8,-1,8 7 6,3,627 208 213,38 39 32,1048,254,1552344412.517,Mon Mar 11 2019 12:46:52 GMT-1000 (Hawaii-Aleutian Standard Time)
A,144991,train,4,-1,4,1,1089,32,1089,254,1552344415.11,Mon Mar 11 2019 12:46:55 GMT-1000 (Hawaii-Aleutian Standard Time)
A,144991,train,3,-1,3 4,2,549 216,38 32,765,254,1552344417.38,Mon Mar 11 2019 12:46:57 GMT-1000 (Hawaii-Aleutian Standard Time)
A,144991,train,8,-1,8 7 6,3,515 237 151,38 39 32,903,254,1552344419.79,Mon Mar 11 2019 12:46:59 GMT-1000 (Hawaii-Aleutian Standard Time)
A,144991,train,8,-1,8 7 6,3,380 191 151,38 39 32,722,254,1552344422.017,Mon Mar 11 2019 12:47:02 GMT-1000 (Hawaii-Aleutian Standard Time)
A,144991,train,8,-1,8 7 6,3,597 207 183,38 39 32,987,254,1552344424.507,Mon Mar 11 2019 12:47:04 GMT-1000 (Hawaii-Aleutian Standard Time)
A,144991,train,10,-1,10 9 8 7 6,5,1097 223 189 224 168,38 38 38 39 32,1901,254,1552344427.911,Mon Mar 11 2019 12:47:07 GMT-1000 (Hawaii-Aleutian Standard Time)
A,144991,train,7,2,7 8 9 10 1 2,6,1497 316 65 347 208 191 176 183,37 40 39 40 40 39 39 32,2983,183,1552344432.402,Mon Mar 11 2019 12:47:12 GMT-1000 (Hawaii-Aleutian Standard Time)
A,144991,train,6,-1,6 7 6,3,670 222 183,37 39 32,1075,254,1552344434.985,Mon Mar 11 2019 12:47:14 GMT-1000 (Hawaii-Aleutian Standard Time)
A,144991,train,2,-1,2 3 4 5,4,941 206 192 323,38 38 38 32,1662,254,1552344438.15,Mon Mar 11 2019 12:47:18 GMT-1000 (Hawaii-Aleutian Standard Time)
