group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, reward, timestamp, datetime
A,149012,train,5,-1,5 4 3 2 1,5,3817 557 5567 525 4187,40 40 40 37 32,14653,261,1543515630.805,Thu Nov 29 2018 12:20:30 GMT-0600 (Central Standard Time)
A,149012,train,9,-1,9 8 7 6 5 4 3,7,2386 252 497 298 488 246 514,38 38 39 39 40 40 32,4681,261,1543515636.995,Thu Nov 29 2018 12:20:36 GMT-0600 (Central Standard Time)
A,149012,train,4,7,4 5 6 7,4,1294 716 232 606,38 37 37 32,2848,87,1543515641.35,Thu Nov 29 2018 12:20:41 GMT-0600 (Central Standard Time)
A,149012,train,6,5,6 5,2,1090 655,39 32,1745,183,1543515644.601,Thu Nov 29 2018 12:20:44 GMT-0600 (Central Standard Time)
A,149012,train,4,-1,4 3,2,1649 1517,40 32,3166,261,1543515649.271,Thu Nov 29 2018 12:20:49 GMT-0600 (Central Standard Time)
A,149012,train,1,2,1 2,2,1091 620,39 32,1711,261,1543515652.488,Thu Nov 29 2018 12:20:52 GMT-0600 (Central Standard Time)
A,149012,train,9,6,9 10 1 2 3 4 5 6,8,2747 408 280 594 461 160 214 228 369 422,40 39 32 39 38 38 38 38 37 32,5883,183,1543515659.879,Thu Nov 29 2018 12:20:59 GMT-0600 (Central Standard Time)
A,149012,train,5,4,5 4,2,1512 520,40 32,2032,183,1543515663.421,Thu Nov 29 2018 12:21:03 GMT-0600 (Central Standard Time)
A,149012,train,2,5,2 3 4 5,4,2200 272 259 274,38 38 38 32,3005,183,1543515667.931,Thu Nov 29 2018 12:21:07 GMT-0600 (Central Standard Time)
A,149012,train,4,-1,4 3 2,3,2207 275 386,40 40 32,2868,261,1543515672.306,Thu Nov 29 2018 12:21:12 GMT-0600 (Central Standard Time)
A,149012,train,3,-1,3 2,2,1505 360,40 32,1865,261,1543515675.679,Thu Nov 29 2018 12:21:15 GMT-0600 (Central Standard Time)
A,149012,train,2,-1,2 1,2,1897 311,37 32,2208,261,1543515679.396,Thu Nov 29 2018 12:21:19 GMT-0600 (Central Standard Time)
A,149012,train,1,-1,1 10 9 8 7 6 5 4 3,9,1003 196 487 226 135 402 219 420 168 532,37 37 38 38 38 39 39 40 40 32,3788,261,1543515684.692,Thu Nov 29 2018 12:21:24 GMT-0600 (Central Standard Time)
A,149012,train,3,2,3 2,2,1026 272,40 32,1298,261,1543515687.498,Thu Nov 29 2018 12:21:27 GMT-0600 (Central Standard Time)
A,149012,train,9,-1,9 8 7 6 5 4 3,7,1192 574 243 291 197 514 271 281,39 38 38 39 39 40 40 32,3563,261,1543515692.569,Thu Nov 29 2018 12:21:32 GMT-0600 (Central Standard Time)
A,149012,train,5,-1,5 4 3 2 1,5,1090 264 249 260 305,40 40 40 37 32,2168,261,1543515696.246,Thu Nov 29 2018 12:21:36 GMT-0600 (Central Standard Time)
A,149012,train,10,-1,10 1 2,3,1061 238 327,39 39 32,1626,261,1543515699.379,Thu Nov 29 2018 12:21:39 GMT-0600 (Central Standard Time)
A,149012,train,2,-1,2 3 2 3,4,1106 13818 183 347 514,38 40 40 38 32,15968,261,1543515716.855,Thu Nov 29 2018 12:21:56 GMT-0600 (Central Standard Time)
A,149012,train,3,-1,3 2,2,1057 755,40 32,1812,261,1543515720.176,Thu Nov 29 2018 12:22:00 GMT-0600 (Central Standard Time)
A,149012,train,9,1,9 10 1,3,1309 517 320,40 39 32,2146,261,1543515723.829,Thu Nov 29 2018 12:22:03 GMT-0600 (Central Standard Time)
A,149012,train,7,-1,7 6 5 4 3,5,885 247 270 198 1054,39 39 40 40 32,2654,288,1543515727.995,Thu Nov 29 2018 12:22:07 GMT-0600 (Central Standard Time)
A,149012,train,10,-1,10 1,2,860 323,39 32,1183,288,1543515730.686,Thu Nov 29 2018 12:22:10 GMT-0600 (Central Standard Time)
A,149012,train,3,9,3 2 1 10 9,5,641 1032 578 303 256 482 371,39 37 40 37 37 38 32,3663,86,1543515735.857,Thu Nov 29 2018 12:22:15 GMT-0600 (Central Standard Time)
A,149012,train,8,5,8 7 6 5,4,833 300 191 265,38 39 39 32,1589,56,1543515738.957,Thu Nov 29 2018 12:22:18 GMT-0600 (Central Standard Time)
A,149012,train,9,8,9 8,2,1065 446,38 32,1511,86,1543515741.976,Thu Nov 29 2018 12:22:21 GMT-0600 (Central Standard Time)
A,149012,train,6,-1,6 5 4 3,4,1041 289 223 532,39 40 40 32,2085,288,1543515745.57,Thu Nov 29 2018 12:22:25 GMT-0600 (Central Standard Time)
A,149012,train,4,-1,4 3 2,3,905 238 328,40 40 32,1471,288,1543515748.549,Thu Nov 29 2018 12:22:28 GMT-0600 (Central Standard Time)
A,149012,train,7,5,7 6 5,3,1039 234 281,39 39 32,1554,56,1543515751.613,Thu Nov 29 2018 12:22:31 GMT-0600 (Central Standard Time)
A,149012,train,9,6,9 8 7 6,4,1051 247 279 410,38 38 39 32,1987,56,1543515755.108,Thu Nov 29 2018 12:22:35 GMT-0600 (Central Standard Time)
A,149012,train,6,5,6 5,2,584 287,39 32,871,56,1543515757.488,Thu Nov 29 2018 12:22:37 GMT-0600 (Central Standard Time)
A,149012,train,5,-1,5 4 3 2,4,905 251 368 208,40 40 40 32,1732,288,1543515760.728,Thu Nov 29 2018 12:22:40 GMT-0600 (Central Standard Time)
A,149012,train,5,-1,5 4 3 2,4,1115 216 243 237,40 40 40 32,1811,288,1543515764.046,Thu Nov 29 2018 12:22:44 GMT-0600 (Central Standard Time)
A,149012,train,7,4,7 6 5 4,4,793 261 226 376,39 39 40 32,1656,56,1543515767.208,Thu Nov 29 2018 12:22:47 GMT-0600 (Central Standard Time)
A,149012,train,1,4,1 2 3 4,4,799 399 199 213,39 38 38 32,1610,56,1543515770.327,Thu Nov 29 2018 12:22:50 GMT-0600 (Central Standard Time)
A,149012,train,9,-1,9 10 1 2,4,936 346 234 178,40 39 39 32,1694,288,1543515773.531,Thu Nov 29 2018 12:22:53 GMT-0600 (Central Standard Time)
A,149012,train,9,-1,9 10 1 2,4,786 326 213 227,40 39 39 32,1552,288,1543515776.587,Thu Nov 29 2018 12:22:56 GMT-0600 (Central Standard Time)
A,149012,train,9,-1,9 10 1 2,4,999 290 199 271,40 39 39 32,1759,288,1543515779.855,Thu Nov 29 2018 12:22:59 GMT-0600 (Central Standard Time)
A,149012,train,5,6,5 6,2,1486 394,37 32,1880,56,1543515783.242,Thu Nov 29 2018 12:23:03 GMT-0600 (Central Standard Time)
A,149012,train,6,-1,6 5 4 3 2,5,619 274 199 204 286,39 40 40 40 32,1582,288,1543515786.333,Thu Nov 29 2018 12:23:06 GMT-0600 (Central Standard Time)
A,149012,train,2,-1,2,1,1423,32,1423,288,1543515789.263,Thu Nov 29 2018 12:23:09 GMT-0600 (Central Standard Time)
A,149012,train,4,1,4 3 2 1,4,702 1025 219 293 312,39 40 40 37 32,2551,288,1543515793.323,Thu Nov 29 2018 12:23:13 GMT-0600 (Central Standard Time)
A,149012,train,7,-1,7 6 5 4 3 2,6,1104 206 413 170 277 553,39 39 40 40 40 32,2723,288,1543515797.553,Thu Nov 29 2018 12:23:17 GMT-0600 (Central Standard Time)
A,149012,train,4,3,4 3,2,902 297,40 32,1199,288,1543515800.259,Thu Nov 29 2018 12:23:20 GMT-0600 (Central Standard Time)
A,149012,train,6,-1,6 5 4 3,4,798 682 260 653,39 40 40 32,2393,279,1543515804.16,Thu Nov 29 2018 12:23:24 GMT-0600 (Central Standard Time)
A,149012,train,3,-1,3 2,2,988 325,40 32,1313,279,1543515806.981,Thu Nov 29 2018 12:23:26 GMT-0600 (Central Standard Time)
A,149012,train,3,10,3 2 1 10,4,1299 298 189 227,40 37 37 32,2013,97,1543515810.503,Thu Nov 29 2018 12:23:30 GMT-0600 (Central Standard Time)
A,149012,train,3,-1,3 4 5 6,4,2472 461 305 383,38 38 37 32,3621,167,1543515815.632,Thu Nov 29 2018 12:23:35 GMT-0600 (Central Standard Time)
A,149012,train,10,-1,10 1 2 3 4,5,1472 278 339 215 395,39 39 38 38 32,2699,167,1543515819.838,Thu Nov 29 2018 12:23:39 GMT-0600 (Central Standard Time)
A,149012,train,6,2,6 5 4 3 2,5,1318 237 204 186 361,39 40 40 40 32,2306,165,1543515823.651,Thu Nov 29 2018 12:23:43 GMT-0600 (Central Standard Time)
A,149012,train,9,-1,9 8 7 6,4,852 245 299 440,38 38 39 32,1836,167,1543515826.992,Thu Nov 29 2018 12:23:46 GMT-0600 (Central Standard Time)
A,149012,train,5,-1,5,1,1850,32,1850,167,1543515830.351,Thu Nov 29 2018 12:23:50 GMT-0600 (Central Standard Time)
A,149012,train,5,8,5 6 7 8,4,1335 185 474 320,37 37 40 32,2314,37,1543515834.174,Thu Nov 29 2018 12:23:54 GMT-0600 (Central Standard Time)
A,149012,train,10,3,10 1 2 3,4,2022 198 298 282,39 39 38 32,2800,165,1543515838.48,Thu Nov 29 2018 12:23:58 GMT-0600 (Central Standard Time)
A,149012,train,5,9,5 6 7 8 9,5,808 232 684 185 192 309 246 249,38 38 37 37 37 40 40 32,2905,37,1543515842.894,Thu Nov 29 2018 12:24:02 GMT-0600 (Central Standard Time)
A,149012,train,9,-1,9 8 7 6 5,5,1261 277 271 352 651,38 38 39 39 32,2812,247,1543515847.213,Thu Nov 29 2018 12:24:07 GMT-0600 (Central Standard Time)
A,149012,train,7,3,7 6 5 4 3,5,912 228 306 224 314,39 39 40 40 32,1984,173,1543515850.701,Thu Nov 29 2018 12:24:10 GMT-0600 (Central Standard Time)
A,149012,train,4,1,4 3 2 1,4,923 220 308 266,40 40 37 32,1717,173,1543515853.925,Thu Nov 29 2018 12:24:13 GMT-0600 (Central Standard Time)
A,149012,train,1,6,1 2 3 4 5 6,6,724 242 271 190 175 292 308,39 39 38 38 38 37 32,2202,247,1543515857.634,Thu Nov 29 2018 12:24:17 GMT-0600 (Central Standard Time)
A,149012,train,10,-1,10 1 2 3 4,5,1943 313 274 209 547,39 39 38 38 32,3286,247,1543515862.426,Thu Nov 29 2018 12:24:22 GMT-0600 (Central Standard Time)
A,149012,train,6,4,6 5 4,3,737 424 312,39 40 32,1473,247,1543515865.406,Thu Nov 29 2018 12:24:25 GMT-0600 (Central Standard Time)
A,149012,train,6,-1,6,1,1706,32,1706,247,1543515868.619,Thu Nov 29 2018 12:24:28 GMT-0600 (Central Standard Time)
