group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, reward, timestamp, datetime
A,158664,train,7,-1,7 8 9 10 1,5,2561 295 247 259 1272,40 40 40 37 32,4634,292,1552343410.554,Mon Mar 11 2019 18:30:10 GMT-0400 (Eastern Daylight Time)
A,158664,train,7,9,7 8 9,3,1518 413 410 1374,39 40 40 32,3715,112,1552343415.797,Mon Mar 11 2019 18:30:15 GMT-0400 (Eastern Daylight Time)
A,158664,train,3,6,3 4 5 6,4,1049 330 437 535,38 38 39 32,2351,83,1552343419.684,Mon Mar 11 2019 18:30:19 GMT-0400 (Eastern Daylight Time)
A,158664,train,10,-1,10 9 8 7,4,2479 333 1198 385,38 38 38 32,4395,278,1552343425.603,Mon Mar 11 2019 18:30:25 GMT-0400 (Eastern Daylight Time)
A,158664,train,10,7,10 1 2 3 4 5 6 7,8,1706 786 484 554 319 187 743 201 378,40 37 37 38 38 38 39 39 32,5358,278,1552343432.503,Mon Mar 11 2019 18:30:32 GMT-0400 (Eastern Daylight Time)
A,158664,train,9,-1,9 8,2,1162 330,38 32,1492,278,1552343435.522,Mon Mar 11 2019 18:30:35 GMT-0400 (Eastern Daylight Time)
A,158664,train,8,2,8 9 10 1 2,5,2122 504 289 236 422,40 40 37 37 32,3573,110,1552343440.608,Mon Mar 11 2019 18:30:40 GMT-0400 (Eastern Daylight Time)
A,158664,train,6,-1,6 7 8,3,1421 503 585,39 40 32,2509,278,1552343444.635,Mon Mar 11 2019 18:30:44 GMT-0400 (Eastern Daylight Time)
A,158664,train,5,8,5 6 7 8,4,1548 275 328 358,39 39 40 32,2509,278,1552343448.673,Mon Mar 11 2019 18:30:48 GMT-0400 (Eastern Daylight Time)
A,158664,train,1,9,1 10 9,3,882 370 308,39 38 32,1560,278,1552343451.773,Mon Mar 11 2019 18:30:51 GMT-0400 (Eastern Daylight Time)
A,158664,train,5,-1,5 6 7,3,1084 241 1506,39 39 32,2831,278,1552343456.137,Mon Mar 11 2019 18:30:56 GMT-0400 (Eastern Daylight Time)
A,158664,train,8,-1,8,1,5176,32,5176,84,1552343462.841,Mon Mar 11 2019 18:31:02 GMT-0400 (Eastern Daylight Time)
A,158664,train,5,2,5 4 3 2,4,2086 190 159 366,40 40 40 32,2801,30,1552343467.165,Mon Mar 11 2019 18:31:07 GMT-0400 (Eastern Daylight Time)
A,158664,train,1,-1,1 10,2,2887 1495,39 32,4382,177,1552343473.069,Mon Mar 11 2019 18:31:13 GMT-0400 (Eastern Daylight Time)
A,158664,train,10,-1,10,1,2233,32,2233,177,1552343476.81,Mon Mar 11 2019 18:31:16 GMT-0400 (Eastern Daylight Time)
A,158664,train,8,-1,8,1,2181,32,2181,177,1552343480.512,Mon Mar 11 2019 18:31:20 GMT-0400 (Eastern Daylight Time)
A,158664,train,8,1,8 9 10 1,4,2299 245 332 459,40 40 37 32,3335,119,1552343485.36,Mon Mar 11 2019 18:31:25 GMT-0400 (Eastern Daylight Time)
A,158664,train,1,-1,1 10,2,2196 876,39 32,3072,177,1552343489.973,Mon Mar 11 2019 18:31:29 GMT-0400 (Eastern Daylight Time)
A,158664,train,3,2,3 2,2,1256 466,40 32,1722,119,1552343493.219,Mon Mar 11 2019 18:31:33 GMT-0400 (Eastern Daylight Time)
A,158664,train,9,5,9 8 7 6 5,5,1222 313 315 283 368,38 38 37 37 32,2501,116,1552343497.251,Mon Mar 11 2019 18:31:37 GMT-0400 (Eastern Daylight Time)
A,158664,train,6,5,6 5,2,5778 861,37 32,6639,116,1552343505.412,Mon Mar 11 2019 18:31:45 GMT-0400 (Eastern Daylight Time)
A,158664,train,4,-1,4 3 2 1 10,5,1528 612 409 244 594 728,40 40 39 39 39 32,4115,177,1552343511.052,Mon Mar 11 2019 18:31:51 GMT-0400 (Eastern Daylight Time)
A,158664,train,9,-1,9 8,2,760 737,38 32,1497,177,1552343514.072,Mon Mar 11 2019 18:31:54 GMT-0400 (Eastern Daylight Time)
A,158664,train,6,-1,6 7,2,725 894,39 32,1619,177,1552343517.204,Mon Mar 11 2019 18:31:57 GMT-0400 (Eastern Daylight Time)
A,158664,train,10,6,10 9 8 7 6,5,932 567 200 200 1059 380,39 38 38 38 37 32,3338,116,1552343522.073,Mon Mar 11 2019 18:32:02 GMT-0400 (Eastern Daylight Time)
A,158664,train,1,10,1 10,2,1036 435,39 32,1471,177,1552343525.087,Mon Mar 11 2019 18:32:05 GMT-0400 (Eastern Daylight Time)
A,158664,train,8,1,8 9 10 1,4,1038 297 853 826,40 40 37 32,3014,119,1552343529.626,Mon Mar 11 2019 18:32:09 GMT-0400 (Eastern Daylight Time)
A,158664,train,4,5,4 5,2,1215 504,38 32,1719,116,1552343532.869,Mon Mar 11 2019 18:32:12 GMT-0400 (Eastern Daylight Time)
A,158664,train,4,-1,4 3 2 1 10,5,1793 1061 594 738 181 615,40 39 40 39 39 32,4982,177,1552343539.386,Mon Mar 11 2019 18:32:19 GMT-0400 (Eastern Daylight Time)
A,158664,train,4,-1,4 5 6 7,4,1819 429 297 1244,38 39 39 32,3789,177,1552343544.691,Mon Mar 11 2019 18:32:24 GMT-0400 (Eastern Daylight Time)
A,158664,train,1,8,1 10 9 8,4,997 352 311 2657,39 38 38 32,4317,177,1552343550.541,Mon Mar 11 2019 18:32:30 GMT-0400 (Eastern Daylight Time)
A,158664,train,4,-1,4,1,2759,32,2759,216,1552343554.814,Mon Mar 11 2019 18:32:34 GMT-0400 (Eastern Daylight Time)
A,158664,train,6,3,6 5 4 3,4,1466 658 314 550,37 40 40 32,2988,21,1552343559.326,Mon Mar 11 2019 18:32:39 GMT-0400 (Eastern Daylight Time)
A,158664,train,7,4,7 6 5 4,4,1398 296 392 810,37 37 40 32,2896,216,1552343563.734,Mon Mar 11 2019 18:32:43 GMT-0400 (Eastern Daylight Time)
A,158664,train,4,-1,4,1,2195,32,2195,216,1552343567.452,Mon Mar 11 2019 18:32:47 GMT-0400 (Eastern Daylight Time)
