group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, reward, timestamp, datetime
A,141397,train,2,-1,2 3 4 5 4 3 2 1 2,9,8553 369 601 622 229 1102 631 378 1021 612,38 38 38 40 40 40 39 40 37 32,14118,280,1543517250.014,Thu Nov 29 2018 10:47:30 GMT-0800 (Pacific Standard Time)
A,141397,train,9,-1,9 10 1,3,647 687 390,40 37 32,1724,280,1543517253.259,Thu Nov 29 2018 10:47:33 GMT-0800 (Pacific Standard Time)
A,141397,train,7,-1,7 6 5 4 3 2,6,406 629 575 363 176 403 234,37 40 37 40 40 40 32,2786,280,1543517257.559,Thu Nov 29 2018 10:47:37 GMT-0800 (Pacific Standard Time)
A,141397,train,7,-1,7 6 7 8,4,422 670 412 856,37 39 40 32,2360,161,1543517261.44,Thu Nov 29 2018 10:47:41 GMT-0800 (Pacific Standard Time)
A,141397,train,8,-1,8,1,474 656,39 32,1130,161,1543517264.092,Thu Nov 29 2018 10:47:44 GMT-0800 (Pacific Standard Time)
A,141397,train,4,7,4 3 2 1 10 9 8 7,8,1173 409 396 278 301 198 342 5351 212 197 302,40 39 40 40 39 39 32 38 38 38 32,9159,161,1543517274.766,Thu Nov 29 2018 10:47:54 GMT-0800 (Pacific Standard Time)
A,141397,train,9,-1,9,1,848,32,848,161,1543517277.126,Thu Nov 29 2018 10:47:57 GMT-0800 (Pacific Standard Time)
A,141397,train,8,-1,8,1,572,32,572,161,1543517279.22,Thu Nov 29 2018 10:47:59 GMT-0800 (Pacific Standard Time)
A,141397,train,10,-1,10,1,975,32,975,161,1543517281.708,Thu Nov 29 2018 10:48:01 GMT-0800 (Pacific Standard Time)
A,141397,train,9,-1,9,1,668,32,668,161,1543517283.908,Thu Nov 29 2018 10:48:03 GMT-0800 (Pacific Standard Time)
A,141397,train,5,1,5 6 7 8 9 10 1,7,1036 253 971 197 308 282 310,39 39 40 40 40 37 32,3357,26,1543517288.779,Thu Nov 29 2018 10:48:08 GMT-0800 (Pacific Standard Time)
A,141397,train,8,2,8 9 10 1 2,5,1286 173 380 213 246,40 40 37 37 32,2298,26,1543517292.593,Thu Nov 29 2018 10:48:12 GMT-0800 (Pacific Standard Time)
A,141397,train,7,9,7 8 9,3,1096 196 273,40 40 32,1565,161,1543517295.682,Thu Nov 29 2018 10:48:15 GMT-0800 (Pacific Standard Time)
A,141397,train,8,-1,8,1,760,32,760,161,1543517297.959,Thu Nov 29 2018 10:48:17 GMT-0800 (Pacific Standard Time)
