group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, reward, timestamp, datetime
A,175520,train,9,-1,9 8 7 6,4,11325 376 338 486,38 38 39 32,12525,143,1543598419.865,Fri Nov 30 2018 12:20:19 GMT-0500 (Eastern Standard Time)
A,175520,train,2,3,2 3,2,3879 2300,38 32,6179,131,1543598427.552,Fri Nov 30 2018 12:20:27 GMT-0500 (Eastern Standard Time)
A,175520,train,1,-1,1 2 3 4,4,13936 2925 341 2513,39 38 38 32,19715,296,1543598448.778,Fri Nov 30 2018 12:20:48 GMT-0500 (Eastern Standard Time)
A,175520,train,10,-1,10 9 8 7 6,5,2099 224 266 396 3079,38 38 38 39 32,6064,296,1543598456.35,Fri Nov 30 2018 12:20:56 GMT-0500 (Eastern Standard Time)
A,175520,train,2,-1,2 1 10 1 2 3 4 5,8,965 2394 529 447 226 481 288 2621 3299,39 37 37 39 39 38 38 38 32,11250,296,1543598469.107,Fri Nov 30 2018 12:21:09 GMT-0500 (Eastern Standard Time)
A,175520,train,1,-1,1 2 3 4 5,5,3783 322 220 222 1934,39 38 38 38 32,6481,296,1543598477.093,Fri Nov 30 2018 12:21:17 GMT-0500 (Eastern Standard Time)
A,175520,train,2,-1,2,1,6660,32,6660,86,1543598485.261,Fri Nov 30 2018 12:21:25 GMT-0500 (Eastern Standard Time)
A,175520,train,5,-1,5,1,4198,32,4198,292,1543598490.967,Fri Nov 30 2018 12:21:30 GMT-0500 (Eastern Standard Time)
A,175520,train,2,-1,2 3 4 5,4,1810 223 354 1800,38 38 38 32,4187,292,1543598496.659,Fri Nov 30 2018 12:21:36 GMT-0500 (Eastern Standard Time)
A,175520,train,2,-1,2 3 4 5,4,4048 238 447 1027,38 38 38 32,5760,141,1543598503.93,Fri Nov 30 2018 12:21:43 GMT-0500 (Eastern Standard Time)
A,175520,train,1,-1,1 2 3 4 5,5,2939 341 236 184 397,39 38 38 38 32,4097,141,1543598509.534,Fri Nov 30 2018 12:21:49 GMT-0500 (Eastern Standard Time)
A,175520,train,9,-1,9 8 7 6 5,5,1551 231 195 263 239 378,38 38 38 39 39 32,2857,141,1543598513.895,Fri Nov 30 2018 12:21:53 GMT-0500 (Eastern Standard Time)
A,175520,train,5,-1,5,1,3642,32,3642,141,1543598519.045,Fri Nov 30 2018 12:21:59 GMT-0500 (Eastern Standard Time)
A,175520,train,5,-1,5,1,2221,32,2221,141,1543598522.771,Fri Nov 30 2018 12:22:02 GMT-0500 (Eastern Standard Time)
A,175520,train,9,-1,9 8 7 6 5,5,2094 237 299 213 611,38 38 39 39 32,3454,141,1543598527.731,Fri Nov 30 2018 12:22:07 GMT-0500 (Eastern Standard Time)
A,175520,train,1,-1,1 2 3 4 5,5,1234 383 220 276 398,39 38 38 38 32,2511,141,1543598531.75,Fri Nov 30 2018 12:22:11 GMT-0500 (Eastern Standard Time)
A,175520,train,3,9,3 2 1 10 9,5,1394 298 230 284 367,40 37 37 38 32,2573,116,1543598535.83,Fri Nov 30 2018 12:22:15 GMT-0500 (Eastern Standard Time)
