group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, reward, timestamp, datetime
A,196721,train,8,-1,8 9 10 1 2 3,6,3114 342 296 944 312 2992,40 40 37 37 38 32,8000,248,1552343535.31,Mon Mar 11 2019 15:32:15 GMT-0700 (Pacific Daylight Time)
A,196721,train,5,-1,5 4 3 2 3,5,2170 168 176 592 753,40 40 40 38 32,3859,213,1552343540.686,Mon Mar 11 2019 15:32:20 GMT-0700 (Pacific Daylight Time)
A,196721,train,7,-1,7 8 9 10 1 2,6,775 512 1656 456 280 224 880,40 40 37 40 37 37 32,4783,213,1552343546.988,Mon Mar 11 2019 15:32:26 GMT-0700 (Pacific Daylight Time)
A,196721,train,5,-1,5 4 3 2,4,882 160 296 784,40 40 40 32,2122,213,1552343550.628,Mon Mar 11 2019 15:32:30 GMT-0700 (Pacific Daylight Time)
A,196721,train,5,-1,5 6 7 6 5 4 3,7,1379 184 672 151 175 337 167 817,39 39 37 37 37 40 40 32,3882,213,1552343556.028,Mon Mar 11 2019 15:32:36 GMT-0700 (Pacific Daylight Time)
A,196721,train,6,-1,6 5 6 7 8 9 10 1,8,2601 1056 488 384 232 152 160 136 208 487,37 39 40 39 40 40 40 40 37 32,5904,213,1552343563.452,Mon Mar 11 2019 15:32:43 GMT-0700 (Pacific Daylight Time)
A,196721,train,7,-1,7 6 5 4 3 2,6,1347 153 240 216 136 527 361 551,37 37 37 40 40 37 40 32,3531,213,1552343568.508,Mon Mar 11 2019 15:32:48 GMT-0700 (Pacific Daylight Time)
A,196721,train,1,9,1 10 9 8 9,5,1978 527 272 728 472,39 38 38 40 32,3977,77,1552343574.004,Mon Mar 11 2019 15:32:54 GMT-0700 (Pacific Daylight Time)
A,196721,train,3,-1,3 2 1 10 9 8 7,7,1734 248 224 327 160 136 681,40 39 39 38 38 38 32,3510,281,1552343579.036,Mon Mar 11 2019 15:32:59 GMT-0700 (Pacific Daylight Time)
A,196721,train,3,-1,3 2 1 10 9 10,6,2224 448 232 576 1016 1073,40 39 39 38 40 32,5569,281,1552343586.124,Mon Mar 11 2019 15:33:06 GMT-0700 (Pacific Daylight Time)
A,196721,train,8,-1,8 9 8 9,4,1582 392 584 536,40 38 40 32,3094,281,1552343590.74,Mon Mar 11 2019 15:33:10 GMT-0700 (Pacific Daylight Time)
A,196721,train,4,-1,4 3 2 1,4,1252 391 1152 1008,40 40 39 32,3803,173,1552343596.06,Mon Mar 11 2019 15:33:16 GMT-0700 (Pacific Daylight Time)
A,196721,train,5,1,5 6 5 4 3 2 1,7,1020 320 200 360 375 617 160 144 144 224 464,39 40 40 37 37 40 40 40 40 39 32,4028,173,1552343601.603,Mon Mar 11 2019 15:33:21 GMT-0700 (Pacific Daylight Time)
A,196721,train,1,-1,1 10,2,25054 688,39 32,25742,281,1552343628.869,Mon Mar 11 2019 15:33:48 GMT-0700 (Pacific Daylight Time)
