group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, reward, timestamp, datetime
A,168026,train,8,-1,8 9 10 1,4,3363 544 456 816,40 40 37 32,5179,173,1552343976.359,Mon Mar 11 2019 17:39:36 GMT-0500 (Central Daylight Time)
A,168026,train,8,6,8 9 10 1 2 3 4 5 6,9,1082 304 456 375 1121 695 544 288 232 584 456,40 40 37 32 38 37 38 38 38 39 32,6137,152,1552343984.023,Mon Mar 11 2019 17:39:44 GMT-0500 (Central Daylight Time)
A,168026,train,7,5,7 6 5,3,1177 287 400,37 37 32,1864,152,1552343987.414,Mon Mar 11 2019 17:39:47 GMT-0500 (Central Daylight Time)
A,168026,train,7,1,7 8 9 10 1,5,1131 255 248 456 360,40 40 40 37 32,2450,173,1552343991.391,Mon Mar 11 2019 17:39:51 GMT-0500 (Central Daylight Time)
A,168026,train,8,-1,8 9 10 1,4,1173 272 536 320,40 40 37 32,2301,173,1552343995.222,Mon Mar 11 2019 17:39:55 GMT-0500 (Central Daylight Time)
A,168026,train,2,-1,2,1,3482,32,3482,262,1552344000.232,Mon Mar 11 2019 17:40:00 GMT-0500 (Central Daylight Time)
A,168026,train,4,-1,4 3 2,3,2153 330 1158,40 40 32,3641,262,1552344005.399,Mon Mar 11 2019 17:40:05 GMT-0500 (Central Daylight Time)
A,168026,train,3,-1,3,1,1471,32,1471,262,1552344008.399,Mon Mar 11 2019 17:40:08 GMT-0500 (Central Daylight Time)
A,168026,train,6,8,6 7 8,3,1250 615 352,39 40 32,2217,130,1552344012.143,Mon Mar 11 2019 17:40:12 GMT-0500 (Central Daylight Time)
A,168026,train,7,6,7 6,2,1000 345,37 32,1345,169,1552344015.015,Mon Mar 11 2019 17:40:15 GMT-0500 (Central Daylight Time)
A,168026,train,4,-1,4 3,2,2119 1648,40 32,3767,262,1552344020.311,Mon Mar 11 2019 17:40:20 GMT-0500 (Central Daylight Time)
A,168026,train,5,10,5 6 7 8 9 10,6,5025 407 408 240 192 592,39 39 40 40 40 32,6864,130,1552344028.703,Mon Mar 11 2019 17:40:28 GMT-0500 (Central Daylight Time)
A,168026,train,3,-1,3,1,2478,32,2478,262,1552344032.713,Mon Mar 11 2019 17:40:32 GMT-0500 (Central Daylight Time)
A,168026,train,1,4,1 2 3 4,4,1053 552 288 1834,37 38 38 32,3727,169,1552344037.969,Mon Mar 11 2019 17:40:37 GMT-0500 (Central Daylight Time)
A,168026,train,3,-1,3,1,2790,32,2790,287,1552344042.296,Mon Mar 11 2019 17:40:42 GMT-0500 (Central Daylight Time)
A,168026,train,3,-1,3,1,983,32,983,287,1552344044.808,Mon Mar 11 2019 17:40:44 GMT-0500 (Central Daylight Time)
A,168026,train,4,7,4 5 6 7,4,911 488 272 264,38 39 39 32,1935,41,1552344048.272,Mon Mar 11 2019 17:40:48 GMT-0500 (Central Daylight Time)
A,168026,train,1,7,1 10 9 8 7,5,1457 1424 625 248 247 492,32 39 38 38 38 32,4493,41,1552344054.291,Mon Mar 11 2019 17:40:54 GMT-0500 (Central Daylight Time)
A,168026,train,9,-1,9 8 7 8 9 10 1,7,2022 417 599 240 240 560 352,38 38 40 40 40 37 32,4430,287,1552344060.248,Mon Mar 11 2019 17:41:00 GMT-0500 (Central Daylight Time)
A,168026,train,7,-1,7 8 9 10 1,5,2984 264 312 424 776,40 40 40 37 32,4760,226,1552344066.536,Mon Mar 11 2019 17:41:06 GMT-0500 (Central Daylight Time)
