group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, reward, timestamp, datetime
A,172427,train,10,-1,10 9 8 7 6,5,5932 198 426 398 705,38 38 38 37 32,7659,273,1552346623.185,Mon Mar 11 2019 19:23:43 GMT-0400 (Eastern Daylight Time)
A,172427,train,1,-1,1 2 3 4,4,1917 2196 213 908,37 38 38 32,5234,155,1552346629.93,Mon Mar 11 2019 19:23:49 GMT-0400 (Eastern Daylight Time)
A,172427,train,2,8,2 1 10 9 8 9 8,7,1004 174 315 168 609 1148 4024 473,39 39 38 38 40 32 38 32,7915,127,1552346639.355,Mon Mar 11 2019 19:23:59 GMT-0400 (Eastern Daylight Time)
A,172427,train,5,-1,5 6 7 6,4,1037 800 1246 360,39 39 37 32,3443,155,1552346644.306,Mon Mar 11 2019 19:24:04 GMT-0400 (Eastern Daylight Time)
A,172427,train,4,5,4 3 4 5,4,743 536 438 153 385,39 40 38 38 32,2255,155,1552346648.074,Mon Mar 11 2019 19:24:08 GMT-0400 (Eastern Daylight Time)
A,172427,train,7,1,7 8 9 10 1,5,716 676 190 358 224,40 40 40 37 32,2164,38,1552346651.746,Mon Mar 11 2019 19:24:11 GMT-0400 (Eastern Daylight Time)
A,172427,train,9,-1,9 8 7 6,4,981 190 268 328,38 38 37 32,1767,220,1552346655.03,Mon Mar 11 2019 19:24:15 GMT-0400 (Eastern Daylight Time)
A,172427,train,2,-1,2,1,2744,32,2744,261,1552346659.291,Mon Mar 11 2019 19:24:19 GMT-0400 (Eastern Daylight Time)
A,172427,train,3,10,3 4 3 2 1 10,6,920 536 376 1440 457 201 407,38 40 32 40 39 39 32,4337,11,1552346665.144,Mon Mar 11 2019 19:24:25 GMT-0400 (Eastern Daylight Time)
A,172427,train,5,-1,5 6 7 8 9 10 1,7,1075 560 1144 152 617 175 200 332 205,38 39 39 39 40 40 40 37 32,4460,261,1552346671.111,Mon Mar 11 2019 19:24:31 GMT-0400 (Eastern Daylight Time)
A,172427,train,4,-1,4 5,2,1648 361,38 32,2009,220,1552346674.631,Mon Mar 11 2019 19:24:34 GMT-0400 (Eastern Daylight Time)
A,172427,train,5,-1,5 6,2,1388 295,39 32,1683,220,1552346677.82,Mon Mar 11 2019 19:24:37 GMT-0400 (Eastern Daylight Time)
A,172427,train,5,-1,5 4 3 2,4,814 167 185 264,40 40 40 32,1430,261,1552346680.758,Mon Mar 11 2019 19:24:40 GMT-0400 (Eastern Daylight Time)
A,172427,train,6,10,6 7 8 9 10,5,1330 180 237 189 142 309,39 39 40 40 40 32,2387,11,1552346684.66,Mon Mar 11 2019 19:24:44 GMT-0400 (Eastern Daylight Time)
A,172427,train,10,-1,10 1 2 3,4,597 195 203 242,37 37 38 32,1237,261,1552346687.407,Mon Mar 11 2019 19:24:47 GMT-0400 (Eastern Daylight Time)
A,172427,train,6,2,6 5 4 3 2,5,581 390 448 184 184 232,38 37 40 40 40 32,2019,261,1552346690.939,Mon Mar 11 2019 19:24:50 GMT-0400 (Eastern Daylight Time)
A,172427,train,8,-1,8 7 6,3,2897 244 432 280,38 38 37 32,3853,220,1552346696.298,Mon Mar 11 2019 19:24:56 GMT-0400 (Eastern Daylight Time)
A,172427,train,8,-1,8 9 10 1,4,526 205 219 309 352,40 40 40 37 32,1611,261,1552346699.419,Mon Mar 11 2019 19:24:59 GMT-0400 (Eastern Daylight Time)
A,172427,train,5,-1,5 4 3,3,770 184 272,40 40 32,1226,261,1552346702.17,Mon Mar 11 2019 19:25:02 GMT-0400 (Eastern Daylight Time)
A,172427,train,2,-1,2 1,2,356 666 384,40 39 32,1406,261,1552346705.085,Mon Mar 11 2019 19:25:05 GMT-0400 (Eastern Daylight Time)
