group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, reward, timestamp, datetime
A,149359,train,1,-1,1 2 3,3,13837 2296 1594,39 38 32,17727,167,1552343454.433,Mon Mar 11 2019 18:30:54 GMT-0400 (Eastern Daylight Time)
A,149359,train,3,10,3 2 1 10,4,3002 587 483 1342,40 37 37 32,5414,116,1552343461.362,Mon Mar 11 2019 18:31:01 GMT-0400 (Eastern Daylight Time)
A,149359,train,5,7,5 6 7,3,1866 543 829 927,39 37 37 32,4165,116,1552343467.046,Mon Mar 11 2019 18:31:07 GMT-0400 (Eastern Daylight Time)
A,149359,train,4,-1,4 3,2,2716 2983,40 32,5699,167,1552343474.262,Mon Mar 11 2019 18:31:14 GMT-0400 (Eastern Daylight Time)
A,149359,train,8,-1,8 9 8 9 10 1 2,7,14951 1158 980 669 433 246 2554,40 38 40 40 39 39 32,20991,167,1552343496.767,Mon Mar 11 2019 18:31:36 GMT-0400 (Eastern Daylight Time)
A,149359,train,9,-1,9 10 1,3,2137 469 1161,40 39 32,3767,167,1552343502.047,Mon Mar 11 2019 18:31:42 GMT-0400 (Eastern Daylight Time)
A,149359,train,9,10,9 8 9 10,4,2246 761 673 938,38 40 40 32,4618,116,1552343508.183,Mon Mar 11 2019 18:31:48 GMT-0400 (Eastern Daylight Time)
A,149359,train,4,9,4 5 6 7 8 9,6,3377 1762 301 208 432 272 2989,38 37 37 37 40 40 32,9341,116,1552343519.035,Mon Mar 11 2019 18:31:59 GMT-0400 (Eastern Daylight Time)
A,149359,train,2,1,2 3 2 1,4,2910 1450 754 411 1977,39 38 40 37 32,7502,167,1552343528.06,Mon Mar 11 2019 18:32:08 GMT-0400 (Eastern Daylight Time)
A,149359,train,1,-1,1 2,2,3962 3892,39 32,7854,234,1552343537.439,Mon Mar 11 2019 18:32:17 GMT-0400 (Eastern Daylight Time)
A,149359,train,4,7,4 3 4 5 6 7,6,1528 1141 682 463 357 229 818,39 40 38 38 37 37 32,5218,207,1552343544.17,Mon Mar 11 2019 18:32:24 GMT-0400 (Eastern Daylight Time)
A,149359,train,9,5,9 10 1 2 3 4 5,7,3028 1197 489 313 1128 345 266 551 206 181 1127,37 37 39 40 39 39 39 38 38 38 32,8831,208,1552343554.522,Mon Mar 11 2019 18:32:34 GMT-0400 (Eastern Daylight Time)
A,149359,train,3,-1,3 4,2,2168 2712,38 32,4880,273,1552343560.915,Mon Mar 11 2019 18:32:40 GMT-0400 (Eastern Daylight Time)
A,149359,train,9,-1,9 8 7 6 5 4,6,2915 1856 389 336 399 858,38 38 39 39 40 32,6753,273,1552343569.189,Mon Mar 11 2019 18:32:49 GMT-0400 (Eastern Daylight Time)
A,149359,train,4,-1,4 5,2,1650 3162,38 32,4812,273,1552343575.515,Mon Mar 11 2019 18:32:55 GMT-0400 (Eastern Daylight Time)
A,149359,train,6,-1,6 5,2,2038 1518,39 32,3556,273,1552343580.592,Mon Mar 11 2019 18:33:00 GMT-0400 (Eastern Daylight Time)
A,149359,train,5,-1,5 6,2,2472 2204,37 32,4676,273,1552343586.782,Mon Mar 11 2019 18:33:06 GMT-0400 (Eastern Daylight Time)
A,149359,train,3,1,3 4 3 2 1 2 1,7,2903 822 830 239 751 1356 2463 1130,39 38 40 40 37 39 37 32,10494,57,1552343598.793,Mon Mar 11 2019 18:33:18 GMT-0400 (Eastern Daylight Time)
A,149359,train,8,-1,8 7 8 7,4,919 1389 2432 1620,38 40 38 32,6360,152,1552343606.67,Mon Mar 11 2019 18:33:26 GMT-0400 (Eastern Daylight Time)
A,149359,train,1,-1,1 10 9,3,1489 859 1311,37 38 32,3659,152,1552343611.844,Mon Mar 11 2019 18:33:31 GMT-0400 (Eastern Daylight Time)
