group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, reward, timestamp, datetime
A,178688,train,9,-1,9 8 7 6 5 4 3,7,4717 197 391 3095 280 342 1577,38 38 39 39 40 40 32,10599,266,1543515697.896,Thu Nov 29 2018 12:21:37 GMT-0600 (Central Standard Time)
A,178688,train,2,6,2 1 10 9 8 7 6,7,1865 843 376 172 746 122 555 316 222 164 322 265,32 39 39 40 37 38 37 38 38 38 39 32,5968,229,1543515705.373,Thu Nov 29 2018 12:21:45 GMT-0600 (Central Standard Time)
A,178688,train,2,8,2 1 10 9 8,5,658 395 174 131 364 250,37 37 37 38 38 32,1972,138,1543515708.854,Thu Nov 29 2018 12:21:48 GMT-0600 (Central Standard Time)
A,178688,train,3,-1,3,1,4168,32,4168,266,1543515714.527,Thu Nov 29 2018 12:21:54 GMT-0600 (Central Standard Time)
A,178688,train,8,-1,8 7 6 5 4 3,6,1508 295 377 210 246 304,38 39 39 40 40 32,2940,266,1543515718.973,Thu Nov 29 2018 12:21:58 GMT-0600 (Central Standard Time)
A,178688,train,3,10,3 2 1 10,4,1270 215 120 276 219,40 40 37 37 32,2100,138,1543515722.578,Thu Nov 29 2018 12:22:02 GMT-0600 (Central Standard Time)
A,178688,train,2,-1,2 3 4 3,4,622 242 779 948,38 38 40 32,2591,266,1543515726.676,Thu Nov 29 2018 12:22:06 GMT-0600 (Central Standard Time)
A,178688,train,4,10,4 5 4 3 2 1 10,7,852 223 356 222 190 190 229 252,38 38 40 40 40 37 37 32,2514,138,1543515730.702,Thu Nov 29 2018 12:22:10 GMT-0600 (Central Standard Time)
A,178688,train,5,-1,5 4 3 2 1 10 9 8,8,836 434 317 501 275 230 282 438,40 40 40 37 37 38 38 32,3313,210,1543515735.522,Thu Nov 29 2018 12:22:15 GMT-0600 (Central Standard Time)
A,178688,train,9,8,9 8,2,826 441,38 32,1267,210,1543515738.295,Thu Nov 29 2018 12:22:18 GMT-0600 (Central Standard Time)
A,178688,train,5,7,5 6 7,3,1070 243 128,37 37 32,1441,210,1543515741.242,Thu Nov 29 2018 12:22:21 GMT-0600 (Central Standard Time)
A,178688,train,2,-1,2 3 4 5 6 7,6,789 1046 184 180 324 175,38 38 38 37 37 32,2698,210,1543515745.447,Thu Nov 29 2018 12:22:25 GMT-0600 (Central Standard Time)
A,178688,train,6,7,6 7,2,912 268,37 32,1180,210,1543515748.131,Thu Nov 29 2018 12:22:28 GMT-0600 (Central Standard Time)
A,178688,train,1,5,1 2 3 4 5,5,1154 5048 382 184 236,39 38 38 38 32,7004,51,1543515756.642,Thu Nov 29 2018 12:22:36 GMT-0600 (Central Standard Time)
A,178688,train,4,-1,4 5 6 7,4,782 498 239 377,38 37 37 32,1896,210,1543515760.043,Thu Nov 29 2018 12:22:40 GMT-0600 (Central Standard Time)
A,178688,train,1,-1,1 10 9 10,4,761 551 462 284,37 38 40 32,2058,210,1543515763.609,Thu Nov 29 2018 12:22:43 GMT-0600 (Central Standard Time)
A,178688,train,4,-1,4 5 6 7,4,842 246 137 239 187,38 38 37 37 32,1651,200,1543515766.766,Thu Nov 29 2018 12:22:46 GMT-0600 (Central Standard Time)
A,178688,train,2,3,2 3,2,874 342 335,40 38 32,1551,147,1543515769.821,Thu Nov 29 2018 12:22:49 GMT-0600 (Central Standard Time)
A,178688,train,9,1,9 10 1,3,793 278 243,40 39 32,1314,147,1543515772.642,Thu Nov 29 2018 12:22:52 GMT-0600 (Central Standard Time)
A,178688,train,8,-1,8,1,1630,32,1630,200,1543515775.776,Thu Nov 29 2018 12:22:55 GMT-0600 (Central Standard Time)
A,178688,train,5,-1,5 4 3 2 1 10,6,948 231 212 211 243 307,40 40 40 37 37 32,2152,200,1543515779.433,Thu Nov 29 2018 12:22:59 GMT-0600 (Central Standard Time)
A,178688,train,1,-1,1 10,2,786 375,37 32,1161,200,1543515782.101,Thu Nov 29 2018 12:23:02 GMT-0600 (Central Standard Time)
A,178688,train,3,2,3 2,2,924 232,40 32,1156,147,1543515784.762,Thu Nov 29 2018 12:23:04 GMT-0600 (Central Standard Time)
A,178688,train,10,1,10 1,2,885 346,39 32,1231,147,1543515787.499,Thu Nov 29 2018 12:23:07 GMT-0600 (Central Standard Time)
A,178688,train,9,-1,9 8,2,669 352,38 32,1021,200,1543515790.026,Thu Nov 29 2018 12:23:10 GMT-0600 (Central Standard Time)
A,178688,train,9,3,9 10 1 2 3,5,876 233 199 214 586,40 39 39 38 32,2108,147,1543515793.641,Thu Nov 29 2018 12:23:13 GMT-0600 (Central Standard Time)
A,178688,train,6,-1,6 7,2,716 889,37 32,1605,200,1543515796.75,Thu Nov 29 2018 12:23:16 GMT-0600 (Central Standard Time)
A,178688,train,9,-1,9 8 7 6,4,942 198 413 498,38 38 39 32,2051,162,1543515800.306,Thu Nov 29 2018 12:23:20 GMT-0600 (Central Standard Time)
A,178688,train,1,-1,1 2 3 4,4,617 312 225 478,39 38 38 32,1632,162,1543515803.445,Thu Nov 29 2018 12:23:23 GMT-0600 (Central Standard Time)
A,178688,train,3,-1,3 4,2,708 507,38 32,1215,162,1543515806.165,Thu Nov 29 2018 12:23:26 GMT-0600 (Central Standard Time)
A,178688,train,10,-1,10 9 8 7 6,5,444 471 162 266 357,38 38 38 39 32,1700,162,1543515809.371,Thu Nov 29 2018 12:23:29 GMT-0600 (Central Standard Time)
A,178688,train,2,-1,2 3 4,3,596 247 251 342,39 38 38 32,1436,162,1543515812.313,Thu Nov 29 2018 12:23:32 GMT-0600 (Central Standard Time)
A,178688,train,5,2,5 6 5 4 3 2,6,409 515 433 414 182 161 177 596,38 37 39 40 40 40 40 32,2887,78,1543515816.708,Thu Nov 29 2018 12:23:36 GMT-0600 (Central Standard Time)
A,178688,train,4,10,4 3 2 1 10,5,906 235 126 360 277,40 40 37 37 32,1904,4,1543515820.116,Thu Nov 29 2018 12:23:40 GMT-0600 (Central Standard Time)
A,178688,train,4,-1,4,1,1183,32,1183,162,1543515822.806,Thu Nov 29 2018 12:23:42 GMT-0600 (Central Standard Time)
A,178688,train,9,6,9 8 7 6,4,600 252 161 129 470,38 38 37 39 32,1612,162,1543515825.924,Thu Nov 29 2018 12:23:45 GMT-0600 (Central Standard Time)
A,178688,train,7,5,7 6 5,3,434 238 328,39 39 32,1000,162,1543515828.431,Thu Nov 29 2018 12:23:48 GMT-0600 (Central Standard Time)
A,178688,train,4,8,4 5 6 7 8,5,641 455 225 230 387,38 37 37 40 32,1938,4,1543515831.874,Thu Nov 29 2018 12:23:51 GMT-0600 (Central Standard Time)
A,178688,train,8,-1,8,1,1195,32,1195,102,1543515834.572,Thu Nov 29 2018 12:23:54 GMT-0600 (Central Standard Time)
A,178688,train,1,4,1 2 3 4,4,670 200 209 299,39 38 38 32,1378,26,1543515837.459,Thu Nov 29 2018 12:23:57 GMT-0600 (Central Standard Time)
A,178688,train,7,1,7 8 9 10 1,5,510 299 225 178 271 337,38 40 40 40 39 32,1820,58,1543515840.783,Thu Nov 29 2018 12:24:00 GMT-0600 (Central Standard Time)
A,178688,train,5,-1,5 6 7,3,688 223 340,37 37 32,1251,102,1543515843.541,Thu Nov 29 2018 12:24:03 GMT-0600 (Central Standard Time)
A,178688,train,8,-1,8 9 10 1,4,713 255 263 360,40 40 39 32,1591,140,1543515846.638,Thu Nov 29 2018 12:24:06 GMT-0600 (Central Standard Time)
A,178688,train,6,-1,6 5 4 3,4,1803 217 263 308,39 40 40 32,2591,140,1543515850.737,Thu Nov 29 2018 12:24:10 GMT-0600 (Central Standard Time)
A,178688,train,6,-1,6 7 8 9 10 1,6,2314 293 218 225 252 325,37 40 40 40 39 32,3627,140,1543515855.869,Thu Nov 29 2018 12:24:15 GMT-0600 (Central Standard Time)
A,178688,train,1,9,1 10 9,3,667 136 371 302,38 37 38 32,1476,64,1543515858.849,Thu Nov 29 2018 12:24:18 GMT-0600 (Central Standard Time)
A,178688,train,10,-1,10 9 10 1,4,728 557 291 382,38 40 39 32,1958,140,1543515862.312,Thu Nov 29 2018 12:24:22 GMT-0600 (Central Standard Time)
A,178688,train,6,2,6 5 4 3 2,5,617 303 241 218 190 311,39 38 40 40 40 32,1880,140,1543515865.696,Thu Nov 29 2018 12:24:25 GMT-0600 (Central Standard Time)
A,178688,train,7,3,7 6 5 4 3,5,563 80 267 305 233 244,38 39 39 40 40 32,1692,140,1543515868.894,Thu Nov 29 2018 12:24:28 GMT-0600 (Central Standard Time)
A,178688,train,2,10,2 1 10,3,765 174 221 292,39 37 37 32,1452,64,1543515871.851,Thu Nov 29 2018 12:24:31 GMT-0600 (Central Standard Time)
A,178688,train,10,-1,10 1 2 3,4,665 281 217 360 569,39 38 39 38 32,2092,140,1543515875.449,Thu Nov 29 2018 12:24:35 GMT-0600 (Central Standard Time)
A,178688,train,10,8,10 9 8,3,737 228 240,38 38 32,1205,64,1543515878.159,Thu Nov 29 2018 12:24:38 GMT-0600 (Central Standard Time)
A,178688,train,3,7,3 4 5 6 7,5,599 218 230 220 280,38 38 37 37 32,1547,64,1543515881.213,Thu Nov 29 2018 12:24:41 GMT-0600 (Central Standard Time)
A,178688,train,8,7,8 7,2,546 422,38 32,968,64,1543515883.686,Thu Nov 29 2018 12:24:43 GMT-0600 (Central Standard Time)
A,178688,train,2,7,2 1 10 9 8 7,6,546 187 178 240 170 291,37 37 38 38 38 32,1612,64,1543515886.805,Thu Nov 29 2018 12:24:46 GMT-0600 (Central Standard Time)
A,178688,train,8,5,8 7 6 5,4,697 259 174 258,38 39 39 32,1388,124,1543515889.699,Thu Nov 29 2018 12:24:49 GMT-0600 (Central Standard Time)
A,178688,train,2,-1,2 3 2,3,919 541 463,38 40 32,1923,140,1543515893.128,Thu Nov 29 2018 12:24:53 GMT-0600 (Central Standard Time)
A,178688,train,1,7,1 10 9 8 7,5,599 198 104 227 151 272,37 37 38 38 38 32,1551,64,1543515896.183,Thu Nov 29 2018 12:24:56 GMT-0600 (Central Standard Time)
A,178688,train,10,-1,10 1,2,1117 407,39 32,1524,140,1543515899.212,Thu Nov 29 2018 12:24:59 GMT-0600 (Central Standard Time)
A,178688,train,5,10,5 4 3 2 1 10,6,538 403 313 238 213 224 203 290,39 39 40 40 40 37 37 32,2422,64,1543515903.142,Thu Nov 29 2018 12:25:03 GMT-0600 (Central Standard Time)
A,178688,train,8,5,8 7 6 5,4,619 271 228 278,38 39 39 32,1396,124,1543515906.044,Thu Nov 29 2018 12:25:06 GMT-0600 (Central Standard Time)
A,178688,train,8,-1,8 7 6 5 4 3 2,7,751 292 290 607 204 174 309,38 39 39 40 40 40 32,2627,140,1543515910.176,Thu Nov 29 2018 12:25:10 GMT-0600 (Central Standard Time)
A,178688,train,5,-1,5 4 3 2,4,2114 173 158 262,40 40 40 32,2707,140,1543515914.388,Thu Nov 29 2018 12:25:14 GMT-0600 (Central Standard Time)
A,178688,train,2,10,2 1 10,3,721 171 595,37 37 32,1487,64,1543515917.378,Thu Nov 29 2018 12:25:17 GMT-0600 (Central Standard Time)
A,178688,train,7,-1,7 6 5 4 3,5,903 1326 374 173 422,39 39 40 40 32,3198,140,1543515922.081,Thu Nov 29 2018 12:25:22 GMT-0600 (Central Standard Time)
A,178688,train,3,9,3 2 1 10 9,5,747 281 214 239 331,40 37 37 38 32,1812,64,1543515925.4,Thu Nov 29 2018 12:25:25 GMT-0600 (Central Standard Time)
A,178688,train,4,-1,4 3 2 1,4,2237 177 463 365,40 40 37 32,3242,268,1543515930.149,Thu Nov 29 2018 12:25:30 GMT-0600 (Central Standard Time)
A,178688,train,3,2,3 2,2,1281 452,40 32,1733,268,1543515933.388,Thu Nov 29 2018 12:25:33 GMT-0600 (Central Standard Time)
A,178688,train,1,7,1 10 9 8 7,5,659 201 224 158 260,37 38 38 38 32,1502,144,1543515936.394,Thu Nov 29 2018 12:25:36 GMT-0600 (Central Standard Time)
A,178688,train,7,-1,7 6 5 4 3,5,765 711 268 204 383,39 39 40 40 32,2331,268,1543515940.231,Thu Nov 29 2018 12:25:40 GMT-0600 (Central Standard Time)
A,178688,train,4,-1,4 3,2,1180 610,40 32,1790,268,1543515943.526,Thu Nov 29 2018 12:25:43 GMT-0600 (Central Standard Time)
A,178688,train,8,1,8 9 10 1,4,585 207 182 292,40 40 39 32,1266,268,1543515946.296,Thu Nov 29 2018 12:25:46 GMT-0600 (Central Standard Time)
A,178688,train,3,5,3 4 5,3,766 236 730,38 38 32,1732,201,1543515949.535,Thu Nov 29 2018 12:25:49 GMT-0600 (Central Standard Time)
A,178688,train,6,8,6 7 8,3,720 182 228 321,40 37 40 32,1451,144,1543515952.492,Thu Nov 29 2018 12:25:52 GMT-0600 (Central Standard Time)
A,178688,train,2,-1,2 3 4,3,735 330 455 1542,39 38 38 32,3062,246,1543515957.059,Thu Nov 29 2018 12:25:57 GMT-0600 (Central Standard Time)
A,178688,train,4,-1,4 3 2 1 10,5,688 205 168 229 245,40 40 37 37 32,1535,268,1543515960.097,Thu Nov 29 2018 12:26:00 GMT-0600 (Central Standard Time)
A,178688,train,3,-1,3 4 5 6 7,5,795 188 131 192 331,38 38 37 37 32,1637,268,1543515963.239,Thu Nov 29 2018 12:26:03 GMT-0600 (Central Standard Time)
A,178688,train,3,-1,3 2 1 10,4,688 204 192 279,40 37 37 32,1363,268,1543515966.109,Thu Nov 29 2018 12:26:06 GMT-0600 (Central Standard Time)
A,178688,train,6,-1,6 7,2,630 533,37 32,1163,268,1543515968.777,Thu Nov 29 2018 12:26:08 GMT-0600 (Central Standard Time)
A,178688,train,6,-1,6 7,2,533 306,37 32,839,268,1543515971.121,Thu Nov 29 2018 12:26:11 GMT-0600 (Central Standard Time)
A,178688,train,1,-1,1 10,2,691 302,37 32,993,268,1543515973.62,Thu Nov 29 2018 12:26:13 GMT-0600 (Central Standard Time)
A,178688,train,6,-1,6 7,2,594 381,37 32,975,268,1543515976.101,Thu Nov 29 2018 12:26:16 GMT-0600 (Central Standard Time)
A,178688,train,10,-1,10 9,2,469 306 1360,37 38 32,2135,224,1543515979.74,Thu Nov 29 2018 12:26:19 GMT-0600 (Central Standard Time)
A,178688,train,10,-1,10,1,1286,32,1286,255,1543515982.532,Thu Nov 29 2018 12:26:22 GMT-0600 (Central Standard Time)
A,178688,train,3,-1,3,1,2242,32,2242,126,1543515986.279,Thu Nov 29 2018 12:26:26 GMT-0600 (Central Standard Time)
A,178688,train,10,-1,10 1,2,825 813,39 32,1638,126,1543515989.421,Thu Nov 29 2018 12:26:29 GMT-0600 (Central Standard Time)
A,178688,train,3,-1,3,1,1611,32,1611,175,1543515992.538,Thu Nov 29 2018 12:26:32 GMT-0600 (Central Standard Time)
A,178688,train,9,-1,9 10 1,3,1065 355 452,40 39 32,1872,175,1543515995.916,Thu Nov 29 2018 12:26:35 GMT-0600 (Central Standard Time)
A,178688,train,10,-1,10 1,2,668 422,39 32,1090,175,1543515998.512,Thu Nov 29 2018 12:26:38 GMT-0600 (Central Standard Time)
A,178688,train,6,-1,6 5 4 3,4,530 307 197 291,39 40 40 32,1325,175,1543516001.344,Thu Nov 29 2018 12:26:41 GMT-0600 (Central Standard Time)
A,178688,train,5,-1,5 4 3 2,4,504 201 266 341,40 40 40 32,1312,175,1543516004.161,Thu Nov 29 2018 12:26:44 GMT-0600 (Central Standard Time)
A,178688,train,4,-1,4 3 2 1,4,534 244 216 428,40 40 37 32,1422,175,1543516007.089,Thu Nov 29 2018 12:26:47 GMT-0600 (Central Standard Time)
