group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, reward, timestamp, datetime
A,117850,train,3,-1,3 2 1 10,4,4194 286 345 3180,40 39 39 32,8005,290,1552343538.439,Mon Mar 11 2019 18:32:18 GMT-0400 (Eastern Daylight Time)
A,117850,train,6,9,6 7 8 9,4,925 775 206 466,39 40 40 32,2372,290,1552343542.324,Mon Mar 11 2019 18:32:22 GMT-0400 (Eastern Daylight Time)
A,117850,train,5,7,5 6 7,3,669 191 296,39 39 32,1156,290,1552343544.991,Mon Mar 11 2019 18:32:24 GMT-0400 (Eastern Daylight Time)
A,117850,train,8,-1,8 9,2,1389 1789,40 32,3178,290,1552343549.682,Mon Mar 11 2019 18:32:29 GMT-0400 (Eastern Daylight Time)
A,117850,train,3,9,3 2 1 10 9,5,1306 205 141 296 227,40 39 39 38 32,2175,290,1552343553.37,Mon Mar 11 2019 18:32:33 GMT-0400 (Eastern Daylight Time)
A,117850,train,9,8,9 8,2,2149 376,38 32,2525,290,1552343557.408,Mon Mar 11 2019 18:32:37 GMT-0400 (Eastern Daylight Time)
A,117850,train,2,-1,2 1 10,3,1431 192 852,39 39 32,2475,290,1552343561.395,Mon Mar 11 2019 18:32:41 GMT-0400 (Eastern Daylight Time)
A,117850,train,1,9,1 10 9,3,1184 200 256,39 38 32,1640,290,1552343564.547,Mon Mar 11 2019 18:32:44 GMT-0400 (Eastern Daylight Time)
A,117850,train,10,-1,10,1,1536,32,1536,290,1552343567.597,Mon Mar 11 2019 18:32:47 GMT-0400 (Eastern Daylight Time)
A,117850,train,9,-1,9,1,1939,32,1939,290,1552343571.05,Mon Mar 11 2019 18:32:51 GMT-0400 (Eastern Daylight Time)
A,117850,train,8,-1,8,1,1208,32,1208,290,1552343573.769,Mon Mar 11 2019 18:32:53 GMT-0400 (Eastern Daylight Time)
A,117850,train,5,-1,5 6 7,3,726 188 1059,39 39 32,1973,290,1552343577.253,Mon Mar 11 2019 18:32:57 GMT-0400 (Eastern Daylight Time)
A,117850,train,9,-1,9,1,1314,32,1314,290,1552343580.078,Mon Mar 11 2019 18:33:00 GMT-0400 (Eastern Daylight Time)
A,117850,train,6,-1,6 7,2,694 786,39 32,1480,290,1552343583.067,Mon Mar 11 2019 18:33:03 GMT-0400 (Eastern Daylight Time)
A,117850,train,5,7,5 6 7,3,1058 178 388,39 39 32,1624,290,1552343586.2,Mon Mar 11 2019 18:33:06 GMT-0400 (Eastern Daylight Time)
A,117850,train,8,3,8 7 6 5 4 3,6,1014 541 343 182 372 191 573,37 38 37 37 40 40 32,3216,50,1552343590.93,Mon Mar 11 2019 18:33:10 GMT-0400 (Eastern Daylight Time)
A,117850,train,9,-1,9,1,14017,32,14017,173,1552343606.46,Mon Mar 11 2019 18:33:26 GMT-0400 (Eastern Daylight Time)
A,117850,train,6,-1,6 7,2,1763 1126,39 32,2889,173,1552343610.859,Mon Mar 11 2019 18:33:30 GMT-0400 (Eastern Daylight Time)
