group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, reward, timestamp, datetime
A,173593,train,9,-1,9 8 9 10 9,5,7253 2278 486 1002 1021,38 40 40 38 32,12040,279,1543587660.803,Fri Nov 30 2018 07:21:00 GMT-0700 (Mountain Standard Time)
A,173593,train,4,-1,4 3 2 1 10,5,2487 368 427 263 587,40 40 37 37 32,4132,279,1543587666.447,Fri Nov 30 2018 07:21:06 GMT-0700 (Mountain Standard Time)
A,173593,train,2,-1,2 3 4,3,1875 288 572,38 38 32,2735,253,1543587670.69,Fri Nov 30 2018 07:21:10 GMT-0700 (Mountain Standard Time)
A,173593,train,4,-1,4 3 4,3,3275 634 436,40 38 32,4345,64,1543587676.541,Fri Nov 30 2018 07:21:16 GMT-0700 (Mountain Standard Time)
A,173593,train,9,-1,9 10 9 8 7 6,6,2145 453 221 288 294 234,40 38 38 38 39 32,3635,64,1543587681.684,Fri Nov 30 2018 07:21:21 GMT-0700 (Mountain Standard Time)
A,173593,train,8,2,8 9 10 1 2,5,1717 228 338 281 293,40 40 39 39 32,2857,62,1543587686.051,Fri Nov 30 2018 07:21:26 GMT-0700 (Mountain Standard Time)
A,173593,train,5,-1,5 4,2,1791 1130,40 32,2921,64,1543587690.48,Fri Nov 30 2018 07:21:30 GMT-0700 (Mountain Standard Time)
A,173593,train,6,5,6 5,2,831 323,39 32,1154,64,1543587693.142,Fri Nov 30 2018 07:21:33 GMT-0700 (Mountain Standard Time)
A,173593,train,6,9,6 7 8 9,4,867 377 285 315,37 40 40 32,1844,55,1543587696.496,Fri Nov 30 2018 07:21:36 GMT-0700 (Mountain Standard Time)
A,173593,train,8,-1,8 7 6,3,1442 569 325,38 39 32,2336,64,1543587700.342,Fri Nov 30 2018 07:21:40 GMT-0700 (Mountain Standard Time)
A,173593,train,5,-1,5 6,2,1270 403,37 32,1673,64,1543587703.521,Fri Nov 30 2018 07:21:43 GMT-0700 (Mountain Standard Time)
A,173593,train,7,1,7 8 9 10 1,5,1845 248 268 322 331,40 40 40 39 32,3014,62,1543587708.041,Fri Nov 30 2018 07:21:48 GMT-0700 (Mountain Standard Time)
A,173593,train,7,-1,7 6,2,1081 722,39 32,1803,64,1543587711.352,Fri Nov 30 2018 07:21:51 GMT-0700 (Mountain Standard Time)
A,173593,train,3,-1,3 4,2,1138 488,38 32,1626,64,1543587714.487,Fri Nov 30 2018 07:21:54 GMT-0700 (Mountain Standard Time)
A,173593,train,6,-1,6 5,2,7837 1323,39 32,9160,64,1543587725.153,Fri Nov 30 2018 07:22:05 GMT-0700 (Mountain Standard Time)
A,173593,train,6,7,6 7,2,14564 608,37 32,15172,55,1543587741.834,Fri Nov 30 2018 07:22:21 GMT-0700 (Mountain Standard Time)
A,173593,train,5,7,5 6 7,3,676 391 374,37 37 32,1441,55,1543587744.785,Fri Nov 30 2018 07:22:24 GMT-0700 (Mountain Standard Time)
A,173593,train,1,-1,1 2 3 4,4,1323 385 280 609,39 38 38 32,2597,64,1543587748.892,Fri Nov 30 2018 07:22:28 GMT-0700 (Mountain Standard Time)
A,173593,train,1,8,1 10 9 8,4,2626 560 321 1365,37 38 38 32,4872,55,1543587755.275,Fri Nov 30 2018 07:22:35 GMT-0700 (Mountain Standard Time)
A,173593,train,4,-1,4 5,2,1681 603,38 32,2284,64,1543587759.07,Fri Nov 30 2018 07:22:39 GMT-0700 (Mountain Standard Time)
