group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, reward, timestamp, datetime
A,183854,train,5,-1,5 6 7 8 9 10,6,5770 361 1754 260 241 2528 3410,39 39 40 40 40 13 32,14324,275,1552343303.126,Mon Mar 11 2019 17:28:23 GMT-0500 (Central Daylight Time)
A,183854,train,5,3,5 4 3 2 3,5,2565 501 2767 432 1168 2079 558 1813,16 16 38 40 40 40 38 32,11883,51,1552343316.522,Mon Mar 11 2019 17:28:36 GMT-0500 (Central Daylight Time)
A,183854,train,7,6,7 8 9 10 9 8 7 6,8,4113 638 890 346 891 1777 265 241 1924 1871 544,39 40 40 40 32 38 38 38 32 37 32,13500,93,1552343331.531,Mon Mar 11 2019 17:28:51 GMT-0500 (Central Daylight Time)
A,183854,train,5,1,5 4 3 2 1,5,2398 247 245 810 900,40 40 40 39 32,4600,51,1552343337.643,Mon Mar 11 2019 17:28:57 GMT-0500 (Central Daylight Time)
A,183854,train,8,5,8 7 6 5,4,3587 887 472 332 383,37 38 37 37 32,5661,93,1552343344.816,Mon Mar 11 2019 17:29:04 GMT-0500 (Central Daylight Time)
A,183854,train,1,9,1 10 9,3,2187 1005 510,39 38 32,3702,275,1552343350.031,Mon Mar 11 2019 17:29:10 GMT-0500 (Central Daylight Time)
A,183854,train,2,10,2 1 10,3,2240 327 319,39 39 32,2886,275,1552343354.426,Mon Mar 11 2019 17:29:14 GMT-0500 (Central Daylight Time)
A,183854,train,6,-1,6 7,2,2316 26776,39 32,29092,275,1552343385.033,Mon Mar 11 2019 17:29:45 GMT-0500 (Central Daylight Time)
A,183854,train,5,-1,5 6 7 8 9 10,6,2633 490 1813 233 218 423,39 39 40 40 40 32,5810,275,1552343392.357,Mon Mar 11 2019 17:29:52 GMT-0500 (Central Daylight Time)
A,183854,train,9,5,9 8 7 6 5,5,2033 574 377 274 268,38 38 37 37 32,3526,93,1552343397.394,Mon Mar 11 2019 17:29:57 GMT-0500 (Central Daylight Time)
A,183854,train,7,-1,7,1,2525 338 956,39 39 32,3819,275,1552343402.723,Mon Mar 11 2019 17:30:02 GMT-0500 (Central Daylight Time)
