group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,144688,train,10,7,10 9 8 7,4,2431 496 31 32 32 31 32 33 32 31 35 328 500 33 32 2647,38 38 38 38 38 38 38 38 38 38 38 37 37 37 37 32,6756
A,144688,train,1,3,1 2 1 10 9 8 7 8 9 10 1 2 1 10 9 8 7 8 7 6 5 4 3 2 3,25,290 369 426 457 336 533 283 487 287 366 512 424 301 214 155 144 166 280 209 159 160 320 166 180 150 185 436 182 179 166 490 1672 645 184 241 213 187 660 227 209 186 192 200 216 223 174 179 320 722,40 40 39 38 39 39 38 38 37 37 37 37 39 39 39 39 39 40 40 40 40 38 38 38 38 38 37 37 37 37 39 37 37 37 38 38 38 37 40 40 40 40 40 39 39 39 39 37 32,15662
A,144688,train,4,6,4 5 6 7 6,5,329 326 357 358 519 329 346 337,40 40 37 37 38 38 40 32,2901
A,144688,train,4,9,4 3 2 3 4 5 6 7 6 5 4 3 2 1 10 9 8 9,18,282 382 350 460 211 270 81 308 243 425 400 380 258 232 457 192 192 210 204 218 383 245 102 713 302 405 198 246 249 234 224 219 199 345 288 283,39 39 39 37 38 38 37 38 37 37 40 38 38 38 40 40 40 40 37 37 40 32 39 40 39 39 39 39 38 38 38 38 37 37 39 32,10390
A,144688,train,10,7,10 1 2 1 10 1 10 9 8 7,10,287 333 213 268 67 238 194 154 196 207 195 181 205 294 326 445 711 262 201 217 235 416,40 40 40 40 39 39 39 38 38 38 38 39 39 40 38 38 37 37 37 37 37 32,5845
A,144688,train,6,3,6 7 6 5 4 3 2 3,8,467 444 395 947 374 584 267 553 202 363 311 228 214 368 237,39 38 38 38 40 37 37 37 40 40 39 39 39 37 32,5954
A,144688,train,4,6,4 3 2 3 4 5 6 7 6,9,2052 339 234 440 442 238 243 415 241 281 306 331 174,39 39 39 37 37 37 37 40 40 38 38 40 32,5736
A,144688,train,1,3,1 2 3 4 3,5,536 1026 288 279 132,40 37 37 39 32,2261
A,144688,train,1,3,1 2 3 4 3,5,6785 755 383 233 334,40 37 37 39 32,8490
A,144688,train,10,7,10 9 8 7,4,627 421 352 553,37 37 37 32,1953
A,144688,train,10,7,10 9 8 7,4,265 231 180 353,37 37 37 32,1029
A,144688,train,4,6,4 3 2 1 10 9 8 7 6 5 6,11,324 626 751 334 270 429 272 332 391 516 353 343 158,39 39 38 38 38 37 37 37 37 40 40 38 32,5099
A,144688,train,1,3,1 10 9 8 7 6 5 4 3 2 3,11,386 404 296 265 354 238 313 376 275 223 322 207 267 296 196,38 38 38 37 37 37 37 40 40 40 39 39 39 37 32,4418
A,144688,train,7,9,7 6 5 4 3 4 5 4 3 2 1 10 9 8 7 8 9,17,351 975 451 1263 494 260 407 361 310 208 265 158 198 187 203 240 296 278 295 216 178 285 210 210 194 221 146,37 37 40 40 40 39 39 37 37 37 37 39 39 39 39 39 40 38 38 38 38 37 37 37 39 39 32,8860
A,144688,train,10,7,10 1 2 3 4 5 6 7,8,372 419 528 283 332 349 314 224 582,40 40 37 37 37 37 38 38 32,3403
A,144688,train,1,3,1 2 3 4 3,5,405 336 294 263 376 166,40 40 37 37 39 32,1840
A,144688,train,10,7,10 1 2 3 4 5 6 7,8,453 305 129 356 980 325 243 221 263 530 200 566,39 39 40 40 37 37 37 37 37 38 38 32,4571
A,144688,train,10,7,10 1 2 3 4 5 6 7,8,979 423 249 356 226 361 197 251 230 315 210 218 353,38 38 40 40 40 37 37 37 37 38 38 38 32,4368
A,144688,train,10,7,10 9 8 7,4,283 350 250 559,37 37 37 32,1442
A,144688,train,6,5,6 5,2,752 1092,40 32,1844
A,144688,train,1,3,1 2 3 4 3,5,2183 370 295 261 290 113,40 40 37 37 39 32,3512
A,144688,train,1,3,1 10 1 2 3 4 3,7,681 274 401 206 209 188 174 347 208 357 137,39 38 38 38 40 40 40 37 37 39 32,3182
A,144688,train,7,2,7 6 5 4 3 2,6,293 239 205 253 161 216 368 408 340,40 40 40 40 39 39 39 39 32,2483
A,144688,train,4,6,4 3 2 1 10 9 8 7 6 5 6,11,300 237 174 272 328 298 229 206 228 76 235 211 220 414 201 392 109,40 40 39 39 39 38 38 38 38 37 37 37 37 40 40 38 32,4130
A,144688,train,1,3,1 2 3 2 3,5,324 234 215 217 167 651 132 213,40 40 39 39 37 39 37 32,2153
A,144688,train,3,10,3 4 5 6 7 6 5 4 3 2 1 10,12,378 387 408 572 545 583 458 899 251 325 258 262 362 368 531 450 286 221 181 190 247,37 37 37 38 38 38 40 37 40 40 40 37 39 39 39 39 38 38 38 38 32,8162
A,144688,train,6,9,6 5 4 3 2 1 10 9 8 9,10,1122 819 426 324 194 208 400 188 178 189 235 198 344 124,40 40 39 39 39 39 38 38 38 38 37 37 39 32,4949
A,144688,train,1,3,1 2 1 10 9 8 7 6 5 4 3 2 3,13,1100 265 287 262 149 271 197 225 155 210 210 381 399 207 183 214 161 250 170 391 167,40 40 39 39 38 38 38 38 37 37 37 37 40 40 40 40 39 39 39 37 32,5854
A,144688,train,10,7,10 9 8 7,4,369 586 315 230 262 394 276,37 37 40 40 37 37 32,2432
A,144688,train,4,6,4 5 4 3 2 1 10 1 2 3 4 5 6 7 6,15,456 335 555 189 221 524 305 210 229 222 377 88 203 187 215 169 289 190 199 133 233 316 192 198 210 192 168 246 346,37 37 39 39 39 39 39 38 38 38 32 40 40 40 40 40 39 39 39 37 37 37 37 37 38 38 38 40 32,7397
A,144688,train,4,7,4 3 2 1 10 9 8 7,8,366 393 216 202 188 247 170 194 229 345 199 259 356,39 39 39 39 38 38 38 38 37 37 37 37 32,3364
A,144688,train,1,3,1 2 1 10 9 8 7 8 9 10 1 2 3 4 3,15,295 207 176 139 213 241 266 173 263 182 151 177 200 195 153 197 189 132 158 144 109 185 195 148 346 180 192 193 176 234 246 293 157,40 40 40 39 39 38 38 38 38 37 37 37 37 37 39 39 39 39 39 39 40 39 39 40 40 40 39 39 39 37 37 39 32,6505
A,144688,train,4,6,4 5 4 3 2 1 10 9 8 7 6 5 6,13,652 266 176 287 238 139 198 178 161 258 184 190 186 234 110 228 294 234 265 228 412 329,40 40 37 37 37 39 39 39 39 39 38 38 38 38 37 37 37 37 40 40 38 32,5447
A,144688,train,7,10,7 8 9 10,4,252 319 257 544,39 39 39 32,1372
A,144688,train,10,7,10 1 2 3 4 5 6 7 6 7,10,494 243 297 360 221 303 308 193 196 264 250 1215,40 40 37 37 37 37 38 38 38 40 38 32,4344
A,144688,train,4,6,4 5 4 3 2 1 10 9 8 7 8 9 10 1 2 3 4 5 6 7 6,21,530 342 277 310 239 192 189 212 183 187 179 194 360 24 219 174 169 219 244 144 206 203 209 208 224 215 194 282 219 176 202 163 203 262 204 379 259 299 191 203 153 196 198 293 388,40 37 37 39 39 39 39 39 38 38 38 38 37 40 40 40 40 37 40 37 37 37 39 39 39 39 39 38 38 40 40 40 40 39 39 37 37 37 37 37 38 38 38 40 32,10316
A,144688,train,10,7,10 9 8 7,4,818 314 318 300 897,37 37 37 37 32,2647
A,144688,train,1,3,1 2 3 4 3,5,173 839 382 564 315 259 314 233,32 39 40 40 37 37 39 32,3079
A,144688,train,4,6,4 3 2 1 10 9 8 7 6 5 4 3 2 1 10 9 8 7 6 5 6 7 6,23,753 434 291 231 238 253 197 196 173 218 203 228 174 255 200 192 207 323 206 199 214 232 187 256 269 222 393 207 240 198 231 129 206 201 233 172 440 391,39 39 39 39 38 38 38 38 37 37 37 37 37 40 40 40 40 39 39 39 39 39 38 38 38 39 37 37 37 37 37 40 40 40 38 38 40 32,9592
A,144688,train,4,2,4 3 2,3,591 428 239 426,39 39 39 32,1684
A,144688,train,10,7,10 1 2 3 4 5 6 7,8,317 246 381 350 284 244 217 221 314 242 202 481,39 40 40 40 37 37 37 37 38 38 38 32,3499
A,144688,train,1,3,1 2 3 4 3,5,862 532 310 274 336 149,37 40 37 37 39 32,2463
A,144688,train,7,10,7 8 9 10,4,514 403 227 512,39 39 39 32,1656
A,144688,train,1,5,1 10 9 8 7 6 5 6 5,9,460 467 329 249 144 252 243 256 270 217 345 292 338 231,39 38 38 38 37 37 37 37 40 40 40 38 40 32,4093
A,144688,train,4,6,4 3 2 1 10 9 8 7 6 5 6,11,918 291 204 199 397 184 209 284 181 198 281 302 191 212 675 446,40 39 39 39 38 38 38 37 37 37 37 40 40 40 38 32,5172
A,144688,train,5,10,5 4 3 2 1 10,6,427 174 232 200 230 323 196 228 395,40 39 39 39 39 38 38 38 32,2405
A,144688,train,4,6,4 5 4 3 4 5 4 3 2 1 10 9 8 7 6 5 6,17,760 283 375 417 141 293 445 81 234 218 177 159 204 198 161 135 134 261 198 233 190 180 178 419 202 186 167 363 216 189 284 216,37 40 39 39 40 40 38 38 37 37 37 37 39 39 39 39 39 40 40 38 38 38 38 37 37 37 37 40 40 40 38 32,7897
A,144688,train,4,6,4 5 6 7 6,5,334 374 304 322 343 139,37 37 38 38 40 32,1816
A,144688,train,6,9,6 7 8 9,4,285 373 250 1130 432 673 501 659,37 37 38 37 38 39 39 32,4303
A,144688,train,1,3,1 2 3,3,318 437 756 557,39 40 37 32,2068
A,144688,train,1,3,1 2 3,3,1321 480 897 458,39 40 37 32,3156
A,144688,train,1,3,1 2 3,3,323 517 423,40 37 32,1263
A,144688,train,4,6,4 5 6,3,472 464 491,37 38 32,1427
A,144688,train,10,7,10 9 8 7,4,458 807 469 780,37 37 37 32,2514
A,144688,train,10,2,10 1 2,3,416 615 734 609,40 39 40 32,2374
A,144688,train,1,3,1 2 3,3,310 413 797 572,37 40 37 32,2092
A,144688,train,4,6,4 5 6,3,325 385 221 114 544,37 37 37 38 32,1589
A,144688,train,1,3,1 2 3,3,822 580 386,40 37 32,1788
A,144688,train,1,3,1 2 3,3,314 423 277,40 37 32,1014
A,144688,train,4,6,4 5 6,3,356 905 597,37 38 32,1858
A,144688,train,10,7,10 1 10 9 8 7 6 7,8,330 467 526 390 274 521 315 573 635 633 1575 591,40 37 39 38 38 37 37 37 40 32 38 32,6830
A,144688,train,4,6,4 5 6,3,303 388 305 554,37 37 38 32,1550
A,144688,train,10,7,10 1 10 9 8 7,6,21853 570 197 376 377 451 971,40 38 37 37 37 37 32,24795
A,144688,train,4,6,4 5 4 3 2 1 10 9 8 7 6 5 6,13,383 344 652 215 205 389 285 212 240 485 198 185 194 241 275 196 189 251 371,37 37 39 39 39 40 38 38 38 37 37 37 37 37 40 40 40 38 32,5510
A,144688,train,3,9,3 2 1 10 9,5,414 405 419 467 487 576,39 39 38 38 37 32,2768
A,144688,train,10,7,10 1 10 9 8 7,6,297 336 295 195 284 325 310 241 350 415 343,40 37 37 39 38 38 37 37 37 37 32,3391
A,144688,train,10,7,10 9 8 7,4,326 389 317 211 418 562,37 40 37 32 37 32,2223
A,144688,train,1,3,1 2 3,3,408 252 375 652 940,37 37 40 37 32,2627
A,144688,train,10,7,10 1 10 9 8 7,6,1233 1473 316 230 546 474 532,40 38 38 37 37 37 32,4804
A,144688,train,4,6,4 5 6,3,335 625 464,37 38 32,1424
A,144688,train,4,6,4 5 6,3,321 287 215 586,37 37 38 32,1409
A,144688,train,9,3,9 8 7 8 9 10 1 2 3,9,576 480 484 446 212 218 721 703 800 244 417,37 37 37 39 39 39 40 40 40 37 32,5301
A,144688,train,3,4,3 4,2,820 558,37 32,1378
A,144688,train,5,8,5 6 5 6 7 8,6,345 356 382 211 242 215 338 476 452 528,38 39 40 40 40 38 38 38 39 32,3545
A,144688,train,4,6,4 5 6 7 6,5,21344 754 361 385 877,37 38 38 40 32,23721
A,144688,train,10,7,10 1 2 3 4 5 6 7,8,289 332 266 377 258 310 306 271 231 393 405,40 40 40 37 37 37 37 38 38 38 32,3438
A,144688,train,1,3,1 10 1 2 3 4 3,7,297 375 237 227 191 391 224 182 342 195 458 218,37 38 38 38 39 40 40 40 37 37 39 32,3337
A,144688,train,9,8,9 8 9 10 9 8 7 8,8,717 352 418 774 198 257 226 210 354 253,37 38 39 39 39 37 37 37 39 32,3759
A,144688,train,10,7,10 1 2 3 4 5 6 7,8,1281 367 597 516 799 414 311 219 476,40 40 37 37 37 37 38 38 32,4980
A,144688,train,4,6,4 5 6 7 6,5,342 258 718 258 386 392,37 37 38 38 40 32,2354
A,144688,test,7,2,7 6,2,333,40,333
A,144688,test,3,8,3 4,2,301,37,301
A,144688,test,6,1,6 7,2,372 513,39 38,885
A,144688,test,2,7,2 3,2,308,37,308
A,144688,test,8,3,8 7,2,306 518 229,40 40 37,1053
A,144688,test,1,6,1 10,2,95,38,95
A,144688,test,6,1,6 5,2,26,40,26
A,144688,test,3,8,3 2,2,8450,39,8450
A,144688,test,8,3,8 9,2,6523,39,6523
A,144688,test,7,2,7 8,2,1670,39,1670
A,144688,test,2,7,2 3,2,3766,37,3766
A,144688,test,1,6,1 10,2,484,38,484
A,144688,test,2,7,2 1,2,1543 383 230,39 39 38,2156
A,144688,test,1,6,1 10,2,352 513 37,37 37 38,902
A,144688,test,8,3,8 7,2,1066,37,1066
A,144688,test,3,8,3 4,2,311,37,311
A,144688,test,7,2,7 8,2,598 83,37 39,681
A,144688,test,6,1,6 7,2,260 342 37,37 37 38,639
A,144688,test,2,7,2 3,2,29 141,39 37,170
A,144688,test,8,3,8 7,2,189,37,189
A,144688,test,3,8,3 4,2,2329,37,2329
A,144688,test,1,6,1 10,2,100096 131 182,37 39 38,100409
A,144688,test,7,2,7 8,2,70 140,38 39,210
A,144688,test,6,1,6 7,2,306 47,37 38,353
A,144688,test,2,7,2 3,2,119,37,119
A,144688,test,3,8,3 4,2,20,37,20
A,144688,test,7,2,7 8,2,95 77 31,37 38 39,203
A,144688,test,1,6,1 10,2,73 58,37 38,131
A,144688,test,6,1,6 7,2,13 30,37 38,43
A,144688,test,8,3,8 7,2,12,37,12
